model,scenario,N,r,M,bursts,LR,ll0,ll1,it0,it1,tr0_maxgap,tr1_max,tr1_argmax,tr1_first,LL0_th1,P0,P1,L1step0,nev0,nev1,th0_mu0,th1_mu0,th0_mu1,th1_mu1,th0_s0,th1_s0,th0_s1,th1_s1,th0_A00,th1_A00,th0_A11,th1_A11,alt_onset0,alt_onset1,alt_persistence0,alt_persistence1,seconds
hmc_dn,markov-null,500,37,35,13,1.4518935912869892,-685.8272552365196,-685.1013084408761,117,25,0.840956065676437,0.7259467956434946,24,-1.1368683772161603e-13,-685.846858445433,-685.1026594217317,-685.0718332969245,-685.4179539583685,19,13,-0.6175064177311043,-0.6372702378640465,1.543861765746526,1.5562149369835538,1.4523750809125697,1.4381799598681495,0.8800124514692403,0.8718382618167835,0.8922437477368155,0.8890263355183718,0.7801302103755999,0.7836839657698166,0.029857551538949423,0.02352807074079351,0.5358457106758105,0.819192482924584,5.756775856018066
hmc_dn,markov-null,500,38,35,9,7.12452282442996,-590.0197374387127,-586.4574760264977,37,103,0.1492272200894149,3.606585273893529,13,5.684341886080801e-13,-589.7558853136586,-586.7427126129049,-586.4289826220183,-587.2864356734764,50,51,-1.068290049350319,-1.0484604173025773,0.8933803976645159,0.929426224427509,0.8751860878985742,0.8835706673099496,0.9556100548336111,0.9353731734262829,0.9235247502665446,0.9205795563435194,0.9155313394749729,0.9127251928688787,0.0005871741599218054,0.041648553059586986,0.7117439240109587,0.7473275030507017,6.94884991645813
hmc_dn,markov-null,500,39,31,7,0.9531016082412407,-650.8260775527942,-650.3495267486736,39,24,0.02865229659880697,0.47655080412062034,23,-1.1368683772161603e-13,-650.9306811865334,-650.2716542346892,-650.1714688185883,-650.638202991537,22,57,-0.7856919802205538,-0.745518625100753,0.6909117956601419,0.6793638476976345,1.1776978126860078,1.1918031529526392,1.4943979868665558,1.5263075955739402,0.8962920383473016,0.8923855370316903,0.8216238917709151,0.8142523192645503,0.009027962550796272,0.02490845584762138,0.6602810726712229,0.9093586442338029,3.672222137451172
hmc_dn,markov-null,500,40,68,13,2.139335788353492,-568.3097990783215,-567.2401311841447,71,59,0.10630370180905402,1.069667894176746,58,4.547473508864641e-13,-568.2295166019526,-567.4512834084372,-567.2311883423912,-567.9175854744552,12,34,-1.1392989418509765,-1.0899237156607406,0.7263763053781203,0.7700956859422121,0.878818278779383,0.8964823003142512,0.9539923593240806,0.9407185234467317,0.8911145294637225,0.887659287008271,0.9118051847762312,0.9092059902909766,0.019895433634520256,0.03811894609793516,0.6661684918571511,0.8840808879427896,5.643410921096802
hmc_dn,markov-null,500,41,22,7,-0.17934824746225786,-620.1388364070548,-620.2285105307859,83,59,0.0,0.10555241603299237,1,0.0,-620.3750152075118,-620.0212598939432,-620.2273090808391,-620.0332885195454,12,10,-0.8877133831121198,-0.9253423613761516,1.4037537349136773,1.3496315137495238,1.0714827031097984,1.0528309397825824,1.0742020789081803,1.0923736871949608,0.9206360370825849,0.9183247351668566,0.8566186186617373,0.8641433622594226,0.016256126519781356,0.011757993515219079,0.6377896449461187,0.7218023182316956,4.990777015686035
hmc_dn,markov-null,500,42,33,7,1.902071178167489,-590.2181129605306,-589.2670773714468,56,51,0.0,1.0009535800077174,4,-4.547473508864641e-13,-590.3488714442324,-589.1855330692528,-589.249911396363,-589.4101640352571,14,21,-0.9477005859729883,-0.9760741426787651,1.2520863508657363,1.2287933282316246,0.9349525585131871,0.9178701534333661,0.8845459773817376,0.892993870811549,0.9214305090507566,0.915992682115838,0.8963990220632589,0.8960356601353865,0.02178027783604531,0.0066015694003032374,0.7252881138719193,0.9004691074072074,4.320152997970581
hmc_dn,markov-null,500,43,13,4,2.9726250907735903,-609.7188062898248,-608.232493744438,88,31,0.017506384189800883,1.487302203785248,12,-4.547473508864641e-13,-609.7790603199347,-608.1288103148163,-608.1260124218602,-609.1238293599291,35,49,-0.5966408687232762,-0.5836523190835998,1.1633553630506142,1.1590047897425269,1.2347825589517585,1.2449303002197607,0.6394298877477728,0.6378320518313905,0.883235556191625,0.8861405099968919,0.86938431225478,0.874661571117581,6.000315193805255e-05,0.01760571526239876,0.5103296359795495,0.7322884732366151,5.232408046722412
hmc_dn,markov-null,500,44,42,7,-0.13017014262095472,-619.7276278165234,-619.7927128878339,77,88,0.0,0.230310410675429,5,-1.5916157281026244e-12,-620.174051092979,-619.450632625501,-619.7821815896037,-619.623469993368,11,11,-1.0152564688692767,-0.9918046498996103,0.9274445765584212,0.9814508141050671,0.9952741741159056,0.9947436253755414,1.1773239585744766,1.1571617413740196,0.8679234374178856,0.8791090356805134,0.8795800369062996,0.8732386960101435,0.020320536830769825,0.00979765652898046,0.9025558213001998,0.7519811394858392,5.904545783996582
hmc_dn,markov-null,500,45,56,10,8.230675182733648,-603.9656886108573,-599.8503510194905,69,124,0.15337873462726748,4.115337591366824,123,1.1368683772161603e-12,-604.8425183218578,-599.4435695677682,-599.1666611075124,-602.1315237628683,53,41,-1.309724474540594,-1.3524069312440548,0.9462404361311257,0.8791940188163374,0.7500041577976696,0.7345647941365149,0.8828049317639809,0.9312278598541743,0.880895221270533,0.8822914417918978,0.9124408075000878,0.9021914279686392,0.050697492234198296,0.002223495357793852,0.9665843690925644,0.4038481684223419,9.387422800064087
hmc_dn,markov-null,500,46,33,5,1.8535618017715478,-551.973353374304,-551.0465724734182,46,41,0.0,0.9617065101339222,5,5.684341886080801e-13,-552.133853446165,-550.9903200241747,-551.0343147744842,-551.2792934942983,12,12,-1.0843046372259895,-1.051308342352082,0.8450723332188634,0.8719809339096296,0.8046268152201311,0.8207571634778849,0.9220310021561067,0.9126174302498286,0.9061650337270152,0.9084782671268846,0.9263658506830772,0.9246852259922537,0.017852913413986905,0.004670412531372578,0.7584857935492522,0.9311610250530771,3.486510753631592
hmc_dn,markov-null,500,47,43,10,2.0048560820514467,-645.2798727360581,-644.2774446950324,33,32,0.02640635484044651,1.0031916559132696,12,-5.684341886080801e-13,-645.2961879102609,-644.2812759143334,-644.272857346374,-644.6271561848124,19,12,-1.1057018529741218,-1.0933305467565682,1.2827296423785675,1.2941799607685995,0.8718813840701923,0.8792735801101943,1.0194579680034188,1.0164187876146005,0.8871787436020785,0.8887470883893644,0.8721786130703619,0.871193759809342,0.033587416034261845,0.00858564689079182,0.7164962942064305,0.8455333276385614,2.843791961669922
hmc_dn,markov-null,500,48,57,13,2.2518708595935095,-610.559297614155,-609.4333621843582,27,38,0.0006659481985025195,1.1259354297967548,37,0.0,-610.611812631597,-609.4717021296558,-609.4248525135317,-609.8528999414254,26,11,-1.01222465713328,-1.004878137169695,1.0992974828068507,1.1098040745583957,0.8356107620297039,0.839168542406751,0.9824575336266635,0.9777099868076587,0.9096628366742351,0.9049749864547195,0.902197046642589,0.904369219949039,0.015294469526461041,0.044352839358975577,0.6559628609042186,0.8372328086839418,3.313957691192627
hmc_dn,markov-null,500,49,49,12,2.7702723419276936,-618.7037756686452,-617.3186394976814,122,253,0.012140496576080295,1.3851361709638468,252,-2.2737367544323206e-13,-618.771272346287,-617.1726306255105,-616.9385100535759,-618.3395500115932,46,38,-0.4977062349853489,-0.5372712959338408,0.6341126381757454,0.6680934651561012,1.1861251220252909,1.1701039749629691,1.2399252741491957,1.222299756625004,0.7508538647889967,0.7417456851387105,0.8563400543350734,0.8647637638429262,0.005688978157932737,0.03782044099003554,0.4075227301690316,0.8660788819054219,26.215816974639893
hmc_dn,markov-null,500,50,70,11,1.8053020806139557,-571.9251833855506,-571.0225323452436,41,38,0.0,0.9026510403069778,37,-1.0231815394945443e-12,-572.4713078425309,-571.262904610038,-571.0131427845117,-571.6317905700788,11,11,-0.6612359796769478,-0.697369433359381,1.3628141634597308,1.343471941440555,0.9590369515057962,0.9302531143525462,0.6460716755680219,0.654131934216479,0.9464503970004446,0.9402325292554444,0.8284768050591429,0.8590096021659194,0.018542715923140305,0.04533057209177433,0.725739709320822,0.9426196074623515,3.3244359493255615
hmc_dn,markov-null,500,51,86,11,7.510861366905601,-517.7306434279913,-513.9752127445385,49,35,0.09326253983095967,3.767446478644956,6,-2.2737367544323206e-13,-517.901666657666,-513.8736299669739,-513.9472659144581,-514.7531011288158,50,61,-1.397345819434668,-1.4246792801062709,0.7520031857395366,0.7344816313691044,0.7920138249554964,0.7826018203414906,1.0099946087088687,1.012040226627544,0.9123510006843378,0.9078305873677753,0.9528932324471738,0.954198403717223,0.00024344584873272607,0.042299565757849523,0.8858595171877992,0.8696264487027252,8.533146858215332
hmc_dn,markov-null,500,52,34,5,0.729200222496047,-596.2912445960284,-595.9266444847804,28,19,0.0,0.3646001112480235,18,-4.547473508864641e-13,-596.2678114026971,-595.9624036445642,-595.9245369054238,-596.0513343276623,12,44,-1.2812241023424649,-1.2881580435768818,0.9589307476026663,0.9537903764190233,0.8729291785315684,0.870227885358228,1.1456809199249969,1.1459616256152525,0.9007653303451532,0.9029633929450522,0.9198625939934424,0.9202266428078678,0.015503249532834761,0.006734426123145129,0.8755563684415936,0.7931099639729616,4.251953363418579
hmc_dn,markov-null,500,53,44,8,3.674424879651042,-588.9113909602358,-587.0741785204103,11,102,0.0,1.837212439825521,101,-4.547473508864641e-13,-588.9827238456551,-586.9984186455622,-586.7408993508906,-587.9807698173056,35,49,-1.1944221109944677,-1.2023199154887583,0.9216563817688437,0.8963838494980895,0.8790113310772933,0.8782586684581905,0.8671653107656511,0.8883771567357084,0.8999533867188493,0.8958786017848278,0.9001738158967562,0.9079847711698571,0.0007548788910353764,0.03384694784242823,0.5692212599362305,0.8558083596812692,10.507486820220947
hmc_dn,markov-null,500,54,53,10,0.029123663186510385,-595.0826828281098,-595.0681209965165,40,96,0.0,0.30563164826492084,6,-3.410605131648481e-13,-595.8525822848052,-594.7165290599235,-595.0535021328956,-594.9751909266329,12,12,-0.72863132563503,-0.7786710679037907,1.2193498305606525,1.197419171219074,1.0962288464424985,1.0679429849924942,0.8173284845613682,0.8130408148522502,0.9255337570912477,0.9180918079514581,0.8208032763577117,0.8434423803952471,0.014391135067747621,0.03916785902906944,0.6970150607177988,0.9040367319371247,11.146456956863403
hmc_dn,markov-null,500,55,49,8,6.097542207093056,-603.5671946460084,-600.5184235424618,33,43,0.01103963250727702,3.048771103546528,42,-1.1368683772161603e-13,-603.7006847094367,-600.7775374987526,-600.5051519565669,-602.1189155136426,17,17,-0.7230983666680221,-0.7491197168933301,1.671750790865091,1.6614338285704582,1.158930556281484,1.14054580477946,0.6664217765713017,0.670281149787615,0.9444304886727262,0.9383010770541291,0.8820327900242048,0.8901960383919151,0.0015719536365240822,0.048136123283155974,0.7196691069147467,0.9227870966679349,7.53639817237854
hmc_dn,markov-null,500,56,51,14,0.19151893111347817,-580.2618859523648,-580.166126486808,152,62,0.08430324765993191,0.17690124948103403,4,9.094947017729282e-13,-580.3912438160984,-580.0729385242664,-580.1647658723699,-580.1341978748544,11,10,-0.8762973987079631,-0.8293790746283607,1.1959822618797569,1.2472236819073943,0.9920658190281626,1.0149265866168131,0.878219523739189,0.8571769350884044,0.9374489265841314,0.9412629761251233,0.9046155734276627,0.9029226528009695,0.029611264404665466,0.03317358274754454,0.6836360531515117,0.7921638617114662,17.86268377304077
hmc_dn,markov-null,500,57,38,6,1.4792865474610153,-643.7640879105072,-643.0244446367767,47,49,0.0019137376239086734,0.7424735684793404,13,-7.958078640513122e-13,-643.8334532083344,-643.0145453917938,-643.0095109970598,-643.3378949871654,15,13,-1.2510374830320563,-1.2926092637797888,1.0892954850688954,1.0373101830960005,0.9300765452397716,0.9142027447766433,1.1330797864773137,1.1587236272802242,0.8597456495599741,0.8566137859928427,0.89835967249478,0.8973426610572848,0.02329632730546197,0.0055079414258975435,0.9024970719788727,0.7452241465374378,8.871043920516968
hmc_dn,markov-null,500,58,31,8,4.050679854087775,-604.4980257982812,-602.4726858712373,73,62,0.0,2.0253399270438877,61,1.1368683772161603e-13,-604.4587149012955,-602.4898097099815,-602.4007400816408,-603.6769626868041,18,25,-0.9251265164139602,-0.9465154466373655,0.723121201799032,0.7340253736380937,0.8892596500583199,0.8780654815767782,1.0638678221419438,1.0487338788961764,0.8532716286177576,0.8484687772236723,0.877863375721122,0.8756233917804729,0.03381892013338316,0.003593347827425258,0.61335238386726,0.9105224787264571,11.1079580783844
hmc_dn,markov-null,500,59,18,9,1.7299685853663505,-616.6109785866635,-615.7459942939803,61,55,0.0,0.8649842926831752,54,-1.1368683772161603e-13,-616.4238518449766,-615.8338327872813,-615.4875697226173,-616.4013974496222,37,34,-0.8007598532861611,-0.7506171408783349,1.329871268707686,1.3114256531510056,1.151490802173919,1.1943473398708335,0.7369625680397331,0.7379227787511569,0.9242723926915384,0.9257687690233866,0.7861930037383987,0.7657024885629719,0.024408170937827343,0.001023070605310574,0.5226171744461391,0.3271563098080109,10.723160982131958
hmc_dn,markov-null,500,60,50,11,0.5262662816758166,-585.2870237079434,-585.0238905671055,35,53,0.01040419502351142,0.2631331408379083,52,5.684341886080801e-13,-585.2481933395527,-585.0793340989939,-584.977977730994,-585.2801552222742,20,12,-0.9251388902806482,-0.9382785186684397,1.0404561179282528,1.0554966050065253,1.3057644323074762,1.2935326998139554,0.888930753019267,0.8830630345689794,0.9386498839273957,0.9412239732297611,0.859645933275836,0.859577155937624,0.024694515674790665,0.023684099197154557,0.820887792642859,0.584030498580138,6.7705018520355225
hmc_dn,markov-null,500,61,36,11,3.6530263793117683,-603.3254240745185,-601.4989108848627,75,82,0.0,2.2208561438992547,6,4.547473508864641e-13,-604.3650402715023,-600.9187226328314,-601.4736970250624,-601.9479579841322,52,45,-1.0092801593812977,-0.833831634277211,0.875292321294396,1.0184188842082094,0.8986606461972245,0.953471220467133,1.0484052097717522,0.9940581028055937,0.8167351863320843,0.8515534525170482,0.9134493777951181,0.9041899583384634,0.00026007488320429155,0.039412896953639504,0.6685819493383794,0.6999021200937565,10.552299976348877
hmc_dn,markov-null,500,62,33,9,1.226912657557932,-585.7939637356208,-585.1805074068418,29,102,0.0,0.613456328778966,101,4.547473508864641e-13,-585.8522060290252,-585.2128871986625,-585.1709954348468,-585.3084473662678,17,21,-1.729747094447931,-1.7811795930385204,0.7170122781434878,0.6843102713707734,0.9953823443387982,0.9948996567432967,1.0336979962960542,1.0560173574756704,0.8463290061942829,0.8352538346756835,0.959213710554515,0.9613920336958028,0.002902991169288284,0.023043249705500923,0.8230704518377328,0.734095774988706,7.9597718715667725
hmc_dn,markov-null,500,63,32,7,0.727511458337176,-616.4972971070678,-616.1335413778992,33,18,0.03649635514182137,0.363755729168588,17,-3.410605131648481e-13,-616.5210748720064,-616.1405404142087,-616.1209034996709,-616.3319609471441,11,12,-1.2938008844928968,-1.3005856485026703,1.0215218216643358,1.0203833511810734,0.8215427604439263,0.8146663753437025,0.9362881347816531,0.9359502722778217,0.8812436173893814,0.8807737584571362,0.926788165988067,0.9245517724897707,0.012557155245653522,0.016349854768718006,0.8839234981090603,0.7004747282220436,3.8193018436431885
hmc_dn,markov-null,500,64,32,9,5.729347933509871,-571.6381437275988,-568.7734697608439,23,26,0.07711894092722105,2.8646739667549355,25,1.1368683772161603e-13,-571.6405380208445,-568.7758057275465,-568.7622319632501,-569.6222536179308,12,13,-1.0144543307461342,-1.0151327705727233,1.4909322051780296,1.4879966985284638,0.8654022657147304,0.8668341022485293,0.7433546535059734,0.7450582406864074,0.9306239036277955,0.930632366406814,0.9172644426632727,0.9163290978386701,0.0046564830733950595,0.03663657101204199,0.8458918673466508,0.565433703447096,3.8794610500335693
hmc_dn,markov-null,500,65,43,10,0.05029847714672542,-599.5649957155774,-599.5398464770041,39,46,0.041988062981204166,0.04231314800904329,4,-6.821210263296962e-13,-599.6121704298571,-599.5141069302716,-599.539347060692,-599.5365849469944,12,12,-0.7914148197661232,-0.7760137614743775,0.9321274728874173,0.9530718123490344,0.9959338135771079,0.9980833281579111,1.0197518098090042,1.0148298943445637,0.9008726918738732,0.9039649899592459,0.8881517137738963,0.8864774108610178,0.025308607952558154,0.017538993544258363,0.7700610746569759,0.8042025108187623,4.761449098587036
hmc_dn,markov-null,500,66,46,7,1.4835730116051309,-585.9179641816268,-585.1761776758242,45,34,0.008546942263365054,0.7417865058025654,33,5.684341886080801e-13,-586.0032161628244,-585.1772082186579,-585.1598423079429,-585.4241620830135,56,49,-0.8570546269355879,-0.8288264155401555,1.272661914113685,1.2912695747111476,1.0987977434221892,1.1138095293565757,0.9296168618899062,0.9318414218418085,0.932696397953168,0.9371576333728971,0.855786216356031,0.851707100007893,0.021852168368557447,0.0005919674941951785,0.8447105938878589,0.848532152449923,5.991897106170654
hmc_dn,markov-null,500,67,30,8,1.6350809657781156,-613.624714077064,-612.807173594175,79,68,0.0,1.1081285659819287,7,4.547473508864641e-13,-614.6503115167521,-612.1216032456252,-612.7874288445065,-612.9150714207387,50,51,-1.0757748308625168,-0.9688592833348895,0.9044847897743551,1.0354689432070283,1.0033670244135335,1.0511622051348573,1.1280357547268371,1.0932169835033625,0.8976233394602694,0.9115711678906774,0.8786071315397108,0.8785247140605855,0.00022784225648883385,0.042467018965085486,0.7090661455861069,0.7331694329228755,8.561863899230957
hmc_dn,markov-null,500,68,50,7,2.6658570990516637,-539.7124449453808,-538.3795163958549,34,18,1.6841125388266391,1.3354600773915308,5,6.821210263296962e-13,-539.7305974113079,-538.2271645208186,-538.2403320497377,-538.595633085121,41,58,-0.8201995558101409,-0.8206143135483235,1.63532363945329,1.639777550038516,1.0397259757595414,1.0381486334346866,0.6499562695835841,0.6484191154352111,0.9744784931797452,0.9745146836343739,0.8802468884201006,0.8803900784822243,0.018907923989333143,0.0002979662990169967,0.8491984764658738,0.9629244435664644,4.254481077194214
hmc_dn,markov-null,500,69,31,12,6.47374811063105,-604.0224655906453,-600.7855915353298,63,25,0.0,3.236874055315525,24,3.410605131648481e-13,-604.054956204061,-600.9176198530673,-600.7836242636855,-601.9505847465505,28,11,-0.6015999022210234,-0.5757377705674837,1.7470590593708608,1.807156173991681,1.1381150762478118,1.147202248586141,0.7971697125957303,0.7719530352949943,0.9438634426447838,0.9441816857154643,0.814828330314212,0.8149534829785143,0.009546765980335074,0.08383604121978303,0.5766829569489416,0.6477579686527201,4.533275842666626
hmc_dn,markov-null,500,70,41,7,3.1554226289729286,-561.7969329266508,-560.2192216121643,21,25,3.823440636097075e-06,1.5777113144864643,24,0.0,-561.7843345869732,-560.3132121354191,-560.1400086823301,-560.6495744344999,19,18,-0.7439939360606057,-0.7711098018624296,1.6481303549158621,1.6231998432903452,1.1960612635597083,1.1802722823488714,0.8288790182531102,0.8313593104989995,0.9614841147159852,0.9582828726615459,0.8656567676164643,0.875451746099673,0.015146904396210048,0.014491043752814682,0.770249064731091,0.9845144831646627,2.8585050106048584
hmc_dn,markov-null,500,71,53,6,2.42172108063437,-566.3719155188268,-565.1610549785096,49,48,0.0,1.210860540317185,47,6.821210263296962e-13,-566.3082054055463,-565.3555043989305,-565.1430296957263,-565.8108330236931,19,11,-1.1881594050979039,-1.198095008688914,0.8459669079835709,0.7910951302295549,1.0775835733785675,1.079972377003947,1.0551470616766125,1.0880773969768291,0.9337684799692825,0.935803421957848,0.8904692987141497,0.8923741077977503,0.012802071992492387,0.013461126429618022,0.9489743886433318,0.7118809306970063,4.792322158813477
hmc_dn,markov-null,500,72,96,12,0.515882649033756,-565.5732905596757,-565.3153492351588,122,35,0.0,0.257941324516878,34,1.5916157281026244e-12,-565.6050856133758,-565.3849827341965,-565.3122522626671,-565.5098618209811,12,12,-1.0809079915966042,-1.0754824138726686,0.8029827392685842,0.7970660316661518,1.0327789836390697,1.0369568731229022,0.9575042572461927,0.9638477929600592,0.8305844277087883,0.8351342291923339,0.9078309756172019,0.9021006054619528,0.0411179708699732,0.02284216671153314,0.92394984716049,0.8365190452983908,7.5124852657318115
hmc_dn,markov-null,500,73,38,11,-0.10760969834223033,-653.8943516976752,-653.9481565468463,119,54,0.0,0.43820266526506657,3,-7.958078640513122e-13,-654.6921011173896,-653.3451507642825,-653.9478284466513,-653.5652813637876,14,11,-0.6179114141371999,-0.7191770750761164,0.9057603281639974,0.807859484675196,1.1067195658985514,1.1056857579386714,0.996099337339379,1.0232320774162496,0.8428608410436993,0.8226194753864199,0.8587265570393374,0.872669948791642,0.042399179178081135,0.010815942810570254,0.6935585758120808,0.7264155428701368,7.309805870056152
hmc_dn,markov-null,500,74,38,11,0.30265417911209624,-632.6683578000293,-632.5170307104733,14,13,0.0018104126939988419,0.15132708955604812,12,3.410605131648481e-13,-632.6683597704838,-632.5206385460414,-632.5160137339502,-632.5618703326535,11,10,-1.2032507038854225,-1.2041910911129459,1.2441149302164995,1.2437614739719804,0.8356966633052237,0.8349027877708162,0.6675808051441986,0.6675661371828897,0.8834651597291178,0.8829605965774385,0.8808579891842767,0.8821449373677416,0.02092911716234125,0.026679956382141434,0.654571305896267,0.74434903309369,1.6871581077575684
hmc_dn,markov-null,500,75,52,10,5.380091821746419,-584.7190801572065,-582.0290342463333,77,64,0.5736496923014442,2.6900459108732093,63,-2.2737367544323206e-13,-584.8085774417134,-581.4458940896639,-581.3870292781733,-583.953491365054,58,46,-0.9213400088716355,-0.9392219676034239,0.31581776926593685,0.3296600629960046,0.6574616858528585,0.6442504478136172,1.4801675642983552,1.4766236131983548,0.8258106244309575,0.8192164576548515,0.9272190291185838,0.9336089735571667,0.0025458715359574793,0.029669473934671946,0.3103641434387134,0.8925729285696413,7.8540778160095215
hmc_dn,markov-null,500,76,42,11,2.5497789849641777,-552.7481534335785,-551.4732639410964,30,31,0.38867145209161436,1.2748894924820888,30,-4.547473508864641e-13,-552.4686502110744,-551.8396247869445,-551.4682869454984,-552.0385639593043,12,10,-1.4492067702469602,-1.4208871277398423,0.9587960067524496,0.985298361387308,0.9444198177312854,0.9540444708906494,0.796663492446564,0.7785801848931407,0.9223527679244747,0.9220276267651294,0.9365702753656514,0.9342640991407164,0.033541504832737115,0.01563662490555913,0.6619541147498489,0.8299487868877817,3.028946876525879
hmc_dn,markov-null,500,77,43,8,1.6381031752976014,-573.9479470848095,-573.1288954971607,69,73,0.0,0.8190515876488007,72,9.094947017729282e-13,-574.0504286064081,-572.6749779669369,-572.6276969772155,-573.7052416752532,49,44,-0.8692117176246728,-0.8493388161961533,0.7381191864736172,0.7825648452370619,0.7572656708512714,0.7602407964443801,1.0211020708441172,1.0015932306020146,0.8331196146824349,0.8386657388051508,0.9035251886719778,0.9062139892758484,0.010857777945456044,0.02157782730073459,0.5081573455877002,0.8925120375484277,7.337417840957642
hmc_dn,markov-null,500,78,58,12,16.63036007123651,-610.643776462837,-602.3285964272187,89,30,0.0,8.315180035618255,29,-9.094947017729282e-13,-609.4807100085359,-605.1242437198912,-602.3265170159076,-605.6734556858394,19,13,-0.9914878918799039,-0.5816964437064981,1.21242642392733,1.3331900033416388,1.1440693131920203,1.411588282456863,1.019574986055276,0.8646450219809187,0.9457371330813347,0.959396386855165,0.9360201386452733,0.9167130840872135,0.0041192990242512545,0.08216334159773615,0.8604740198918617,0.7442348662837373,5.4329493045806885
hmc_dn,markov-null,500,79,25,5,0.9387800183703803,-581.9947981290507,-581.5254081198655,28,34,0.0,0.46939000918519014,33,-3.410605131648481e-13,-581.9990240142558,-581.52820066317,-581.5233607029344,-581.6503624122854,16,17,-0.731986854021115,-0.7377527316865532,1.2142075570731548,1.211410223485652,1.1206087370410385,1.1183545239566755,0.5976391043148456,0.5969458156398154,0.9312293248992205,0.9312967773619,0.8506325782309901,0.8507003154931497,0.014370640317349883,0.002079496520905881,0.7853445505517745,0.8303161101345115,3.004703998565674
