case,N,r,M,rates0_c0,rates1_c0,rates0_c0.1,rates1_c0.1,rates0_c1,rates1_c1,rates0_c10,rates1_c10,onset0_c0,onset1_c0,persistence0_c0,persistence1_c0,onset0_c0.1,onset1_c0.1,persistence0_c0.1,persistence1_c0.1,onset0_c1,onset1_c1,persistence0_c1,persistence1_c1,onset0_c10,onset1_c10,persistence0_c10,persistence1_c10
"state-(0.02,0.3)",500,44,83,0.035176742915770075,0.28311811822763266,0.035249473787005346,0.2830661615927506,0.03589935848126562,0.28260064198826024,0.04198966260612324,0.27813978693680613,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",500,45,49,0.015610655463347068,0.2555194556251023,0.015647733845824977,0.2554139606224779,0.015978634119886106,0.25447073306342477,0.019085880992472763,0.24563065787191848,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",500,46,57,0.014581099243875432,0.3104720011306681,0.014646835166694187,0.31031481354662377,0.015250983561413809,0.30889681576395994,0.020474071013554414,0.29604103874531007,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",500,47,102,0.021460184658331,0.3528564869387454,0.021605293048746525,0.3527726420347355,0.02290791681091765,0.3520097440163955,0.0337466204661314,0.34529171009391385,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",500,48,85,0.03125988738016937,0.3190929769004867,0.0313278597625596,0.3190249808260805,0.03193486863648684,0.3184153980020318,0.0376442077766325,0.3125792963289373,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",500,49,78,0.0260873135371712,0.2806168481918561,0.026186453783622426,0.28054119682981143,0.02713865353603207,0.2798418581814838,0.03547371629671353,0.273464664165189,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",500,50,82,0.0300378769090896,0.30447387927274877,0.030114888398597998,0.30440652816044167,0.030825311192598178,0.30379598352796067,0.03728963435886726,0.2979567585470814,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",500,51,64,0.013088788233586546,0.3350632773948006,0.01313885695011763,0.3349331510582549,0.013535541115716823,0.3337933382471076,0.017349569959846826,0.3230718319625765,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",500,52,83,0.028427446612205105,0.28917860686110614,0.028493180435791448,0.28912892697218423,0.029265444163515394,0.2885661824884286,0.03626882335709852,0.28330047271818176,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",500,53,78,0.02651371123840181,0.28927844742355674,0.026576514819007087,0.2892169937069384,0.02720041423895492,0.28860423094544074,0.0329122682843914,0.2828988266693602,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",500,54,70,0.009542634663389171,0.32085688548168345,0.009609797984234513,0.3207563949702622,0.010211283751347916,0.3198599023437789,0.015571854715882976,0.3115055222681597,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",500,55,98,0.011687579364694705,0.32269848193253275,0.011824993240608657,0.32264194778262667,0.013110583912283025,0.3221597816763455,0.02422163417134142,0.31767997134605586,,,,,,,,,,,,,,,,
