mote,kind,K,method,lo,hi,initial_mask,masks_per_fit,quad_warnings,quad_error_max_warned,quad_limit_warned,other_warnings,other_warning_kinds,quad_error,quad_limit,seconds,n_fits,converged,loglik,n_masked,max_rounds,iters_per_fit,n_obs,n_suspect,n_climb,n_ambig,n_normal,mask_recall_suspect,mask_recall_climb,mask_normal,mask_ambig,mean,sd,pi,stay,copulas,fail_state,fail_mean,fail_sd,fail_pi,fail_stay,agree_oracle_ext,agree_clean_model
48,hmc_in,3,fm_thr60,63420,77820,211.0,211|241|270|330|385|405|413|416,0,,,2,ICE iter 1: log-lik regressed by 4.5992e+02 (streak=1/3). || ICE iter 1: log-lik regressed by 6.2418e+02 (streak=1/3).,,,17.20199645899993,8,True,-5909.676949395825,416,10,26|23|40|32|24|26|18|18,6126,211,182,850,4879,1.0,1.0,0,19,18.81 / 20.66 / 22.77,0.76 / 0.20 / 1.25,0.336 / 0.229 / 0.435,0.9991 / 0.9950 / 0.9980,,False,,,,,0.6761631481861037,0.7983193277310925
48,hmc_in,3,raw_cs,63420,77820,,,0,,,2,Backward: D=0.000e+00 at step n=14361 — the transition weights underflow || Forward: C=6.606e-314 at step n=11716 — the transition weights underflow,,,1.6993771660017956,1,,-11340.198308684317,0,10,16,6126,211,182,850,4879,0.0,0.0,0,0,18.15 / 21.50 / 68.42,0.33 / 1.58 / 37.07,0.127 / 0.547 / 0.326,0.9989 / 0.9997 / 0.9999,,True,68.41718050613802,37.0655985871737,0.3262177940692332,0.9998929619203478,0.4972330395572863,0.6236933797909407
48,hmc_in,3,fm_cs,63420,77820,0.0,0,0,,,2,Backward: D=0.000e+00 at step n=14361 — the transition weights underflow || Forward: C=6.606e-314 at step n=11716 — the transition weights underflow,,,1.9652583340030105,1,True,-11340.198308684317,0,10,16,6126,211,182,850,4879,0.0,0.0,0,0,18.15 / 21.50 / 68.42,0.33 / 1.58 / 37.07,0.127 / 0.547 / 0.326,0.9989 / 0.9997 / 0.9999,,True,68.41718050613802,37.0655985871737,0.3262177940692332,0.9998929619203478,0.4972330395572863,0.6236933797909407
48,pmc_state,3,raw,63420,77820,,,14,2700.0,0.05,3,ICE iter 10: log-lik regressed by 2.2685e+01 (streak=1/3). || ICE iter 11: log-lik regressed by 1.5440e+00 (streak=2/3). || Missing-data pass: a step underflows in linear space,139.4386742250373,0.05,305.6928692500005,1,,12708.339011749862,0,10,13,6126,211,182,850,4879,0.0,0.0,0,0,20.56 / 21.60 / 41.04,2.09 / 1.07 / 33.09,0.472 / 0.123 / 0.405,0.9976 / 0.9868 / 0.9980,Gauss(0.996) / Frank(0.986) / Clayton(0.996),True,41.043566124862515,33.085226174777176,0.4047274871496503,0.997994082270892,0.8079524492723918,0.8876819020291044
48,pmc_state,3,oracle,63420,77820,,,26,3300.0,0.05,11,ICE iter 11: log-lik regressed by 1.4935e+01 (streak=1/3). || ICE iter 13: log-lik regressed by 3.2667e+01 (streak=1/3). || ICE iter 16: log-lik regressed by 2.7291e+02 (streak=1/3). || ICE iter 18: log-lik regressed by 1.3311e+02 (streak=1/3). || ICE iter 20: log-lik regressed by 1.0171e+02 (streak=1/3). || ICE iter 22: log-lik regressed by 3.5905e+01 (streak=1/3). || ICE iter 23: log-lik regressed by 8.4216e+00 (streak=2/3). || ICE iter 3: log-lik regressed by 4.6348e+02 (streak=1/3). || ICE iter 5: log-lik regressed by 3.4417e+02 (streak=1/3). || ICE iter 7: log-lik regressed by 9.2035e+01 (streak=1/3). || ICE iter 8: log-lik regressed by 6.6390e+02 (streak=2/3).,2664.03188251128,0.05,711.0233410000001,1,,12399.851399845467,211,10,25,6126,211,182,850,4879,1.0,0.0,0,0,19.89 / 22.09 / 22.53,1.38 / 5.84 / 1.47,0.294 / 0.512 / 0.195,0.9945 / 0.9965 / 0.9937,Clayton(0.988) / Clayton(0.997) / GH(0.989),False,,,,,0.8022135683541709,0.7146956343513015
48,pmc_state,3,oracle_ext,63420,77820,,,15,4200.0,0.05,4,ICE iter 11: log-lik regressed by 5.0967e+01 (streak=1/3). || ICE iter 4: log-lik regressed by 1.9164e+02 (streak=1/3). || ICE: degenerate fitted model — state 1: stationary weight π = 0 < 0.005 || Missing-data pass: a step underflows in linear space,3956.6136689933624,0.05,333.9408197920002,1,,12703.461585574485,393,10,14,6126,211,182,850,4879,1.0,1.0,0,0,0.00 / 20.81 / 21.65,0.00 / 2.37 / 1.33,0.000 / 0.786 / 0.214,nan / 0.9961 / 0.9856,Gauss(0.992) / Gauss(0.996) / Frank(0.970),False,,,,,1.0,0.8788686206189793
48,pmc_state,3,fm,63420,77820,0.0,0|12|23|24|18|15|22,115,2700.0,0.05,51,ICE iter 10: log-lik regressed by 1.4098e+02 (streak=1/3). || ICE iter 10: log-lik regressed by 2.2685e+01 (streak=1/3). || ICE iter 10: log-lik regressed by 7.9103e+00 (streak=1/3). || ICE iter 11: log-lik regressed by 1.3891e+01 (streak=2/3). || ICE iter 11: log-lik regressed by 1.5440e+00 (streak=2/3). || ICE iter 11: log-lik regressed by 3.7783e+01 (streak=1/3). || ICE iter 11: log-lik regressed by 5.8204e+01 (streak=1/3). || ICE iter 11: log-lik regressed by 7.3104e+01 (streak=1/3). || ICE iter 12: log-lik regressed by 1.0619e+02 (streak=1/3). || ICE iter 12: log-lik regressed by 1.0755e+02 (streak=1/3). || ICE iter 12: log-lik regressed by 6.9752e+00 (streak=2/3). || ICE iter 12: log-lik regressed by 7.1837e+01 (streak=2/3). || ICE iter 13: log-lik regressed by 1.4158e+01 (streak=3/3). || ICE iter 13: log-lik regressed by 2.7328e+02 (streak=1/3). || ICE iter 13: log-lik regressed by 4.5638e+01 (streak=3/3). || ICE iter 13: log-lik regressed by 4.6458e+01 (streak=2/3). || ICE iter 13: log-lik regressed by 7.4451e+01 (streak=2/3). || ICE iter 14: log-lik regressed by 2.7114e+00 (streak=1/3). || ICE iter 14: log-lik regressed by 2.7317e+01 (streak=3/3). || ICE iter 14: log-lik regressed by 5.5209e+00 (streak=3/3). || ICE iter 15: log-lik regressed by 1.6829e+01 (streak=1/3). || ICE iter 18: log-lik regressed by 8.9078e+01 (streak=1/3). || ICE iter 22: log-lik regressed by 8.4402e+00 (streak=1/3). || ICE iter 24: log-lik regressed by 4.4972e+01 (streak=1/3). || ICE iter 3: log-lik regressed by 1.4320e+02 (streak=1/3). || ICE iter 3: log-lik regressed by 1.9739e+02 (streak=1/3). || ICE iter 3: log-lik regressed by 2.3812e+02 (streak=1/3). || ICE iter 3: log-lik regressed by 4.7348e+02 (streak=1/3). || ICE iter 3: log-lik regressed by 5.0599e+02 (streak=1/3). || ICE iter 3: log-lik regressed by 7.8279e+02 (streak=1/3). || ICE iter 5: log-lik regressed by 2.9142e+02 (streak=1/3). || ICE iter 6: log-lik regressed by 6.7458e+01 (streak=1/3). || ICE iter 6: log-lik regressed by 6.8825e+02 (streak=1/3). || ICE iter 6: log-lik regressed by 7.1722e+02 (streak=1/3). || ICE iter 6: log-lik regressed by 7.8927e+02 (streak=1/3). || ICE iter 8: log-lik regressed by 1.8008e+02 (streak=1/3). || ICE iter 8: log-lik regressed by 2.1660e+01 (streak=1/3). || ICE iter 8: log-lik regressed by 3.8989e+02 (streak=1/3). || ICE iter 9: log-lik regressed by 5.4615e+02 (streak=1/3). || ICE iter 9: log-lik regressed by 5.8376e+02 (streak=1/3). || ICE: 3 consecutive regressions — stopping early at iter 13. || ICE: 3 consecutive regressions — stopping early at iter 14. || Missing-data pass: a step underflows in linear space,170.16787155256483,0.05,2675.6153117500003,7,True,13054.658448493023,22,10,13|16|15|27|14|15|14,6126,211,182,850,4879,0.014218009478672985,0.01098901098901099,9,8,19.55 / 21.33 / 43.32,0.83 / 1.99 / 33.98,0.211 / 0.412 / 0.377,0.9963 / 0.9978 / 0.9995,Clayton(0.987) / Gauss(0.995) / Clayton(0.996),True,43.324283826938576,33.984990542599796,0.376995032148452,0.9995213220694555,0.7919655667144907,0.7011682721869236
48,pmc_state,3,fm_hampel,63420,77820,31.0,31|12|15|12|21|29|26|17|26|17|26,195,2600.0,0.05,80,"ICE iter 10: log-lik regressed by 1.2245e+02 (streak=1/3). || ICE iter 10: log-lik regressed by 1.4312e+02 (streak=1/3). || ICE iter 10: log-lik regressed by 1.7953e+00 (streak=1/3). || ICE iter 10: log-lik regressed by 2.1839e+01 (streak=1/3). || ICE iter 10: log-lik regressed by 5.3266e+01 (streak=1/3). || ICE iter 10: log-lik regressed by 5.7917e+01 (streak=1/3). || ICE iter 11: log-lik regressed by 2.7904e+01 (streak=1/3). || ICE iter 11: log-lik regressed by 5.8873e+01 (streak=2/3). || ICE iter 12: log-lik regressed by 1.1062e+02 (streak=1/3). || ICE iter 12: log-lik regressed by 1.2080e+02 (streak=1/3). || ICE iter 12: log-lik regressed by 3.8530e+00 (streak=1/3). || ICE iter 12: log-lik regressed by 5.0202e+00 (streak=1/3). || ICE iter 13: log-lik regressed by 2.7312e+02 (streak=1/3). || ICE iter 13: log-lik regressed by 5.0494e+00 (streak=1/3). || ICE iter 13: log-lik regressed by 7.3190e+01 (streak=2/3). || ICE iter 13: log-lik regressed by 8.0533e+01 (streak=2/3). || ICE iter 13: log-lik regressed by 8.3138e+01 (streak=1/3). || ICE iter 14: log-lik regressed by 2.0495e+00 (streak=1/3). || ICE iter 14: log-lik regressed by 2.2489e+02 (streak=2/3). || ICE iter 14: log-lik regressed by 3.0593e+01 (streak=1/3). || ICE iter 14: log-lik regressed by 3.6547e+00 (streak=2/3). || ICE iter 14: log-lik regressed by 6.6506e+00 (streak=2/3). || ICE iter 15: log-lik regressed by 1.0657e+02 (streak=3/3). || ICE iter 15: log-lik regressed by 1.3102e+00 (streak=2/3). || ICE iter 15: log-lik regressed by 3.7015e+02 (streak=3/3). || ICE iter 15: log-lik regressed by 6.4857e+00 (streak=3/3). || ICE iter 15: log-lik regressed by 7.7987e+00 (streak=1/3). || ICE iter 16: log-lik regressed by 3.5494e+01 (streak=2/3). || ICE iter 17: log-lik regressed by 4.0211e+00 (streak=1/3). || ICE iter 18: log-lik regressed by 1.7529e+00 (streak=2/3). || ICE iter 18: log-lik regressed by 3.9412e+01 (streak=1/3). || ICE iter 20: log-lik regressed by 1.8538e+00 (streak=1/3). || ICE iter 3: log-lik regressed by 1.8433e+03 (streak=1/3). || ICE iter 3: log-lik regressed by 2.7781e+02 (streak=1/3). || ICE iter 3: log-lik regressed by 3.2757e+02 (streak=1/3). || ICE iter 3: log-lik regressed by 4.8262e+02 (streak=1/3). || ICE iter 3: log-lik regressed by 6.3004e+01 (streak=1/3). || ICE iter 3: log-lik regressed by 7.8527e+02 (streak=1/3). || ICE iter 3: log-lik regressed by 9.2810e+01 (streak=1/3). || ICE iter 5: log-lik regressed by 4.5630e+01 (streak=1/3). || ICE iter 5: log-lik regressed by 7.4296e+01 (streak=1/3). || ICE iter 6: log-lik regressed by 1.0409e+02 (streak=1/3). || ICE iter 6: log-lik regressed by 2.1094e+02 (streak=1/3). || ICE iter 6: log-lik regressed by 2.2163e+03 (streak=1/3). || ICE iter 6: log-lik regressed by 2.3674e+01 (streak=1/3). || ICE iter 6: log-lik regressed by 3.7912e+02 (streak=2/3). || ICE iter 6: log-lik regressed by 6.1644e+01 (streak=1/3). || ICE iter 8: log-lik regressed by 1.9427e+02 (streak=1/3). || ICE iter 8: log-lik regressed by 1.9614e+02 (streak=1/3). || ICE iter 8: log-lik regressed by 2.3832e+02 (streak=1/3). || ICE iter 8: log-lik regressed by 3.8701e+02 (streak=1/3). || ICE iter 8: log-lik regressed by 9.7742e+00 (streak=1/3). || ICE: 3 consecutive regressions — stopping early at iter 15. || Missing-data pass: a step underflows in linear space || robust_estimate: the flagged rows still change after 10 refit(s) (26 masked, 17 flagged by the last fit).",162.9320890925416,0.05,4450.224114208,11,False,13114.198357074165,26,10,16|16|20|14|16|22|16|20|17|20|17,6126,211,182,850,4879,0.014218009478672985,0.01098901098901099,13,8,19.11 / 21.69 / 38.42,0.92 / 1.75 / 31.48,0.196 / 0.398 / 0.407,0.9976 / 0.9977 / 0.9989,Gauss(0.993) / Gauss(0.994) / Clayton(0.996),True,38.418128632098735,31.47832457624263,0.4066260858004752,0.9989043131916381,0.5644599303135889,0.5517524082803853
48,pmc_state,3,fm_thr60,63420,77820,211.0,211|267|284|294|332|292|293|283|286|324|350,214,4100.0,0.05,85,"ICE iter 10: log-lik regressed by 1.2715e+01 (streak=1/3). || ICE iter 11: log-lik regressed by 1.2900e+01 (streak=2/3). || ICE iter 11: log-lik regressed by 1.4935e+01 (streak=1/3). || ICE iter 11: log-lik regressed by 4.5626e+02 (streak=1/3). || ICE iter 11: log-lik regressed by 8.2471e+01 (streak=1/3). || ICE iter 12: log-lik regressed by 1.5772e+01 (streak=3/3). || ICE iter 12: log-lik regressed by 6.4933e+01 (streak=1/3). || ICE iter 13: log-lik regressed by 1.8927e+00 (streak=1/3). || ICE iter 13: log-lik regressed by 2.9444e+02 (streak=1/3). || ICE iter 13: log-lik regressed by 3.2667e+01 (streak=1/3). || ICE iter 13: log-lik regressed by 6.6337e+01 (streak=1/3). || ICE iter 14: log-lik regressed by 1.0880e+02 (streak=1/3). || ICE iter 15: log-lik regressed by 1.2866e+02 (streak=1/3). || ICE iter 15: log-lik regressed by 9.4556e+01 (streak=1/3). || ICE iter 16: log-lik regressed by 2.7291e+02 (streak=1/3). || ICE iter 16: log-lik regressed by 4.8957e+01 (streak=1/3). || ICE iter 17: log-lik regressed by 3.0209e+01 (streak=2/3). || ICE iter 17: log-lik regressed by 5.0286e+01 (streak=1/3). || ICE iter 18: log-lik regressed by 1.3311e+02 (streak=1/3). || ICE iter 18: log-lik regressed by 1.6890e+01 (streak=2/3). || ICE iter 18: log-lik regressed by 2.5481e+01 (streak=3/3). || ICE iter 19: log-lik regressed by 8.6488e+01 (streak=1/3). || ICE iter 1: log-lik regressed by 1.3214e+03 (streak=1/3). || ICE iter 1: log-lik regressed by 9.9244e+02 (streak=1/3). || ICE iter 20: log-lik regressed by 1.0171e+02 (streak=1/3). || ICE iter 20: log-lik regressed by 9.3122e+01 (streak=2/3). || ICE iter 21: log-lik regressed by 5.7186e+01 (streak=1/3). || ICE iter 22: log-lik regressed by 3.5905e+01 (streak=1/3). || ICE iter 22: log-lik regressed by 4.5093e+01 (streak=2/3). || ICE iter 23: log-lik regressed by 8.4216e+00 (streak=2/3). || ICE iter 25: log-lik regressed by 6.2936e+01 (streak=1/3). || ICE iter 26: log-lik regressed by 4.5816e+01 (streak=2/3). || ICE iter 27: log-lik regressed by 1.4056e+00 (streak=1/3). || ICE iter 29: log-lik regressed by 3.4816e+01 (streak=1/3). || ICE iter 2: log-lik regressed by 3.9452e+02 (streak=1/3). || ICE iter 30: log-lik regressed by 2.5152e+00 (streak=1/3). || ICE iter 30: log-lik regressed by 4.4116e+01 (streak=2/3). || ICE iter 31: log-lik regressed by 2.3948e+01 (streak=2/3). || ICE iter 32: log-lik regressed by 7.4250e+01 (streak=3/3). || ICE iter 33: log-lik regressed by 3.3183e+01 (streak=1/3). || ICE iter 34: log-lik regressed by 4.4177e+01 (streak=2/3). || ICE iter 37: log-lik regressed by 3.5512e+01 (streak=1/3). || ICE iter 38: log-lik regressed by 4.3704e+01 (streak=2/3). || ICE iter 3: log-lik regressed by 1.0043e+02 (streak=1/3). || ICE iter 3: log-lik regressed by 4.6348e+02 (streak=1/3). || ICE iter 3: log-lik regressed by 6.0897e+02 (streak=1/3). || ICE iter 41: log-lik regressed by 3.1928e+01 (streak=1/3). || ICE iter 42: log-lik regressed by 4.4256e+01 (streak=2/3). || ICE iter 45: log-lik regressed by 4.0346e+01 (streak=1/3). || ICE iter 46: log-lik regressed by 4.4173e+01 (streak=2/3). || ICE iter 49: log-lik regressed by 3.1674e+01 (streak=1/3). || ICE iter 4: log-lik regressed by 6.3623e+02 (streak=1/3). || ICE iter 5: log-lik regressed by 1.1498e+02 (streak=1/3). || ICE iter 5: log-lik regressed by 1.6482e+02 (streak=1/3). || ICE iter 5: log-lik regressed by 3.4417e+02 (streak=1/3). || ICE iter 5: log-lik regressed by 5.4329e+01 (streak=1/3). || ICE iter 6: log-lik regressed by 2.1646e+02 (streak=1/3). || ICE iter 6: log-lik regressed by 2.1763e+01 (streak=1/3). || ICE iter 6: log-lik regressed by 3.1024e+01 (streak=1/3). || ICE iter 6: log-lik regressed by 8.5754e+01 (streak=1/3). || ICE iter 7: log-lik regressed by 1.1294e+01 (streak=1/3). || ICE iter 7: log-lik regressed by 1.8023e+02 (streak=1/3). || ICE iter 7: log-lik regressed by 2.3334e+02 (streak=2/3). || ICE iter 7: log-lik regressed by 9.2035e+01 (streak=1/3). || ICE iter 8: log-lik regressed by 1.8402e+02 (streak=2/3). || ICE iter 8: log-lik regressed by 2.4687e+02 (streak=1/3). || ICE iter 8: log-lik regressed by 6.6390e+02 (streak=2/3). || ICE iter 9: log-lik regressed by 2.3494e+01 (streak=1/3). || ICE iter 9: log-lik regressed by 5.3718e+01 (streak=1/3). || ICE: 3 consecutive regressions — stopping early at iter 12. || ICE: 3 consecutive regressions — stopping early at iter 18. || ICE: 3 consecutive regressions — stopping early at iter 32. || ICE: degenerate fitted model — state 0: stationary weight π = 2.85e-05 < 0.005 || ICE: degenerate fitted model — state 1: stationary weight π = 0.00315 < 0.005. Its likelihood may be unbounded (a collapsing variance or τ → ±1 gains nats witho || Missing-data pass: a step underflows in linear space || robust_estimate: the flagged rows still change after 10 refit(s) (350 masked, 336 flagged by the last fit).",3970.2554632122037,0.05,6031.381085084,11,False,13098.475684992072,350,10,25|13|9|8|51|33|19|14|13|11|17,6126,211,182,850,4879,1.0,0.6648351648351648,9,5,19.93 / 20.14 / 21.66,2.01 / 1.31 / 2.01,0.334 / 0.019 / 0.647,0.9947 / 0.6801 / 0.9933,Clayton(0.989) / Gauss(0.961) / Gauss(0.995),False,,,,,0.7552777208444353,0.6667349866775979
48,pmc_state,3,raw_cs,63420,77820,,,13,2900.0,0.05,2,ICE iter 5: log-lik regressed by 3.7133e+02 (streak=1/3). || Missing-data pass: a step underflows in linear space,169.07158822187708,0.05,280.7771893329991,1,,12597.790527939544,0,10,12,6126,211,182,850,4879,0.0,0.0,0,0,20.76 / 20.91 / 45.98,2.00 / 0.57 / 35.03,0.552 / 0.080 / 0.368,0.9976 / 0.9807 / 0.9993,Gauss(0.995) / Frank(0.942) / Clayton(0.994),True,45.9775392205576,35.029872493843726,0.368444524693049,0.999332289366803,0.9573683131789301,0.8698503791760607
48,pmc_state,3,fm_cs,63420,77820,0.0,0|31|44|17|32|30|2|35|46|28|2,126,2900.0,0.05,49,"ICE iter 10: log-lik regressed by 1.9069e+01 (streak=1/3). || ICE iter 10: log-lik regressed by 4.3599e+00 (streak=1/3). || ICE iter 11: log-lik regressed by 3.5904e+02 (streak=1/3). || ICE iter 11: log-lik regressed by 7.7404e+01 (streak=2/3). || ICE iter 12: log-lik regressed by 8.1953e+01 (streak=3/3). || ICE iter 17: log-lik regressed by 3.1529e+01 (streak=1/3). || ICE iter 18: log-lik regressed by 7.3266e+01 (streak=2/3). || ICE iter 19: log-lik regressed by 1.1874e+02 (streak=3/3). || ICE iter 4: log-lik regressed by 3.3281e+01 (streak=1/3). || ICE iter 4: log-lik regressed by 4.7940e+01 (streak=1/3). || ICE iter 4: log-lik regressed by 4.9105e+01 (streak=1/3). || ICE iter 4: log-lik regressed by 5.1299e+01 (streak=1/3). || ICE iter 4: log-lik regressed by 7.2426e+00 (streak=1/3). || ICE iter 4: log-lik regressed by 9.3831e+01 (streak=1/3). || ICE iter 5: log-lik regressed by 1.6225e+02 (streak=1/3). || ICE iter 5: log-lik regressed by 1.8418e+02 (streak=1/3). || ICE iter 5: log-lik regressed by 3.7133e+02 (streak=1/3). || ICE iter 5: log-lik regressed by 6.2395e+00 (streak=2/3). || ICE iter 6: log-lik regressed by 1.6574e+01 (streak=3/3). || ICE iter 6: log-lik regressed by 1.8155e+02 (streak=1/3). || ICE iter 6: log-lik regressed by 3.8469e+02 (streak=1/3). || ICE iter 6: log-lik regressed by 4.1887e+01 (streak=1/3). || ICE iter 6: log-lik regressed by 4.3912e+02 (streak=1/3). || ICE iter 7: log-lik regressed by 3.6804e+02 (streak=2/3). || ICE iter 7: log-lik regressed by 6.6180e+01 (streak=2/3). || ICE iter 8: log-lik regressed by 1.8503e+00 (streak=1/3). || ICE iter 8: log-lik regressed by 2.4301e+01 (streak=1/3). || ICE iter 8: log-lik regressed by 2.6353e+02 (streak=3/3). || ICE iter 9: log-lik regressed by 1.2641e+01 (streak=1/3). || ICE iter 9: log-lik regressed by 9.9088e+01 (streak=1/3). || ICE: 3 consecutive regressions — stopping early at iter 12. || ICE: 3 consecutive regressions — stopping early at iter 19. || ICE: 3 consecutive regressions — stopping early at iter 6. || ICE: 3 consecutive regressions — stopping early at iter 8. || Missing-data pass: a step underflows in linear space || robust_estimate: the flagged rows still change after 10 refit(s) (2 masked, 35 flagged by the last fit).",166.60865612960777,0.05,2953.910032416001,11,False,12637.749462824408,2,10,12|12|20|14|8|7|12|13|6|9|12,6126,211,182,850,4879,0.009478672985781991,0.0,0,0,20.77 / 20.86 / 43.08,2.01 / 0.59 / 33.91,0.546 / 0.077 / 0.377,0.9977 / 0.9797 / 0.9992,Gauss(0.995) / Frank(0.953) / Clayton(0.995),True,43.08328128333315,33.91427554408538,0.3770450458774595,0.9992017429595672,0.9538839926214389,0.8770239803238369
