study,rate,method,h,n,rmse,mse,mae,crps,crps_gauss,cov50,cov80,cov95,w95
pmc_gauss_k2,0.05,pmc_state_K2|robust+gate,4,990,1.4497,2.1016,1.1551,0.79521,0.86944,0.49495,0.82929,0.97273,9.995
pmc_gauss_k2,0.05,pmc_state_K2|robust+gate,5,990,1.449,2.0995,1.1757,0.80765,0.87323,0.48687,0.86768,0.97475,10.079
pmc_gauss_k2,0.05,pmc_state_K2|robust+gate,6,990,1.4535,2.1126,1.1719,0.8132,0.87712,0.5,0.85859,0.97677,10.132
pmc_gauss_k2,0.05,pmc_state_K2|robust+gate,7,990,1.4843,2.2033,1.2125,0.83232,0.89282,0.50808,0.8596,0.9798,10.167
pmc_gauss_k2,0.05,pmc_state_K2|robust+gate,8,990,1.5051,2.2654,1.2259,0.84435,0.90284,0.4899,0.8404,0.98687,10.189
pmc_gauss_k2,0.05,pmc_state_K2|robust+gate,9,990,1.4853,2.2062,1.2129,0.83176,0.89439,0.50404,0.85657,0.98586,10.203
pmc_gauss_k2,0.05,pmc_state_K2|robust+gate,10,990,1.4673,2.1528,1.2011,0.82446,0.88766,0.49899,0.85354,0.98889,10.212
pmc_gauss_k2,0.05,pmc_state_K2|robust,1,990,1.0733,1.152,0.80698,0.5303,0.68586,0.48586,0.85657,0.96465,9.0031
pmc_gauss_k2,0.05,pmc_state_K2|robust,2,990,1.2699,1.6127,0.98127,0.66884,0.7766,0.5202,0.83838,0.97879,9.6116
pmc_gauss_k2,0.05,pmc_state_K2|robust,3,990,1.3743,1.8887,1.0878,0.74468,0.83036,0.50303,0.84444,0.97879,9.8583
pmc_gauss_k2,0.05,pmc_state_K2|robust,4,990,1.4497,2.1016,1.1551,0.79521,0.86944,0.49495,0.82929,0.97273,9.995
pmc_gauss_k2,0.05,pmc_state_K2|robust,5,990,1.449,2.0995,1.1757,0.80765,0.87323,0.48687,0.86768,0.97475,10.079
pmc_gauss_k2,0.05,pmc_state_K2|robust,6,990,1.4535,2.1126,1.1719,0.8132,0.87712,0.5,0.85859,0.97677,10.132
pmc_gauss_k2,0.05,pmc_state_K2|robust,7,990,1.4843,2.2033,1.2125,0.83232,0.89282,0.50808,0.8596,0.9798,10.167
pmc_gauss_k2,0.05,pmc_state_K2|robust,8,990,1.5051,2.2654,1.2259,0.84435,0.90284,0.4899,0.8404,0.98687,10.189
pmc_gauss_k2,0.05,pmc_state_K2|robust,9,990,1.4853,2.2062,1.2129,0.83176,0.89439,0.50404,0.85657,0.98586,10.203
pmc_gauss_k2,0.05,pmc_state_K2|robust,10,990,1.4673,2.1528,1.2011,0.82446,0.88766,0.49899,0.85354,0.98889,10.212
pmc_gauss_k2,0.05,pmc_state_K2|hampel+gate,1,990,0.95498,0.91199,0.69066,0.49622,0.50641,0.45354,0.78384,0.94949,3.8637
pmc_gauss_k2,0.05,pmc_state_K2|hampel+gate,2,990,1.1631,1.3527,0.89563,0.63738,0.64266,0.48687,0.79394,0.94545,4.5579
pmc_gauss_k2,0.05,pmc_state_K2|hampel+gate,3,990,1.2766,1.6298,1.0224,0.71561,0.71704,0.4899,0.7899,0.95455,4.8759
pmc_gauss_k2,0.05,pmc_state_K2|hampel+gate,4,990,1.3542,1.8339,1.0976,0.76741,0.76918,0.47576,0.77677,0.94848,5.0485
pmc_gauss_k2,0.05,pmc_state_K2|hampel+gate,5,990,1.3797,1.9036,1.1332,0.78559,0.78678,0.4798,0.8,0.94848,5.1479
pmc_gauss_k2,0.05,pmc_state_K2|hampel+gate,6,990,1.3961,1.9492,1.1458,0.79351,0.79494,0.50707,0.79495,0.94141,5.207
pmc_gauss_k2,0.05,pmc_state_K2|hampel+gate,7,990,1.4279,2.0388,1.1685,0.81333,0.81443,0.49596,0.78586,0.94444,5.242
pmc_gauss_k2,0.05,pmc_state_K2|hampel+gate,8,990,1.4504,2.1037,1.1884,0.82611,0.82749,0.48182,0.7899,0.93434,5.2623
pmc_gauss_k2,0.05,pmc_state_K2|hampel+gate,9,990,1.4286,2.0408,1.1704,0.81363,0.81438,0.50202,0.7899,0.94141,5.2745
pmc_gauss_k2,0.05,pmc_state_K2|hampel+gate,10,990,1.4138,1.9988,1.1708,0.80775,0.80845,0.50303,0.79495,0.94343,5.2825
pmc_gauss_k2,0.05,ar1|raw,1,990,1.3301,1.7693,1.0541,0.81626,0.81626,0.7596,0.96768,0.99697,8.9021
pmc_gauss_k2,0.05,ar1|raw,2,990,1.4241,2.0281,1.1687,0.8695,0.8695,0.70303,0.97273,1,9.1812
pmc_gauss_k2,0.05,ar1|raw,3,990,1.4484,2.0979,1.1901,0.88069,0.88069,0.7101,0.97273,1,9.1991
pmc_gauss_k2,0.05,ar1|raw,4,990,1.4996,2.2488,1.2306,0.9025,0.9025,0.6798,0.96263,1,9.2002
pmc_gauss_k2,0.05,ar1|raw,5,990,1.4666,2.1509,1.2079,0.88817,0.88817,0.69192,0.9697,1,9.2003
pmc_gauss_k2,0.05,ar1|raw,6,990,1.4667,2.1513,1.1976,0.88804,0.88804,0.69495,0.96465,0.99899,9.2003
pmc_gauss_k2,0.05,ar1|raw,7,990,1.4804,2.1917,1.2219,0.8945,0.8945,0.68081,0.96869,1,9.2003
pmc_gauss_k2,0.05,ar1|raw,8,990,1.4999,2.2498,1.2299,0.90258,0.90258,0.6798,0.97071,0.99899,9.2003
pmc_gauss_k2,0.05,ar1|raw,9,990,1.4864,2.2095,1.219,0.89602,0.89602,0.69596,0.96566,0.99899,9.2003
pmc_gauss_k2,0.05,ar1|raw,10,990,1.4702,2.1614,1.2098,0.88968,0.88968,0.69495,0.9697,1,9.2003
pmc_gauss_k2,0.05,ar1|raw+gate,1,990,1.2767,1.6301,1.0218,0.79699,0.79699,0.77071,0.97677,0.99798,8.9109
pmc_gauss_k2,0.05,ar1|raw+gate,2,990,1.4179,2.0106,1.1662,0.86709,0.86709,0.70909,0.97475,1,9.1818
pmc_gauss_k2,0.05,ar1|raw+gate,3,990,1.4466,2.0927,1.1893,0.87994,0.87994,0.71111,0.97273,1,9.1991
pmc_gauss_k2,0.05,ar1|raw+gate,4,990,1.4992,2.2475,1.2305,0.90232,0.90232,0.6798,0.96263,1,9.2002
pmc_gauss_k2,0.05,ar1|raw+gate,5,990,1.4665,2.1507,1.2079,0.88815,0.88815,0.69192,0.9697,1,9.2003
pmc_gauss_k2,0.05,ar1|raw+gate,6,990,1.4667,2.1513,1.1975,0.88804,0.88804,0.69495,0.96465,0.99899,9.2003
pmc_gauss_k2,0.05,ar1|raw+gate,7,990,1.4804,2.1917,1.2219,0.89449,0.89449,0.68081,0.96869,1,9.2003
pmc_gauss_k2,0.05,ar1|raw+gate,8,990,1.4999,2.2498,1.2299,0.90258,0.90258,0.6798,0.97071,0.99899,9.2003
pmc_gauss_k2,0.05,ar1|raw+gate,9,990,1.4864,2.2095,1.219,0.89602,0.89602,0.69596,0.96566,0.99899,9.2003
pmc_gauss_k2,0.05,ar1|raw+gate,10,990,1.4702,2.1614,1.2098,0.88968,0.88968,0.69495,0.9697,1,9.2003
pmc_gauss_k2,0.05,ar1|robust+gate,1,990,1.0757,1.1571,0.7509,0.55734,0.55734,0.49596,0.78788,0.89495,3.1423
pmc_gauss_k2,0.05,ar1|robust+gate,2,990,1.2446,1.5491,0.9356,0.68377,0.68377,0.48485,0.74747,0.89697,4.0112
pmc_gauss_k2,0.05,ar1|robust+gate,3,990,1.3508,1.8245,1.0619,0.75833,0.75833,0.45354,0.74242,0.90101,4.502
pmc_gauss_k2,0.05,ar1|robust+gate,4,990,1.4049,1.9737,1.1222,0.79843,0.79843,0.43232,0.72828,0.90909,4.8053
pmc_gauss_k2,0.05,ar1|robust+gate,5,990,1.4276,2.0381,1.1576,0.81364,0.81364,0.4404,0.74646,0.91919,5.0002
pmc_gauss_k2,0.05,ar1|robust+gate,6,990,1.4234,2.0262,1.1552,0.80974,0.80974,0.44242,0.75455,0.93131,5.1282
pmc_gauss_k2,0.05,ar1|robust+gate,7,990,1.4495,2.1012,1.1749,0.82578,0.82578,0.44848,0.75657,0.93333,5.2134
pmc_gauss_k2,0.05,ar1|robust+gate,8,990,1.4679,2.1548,1.1929,0.83756,0.83756,0.42727,0.75455,0.9303,5.2707
pmc_gauss_k2,0.05,ar1|robust+gate,9,990,1.4421,2.0796,1.1758,0.82215,0.82215,0.45657,0.7596,0.93838,5.3094
pmc_gauss_k2,0.05,ar1|robust+gate,10,990,1.418,2.0106,1.1689,0.81079,0.81079,0.44444,0.77273,0.94747,5.3357
pmc_gauss_k2,0.05,persistence|raw,1,990,2.0371,4.1497,1.0236,0.83837,,0.50909,0.84141,0.97677,17.031
pmc_gauss_k2,0.05,persistence|raw,2,990,2.2439,5.0352,1.2833,1.0215,,0.51717,0.83838,0.97374,16.936
pmc_gauss_k2,0.05,persistence|raw,3,990,2.375,5.6405,1.4669,1.1423,,0.5202,0.84444,0.97374,17.008
pmc_gauss_k2,0.05,persistence|raw,4,990,2.4529,6.0165,1.5962,1.218,,0.50909,0.82828,0.97778,16.882
pmc_gauss_k2,0.05,persistence|raw,5,990,2.4758,6.1298,1.6661,1.259,,0.51616,0.82727,0.97778,16.804
pmc_gauss_k2,0.05,persistence|raw,6,990,2.532,6.411,1.7103,1.2918,,0.52121,0.83131,0.97879,16.854
pmc_gauss_k2,0.05,persistence|raw,7,990,2.6082,6.8026,1.7955,1.349,,0.52323,0.81616,0.97576,16.83
pmc_gauss_k2,0.05,persistence|raw,8,990,2.6188,6.8582,1.8386,1.3696,,0.50707,0.82828,0.98081,16.827
pmc_gauss_k2,0.05,persistence|raw,9,990,2.577,6.6409,1.8258,1.3531,,0.50707,0.84141,0.98182,16.837
pmc_gauss_k2,0.05,persistence|raw,10,990,2.5608,6.5579,1.8302,1.3497,,0.5202,0.8404,0.97879,16.69
pmc_gauss_k2,0.05,ar1|clean,1,990,0.9279,0.86101,0.67323,0.49397,0.49397,0.57778,0.86364,0.93838,3.5908
pmc_gauss_k2,0.05,ar1|clean,2,990,1.1496,1.3216,0.88084,0.63696,0.63696,0.54141,0.81616,0.94646,4.5171
pmc_gauss_k2,0.05,ar1|clean,3,990,1.2697,1.612,1.015,0.71506,0.71506,0.49697,0.80303,0.95051,4.9789
pmc_gauss_k2,0.05,ar1|clean,4,990,1.3526,1.8294,1.0958,0.76872,0.76872,0.47475,0.77374,0.95354,5.2306
pmc_gauss_k2,0.05,ar1|clean,5,990,1.3792,1.9021,1.133,0.78733,0.78733,0.45758,0.7899,0.95556,5.373
pmc_gauss_k2,0.05,ar1|clean,6,990,1.3951,1.9462,1.146,0.79474,0.79474,0.47172,0.7899,0.95657,5.4552
pmc_gauss_k2,0.05,ar1|clean,7,990,1.4268,2.0357,1.1682,0.81398,0.81398,0.46061,0.7798,0.94848,5.5032
pmc_gauss_k2,0.05,ar1|clean,8,990,1.4497,2.1017,1.1876,0.82692,0.82692,0.44747,0.78586,0.94747,5.5315
pmc_gauss_k2,0.05,ar1|clean,9,990,1.428,2.0391,1.1695,0.81388,0.81388,0.4697,0.78384,0.95758,5.5483
pmc_gauss_k2,0.05,ar1|clean,10,990,1.4125,1.9952,1.1698,0.80755,0.80755,0.46263,0.79495,0.96061,5.5582
pmc_gauss_k2,0.05,persistence|clean,1,990,0.98226,0.96483,0.67683,0.50353,,0.47879,0.78081,0.94444,4.1022
pmc_gauss_k2,0.05,persistence|clean,2,990,1.2994,1.6883,0.93599,0.69481,,0.50505,0.78485,0.95051,5.6385
pmc_gauss_k2,0.05,persistence|clean,3,990,1.5145,2.2938,1.1293,0.82735,,0.49596,0.77879,0.94848,6.3215
pmc_gauss_k2,0.05,persistence|clean,4,990,1.6488,2.7187,1.2682,0.91527,,0.47576,0.78586,0.94848,6.7087
pmc_gauss_k2,0.05,persistence|clean,5,990,1.7507,3.065,1.3638,0.98029,,0.47677,0.78687,0.94949,7.0217
pmc_gauss_k2,0.05,persistence|clean,6,990,1.7946,3.2207,1.3978,1.0043,,0.49394,0.79394,0.94444,7.1929
pmc_gauss_k2,0.05,persistence|clean,7,990,1.8867,3.5597,1.4788,1.062,,0.4899,0.78384,0.93838,7.3391
pmc_gauss_k2,0.05,persistence|clean,8,990,1.933,3.7363,1.528,1.0906,,0.49293,0.78788,0.94141,7.4179
pmc_gauss_k2,0.05,persistence|clean,9,990,1.9056,3.6315,1.5221,1.0773,,0.49293,0.78687,0.94747,7.4775
pmc_gauss_k2,0.05,persistence|clean,10,990,1.9071,3.6369,1.534,1.0815,,0.49596,0.80505,0.95051,7.5307
hmc_in_gauss_k2,0,pmm|raw,1,990,1.2163,1.4795,0.98412,0.68902,0.68902,0.49798,0.82626,0.95051,4.9482
hmc_in_gauss_k2,0,pmm|raw,2,990,1.3336,1.7786,1.0808,0.75624,0.75624,0.46162,0.80101,0.95253,5.1605
hmc_in_gauss_k2,0,pmm|raw,3,990,1.3218,1.7471,1.0778,0.75229,0.75229,0.47172,0.81515,0.96566,5.2965
hmc_in_gauss_k2,0,pmm|raw,4,990,1.3673,1.8695,1.1246,0.78198,0.78198,0.46364,0.79293,0.96162,5.3807
hmc_in_gauss_k2,0,pmm|raw,5,990,1.3762,1.894,1.119,0.78225,0.78225,0.48182,0.79697,0.95859,5.4342
hmc_in_gauss_k2,0,pmm|raw,6,990,1.424,2.0277,1.1623,0.81018,0.81018,0.45657,0.78788,0.94444,5.4684
hmc_in_gauss_k2,0,pmm|raw,7,990,1.4065,1.9783,1.159,0.80571,0.80571,0.44949,0.77576,0.96162,5.4905
hmc_in_gauss_k2,0,pmm|raw,8,990,1.4265,2.0348,1.1884,0.81767,0.81767,0.42121,0.78485,0.95556,5.5049
hmc_in_gauss_k2,0,pmm|raw,9,990,1.3447,1.8082,1.0975,0.76655,0.76655,0.48687,0.79596,0.96465,5.5142
hmc_in_gauss_k2,0,pmm|raw,10,990,1.3609,1.852,1.1218,0.77785,0.77785,0.48182,0.80404,0.97071,5.5204
hmc_in_gauss_k2,0,pmm_default|raw,1,990,1.2163,1.4795,0.98412,0.68902,0.68902,0.49798,0.82626,0.95051,4.9482
hmc_in_gauss_k2,0,pmm_default|raw,2,990,1.3336,1.7786,1.0808,0.75624,0.75624,0.46162,0.80101,0.95253,5.1605
hmc_in_gauss_k2,0,pmm_default|raw,3,990,1.3218,1.7471,1.0778,0.75229,0.75229,0.47172,0.81515,0.96566,5.2965
hmc_in_gauss_k2,0,pmm_default|raw,4,990,1.3673,1.8695,1.1246,0.78198,0.78198,0.46364,0.79293,0.96162,5.3807
hmc_in_gauss_k2,0,pmm_default|raw,5,990,1.3762,1.894,1.119,0.78225,0.78225,0.48182,0.79697,0.95859,5.4342
hmc_in_gauss_k2,0,pmm_default|raw,6,990,1.424,2.0277,1.1623,0.81018,0.81018,0.45657,0.78788,0.94444,5.4684
hmc_in_gauss_k2,0,pmm_default|raw,7,990,1.4065,1.9783,1.159,0.80571,0.80571,0.44949,0.77576,0.96162,5.4905
hmc_in_gauss_k2,0,pmm_default|raw,8,990,1.4265,2.0348,1.1884,0.81767,0.81767,0.42121,0.78485,0.95556,5.5049
hmc_in_gauss_k2,0,pmm_default|raw,9,990,1.3447,1.8082,1.0975,0.76655,0.76655,0.48687,0.79596,0.96465,5.5142
hmc_in_gauss_k2,0,pmm_default|raw,10,990,1.3609,1.852,1.1218,0.77785,0.77785,0.48182,0.80404,0.97071,5.5204
hmc_in_gauss_k2,0.01,pmm|raw,1,990,1.2335,1.5215,1.0017,0.70916,0.70916,0.58889,0.90101,0.98788,6.0816
hmc_in_gauss_k2,0.01,pmm|raw,2,990,1.3343,1.7804,1.0851,0.76243,0.76243,0.54747,0.89394,0.98586,6.2259
hmc_in_gauss_k2,0.01,pmm|raw,3,990,1.3248,1.7551,1.0841,0.76063,0.76063,0.54343,0.88586,0.98687,6.3175
hmc_in_gauss_k2,0.01,pmm|raw,4,990,1.3742,1.8884,1.1339,0.78961,0.78961,0.53131,0.87172,0.99192,6.3741
hmc_in_gauss_k2,0.01,pmm|raw,5,990,1.3815,1.9086,1.1219,0.78941,0.78941,0.55657,0.87374,0.98283,6.4101
hmc_in_gauss_k2,0.01,pmm|raw,6,990,1.4297,2.0441,1.1668,0.81595,0.81595,0.53131,0.86566,0.98081,6.4333
hmc_in_gauss_k2,0.01,pmm|raw,7,990,1.4123,1.9945,1.1637,0.81089,0.81089,0.5202,0.86364,0.9899,6.4483
hmc_in_gauss_k2,0.01,pmm|raw,8,990,1.4288,2.0415,1.189,0.8199,0.8199,0.51313,0.86869,0.99091,6.4581
hmc_in_gauss_k2,0.01,pmm|raw,9,990,1.3489,1.8195,1.0986,0.77512,0.77512,0.56667,0.86566,0.99394,6.4645
hmc_in_gauss_k2,0.01,pmm|raw,10,990,1.3621,1.8553,1.1238,0.78383,0.78383,0.55152,0.89596,0.99394,6.4687
hmc_in_gauss_k2,0.01,pmm_default|raw,1,990,1.2335,1.5215,1.0017,0.70916,0.70916,0.58889,0.90101,0.98788,6.0816
hmc_in_gauss_k2,0.01,pmm_default|raw,2,990,1.3343,1.7804,1.0851,0.76243,0.76243,0.54747,0.89394,0.98586,6.2259
hmc_in_gauss_k2,0.01,pmm_default|raw,3,990,1.3248,1.7551,1.0841,0.76063,0.76063,0.54343,0.88586,0.98687,6.3175
hmc_in_gauss_k2,0.01,pmm_default|raw,4,990,1.3742,1.8884,1.1339,0.78961,0.78961,0.53131,0.87172,0.99192,6.3741
hmc_in_gauss_k2,0.01,pmm_default|raw,5,990,1.3815,1.9086,1.1219,0.78941,0.78941,0.55657,0.87374,0.98283,6.4101
hmc_in_gauss_k2,0.01,pmm_default|raw,6,990,1.4297,2.0441,1.1668,0.81595,0.81595,0.53131,0.86566,0.98081,6.4333
hmc_in_gauss_k2,0.01,pmm_default|raw,7,990,1.4123,1.9945,1.1637,0.81089,0.81089,0.5202,0.86364,0.9899,6.4483
hmc_in_gauss_k2,0.01,pmm_default|raw,8,990,1.4288,2.0415,1.189,0.8199,0.8199,0.51313,0.86869,0.99091,6.4581
hmc_in_gauss_k2,0.01,pmm_default|raw,9,990,1.3489,1.8195,1.0986,0.77512,0.77512,0.56667,0.86566,0.99394,6.4645
hmc_in_gauss_k2,0.01,pmm_default|raw,10,990,1.3621,1.8553,1.1238,0.78383,0.78383,0.55152,0.89596,0.99394,6.4687
hmc_in_gauss_k2,0.05,pmm|raw,1,990,1.3444,1.8075,1.088,0.82652,0.82652,0.73232,0.9697,1,8.9112
hmc_in_gauss_k2,0.05,pmm|raw,2,990,1.4391,2.0711,1.1692,0.86692,0.86692,0.70101,0.96061,0.99899,8.9432
hmc_in_gauss_k2,0.05,pmm|raw,3,990,1.3941,1.9435,1.1425,0.84978,0.84978,0.72626,0.97172,0.99899,8.9897
hmc_in_gauss_k2,0.05,pmm|raw,4,990,1.4656,2.148,1.2105,0.88286,0.88286,0.69192,0.96869,0.99899,9.0184
hmc_in_gauss_k2,0.05,pmm|raw,5,990,1.4445,2.0867,1.1631,0.87152,0.87152,0.71818,0.95657,0.99899,9.0373
hmc_in_gauss_k2,0.05,pmm|raw,6,990,1.5016,2.2549,1.2188,0.89701,0.89701,0.68687,0.95152,0.99697,9.0498
hmc_in_gauss_k2,0.05,pmm|raw,7,990,1.4678,2.1543,1.2129,0.88541,0.88541,0.68081,0.97172,1,9.0581
hmc_in_gauss_k2,0.05,pmm|raw,8,990,1.4804,2.1916,1.2142,0.89016,0.89016,0.69293,0.96566,1,9.0637
hmc_in_gauss_k2,0.05,pmm|raw,9,990,1.4062,1.9775,1.1379,0.85762,0.85762,0.7202,0.9697,0.99899,9.0676
hmc_in_gauss_k2,0.05,pmm|raw,10,990,1.4121,1.9941,1.1614,0.86154,0.86154,0.7,0.97273,1,9.0702
hmc_in_gauss_k2,0.05,pmm_default|raw,1,990,1.3444,1.8075,1.088,0.82652,0.82652,0.73232,0.9697,1,8.9112
hmc_in_gauss_k2,0.05,pmm_default|raw,2,990,1.4391,2.0711,1.1692,0.86692,0.86692,0.70101,0.96061,0.99899,8.9432
hmc_in_gauss_k2,0.05,pmm_default|raw,3,990,1.3941,1.9435,1.1425,0.84978,0.84978,0.72626,0.97172,0.99899,8.9897
hmc_in_gauss_k2,0.05,pmm_default|raw,4,990,1.4656,2.148,1.2105,0.88286,0.88286,0.69192,0.96869,0.99899,9.0184
hmc_in_gauss_k2,0.05,pmm_default|raw,5,990,1.4445,2.0867,1.1631,0.87152,0.87152,0.71818,0.95657,0.99899,9.0373
hmc_in_gauss_k2,0.05,pmm_default|raw,6,990,1.5016,2.2549,1.2188,0.89701,0.89701,0.68687,0.95152,0.99697,9.0498
hmc_in_gauss_k2,0.05,pmm_default|raw,7,990,1.4678,2.1543,1.2129,0.88541,0.88541,0.68081,0.97172,1,9.0581
hmc_in_gauss_k2,0.05,pmm_default|raw,8,990,1.4804,2.1916,1.2142,0.89016,0.89016,0.69293,0.96566,1,9.0637
hmc_in_gauss_k2,0.05,pmm_default|raw,9,990,1.4062,1.9775,1.1379,0.85762,0.85762,0.7202,0.9697,0.99899,9.0676
hmc_in_gauss_k2,0.05,pmm_default|raw,10,990,1.4121,1.9941,1.1614,0.86154,0.86154,0.7,0.97273,1,9.0702
pmc_gauss_k2,0,pmm|raw,1,990,0.92895,0.86295,0.67484,0.49515,0.49515,0.57374,0.86566,0.94141,3.587
pmc_gauss_k2,0,pmm|raw,2,990,1.1541,1.3319,0.88448,0.63922,0.63922,0.53232,0.80707,0.94444,4.4894
pmc_gauss_k2,0,pmm|raw,3,990,1.2755,1.6268,1.0168,0.71754,0.71754,0.49091,0.80202,0.94949,4.9438
pmc_gauss_k2,0,pmm|raw,4,990,1.3578,1.8438,1.0986,0.77168,0.77168,0.4596,0.76768,0.95455,5.1926
pmc_gauss_k2,0,pmm|raw,5,990,1.3893,1.9302,1.1391,0.79291,0.79291,0.45051,0.78788,0.95455,5.3374
pmc_gauss_k2,0,pmm|raw,6,990,1.4039,1.971,1.1489,0.79897,0.79897,0.4596,0.78788,0.95253,5.4228
pmc_gauss_k2,0,pmm|raw,7,990,1.4399,2.0733,1.1813,0.82131,0.82131,0.44747,0.78283,0.94444,5.475
pmc_gauss_k2,0,pmm|raw,8,990,1.4606,2.1334,1.1971,0.83283,0.83283,0.45152,0.78283,0.94545,5.5069
pmc_gauss_k2,0,pmm|raw,9,990,1.4368,2.0643,1.1738,0.81842,0.81842,0.47172,0.77677,0.95051,5.5271
pmc_gauss_k2,0,pmm|raw,10,990,1.4177,2.0098,1.1706,0.81046,0.81046,0.45758,0.79091,0.95556,5.5397
pmc_gauss_k2,0,pmm_default|raw,1,990,0.92905,0.86313,0.67424,0.4951,0.4951,0.57374,0.86465,0.94141,3.5872
pmc_gauss_k2,0,pmm_default|raw,2,990,1.154,1.3318,0.88449,0.63921,0.63921,0.53232,0.80707,0.94444,4.4911
pmc_gauss_k2,0,pmm_default|raw,3,990,1.2755,1.627,1.0171,0.71757,0.71757,0.4899,0.80101,0.94949,4.9467
pmc_gauss_k2,0,pmm_default|raw,4,990,1.3582,1.8446,1.0989,0.77175,0.77175,0.46061,0.7697,0.95455,5.1962
pmc_gauss_k2,0,pmm_default|raw,5,990,1.3888,1.9288,1.1386,0.79243,0.79243,0.45455,0.78485,0.95556,5.3414
pmc_gauss_k2,0,pmm_default|raw,6,990,1.4033,1.9692,1.1483,0.79858,0.79858,0.4596,0.78889,0.95354,5.4268
pmc_gauss_k2,0,pmm_default|raw,7,990,1.4387,2.0698,1.1801,0.82057,0.82057,0.44646,0.78182,0.94444,5.479
pmc_gauss_k2,0,pmm_default|raw,8,990,1.4599,2.1315,1.1965,0.83238,0.83238,0.45354,0.78384,0.94444,5.5108
pmc_gauss_k2,0,pmm_default|raw,9,990,1.4372,2.0656,1.1741,0.81867,0.81867,0.47172,0.78081,0.94949,5.5308
pmc_gauss_k2,0,pmm_default|raw,10,990,1.4183,2.0115,1.1717,0.811,0.811,0.45455,0.79495,0.95556,5.5432
pmc_gauss_k2,0.01,pmm|raw,1,990,1.0731,1.1516,0.7972,0.59822,0.59822,0.68283,0.91616,0.97374,5.33
pmc_gauss_k2,0.01,pmm|raw,2,990,1.217,1.481,0.95643,0.69133,0.69133,0.60303,0.88485,0.98081,5.8299
pmc_gauss_k2,0.01,pmm|raw,3,990,1.3079,1.7105,1.05,0.74489,0.74489,0.56768,0.87071,0.98081,6.0951
pmc_gauss_k2,0.01,pmm|raw,4,990,1.3761,1.8936,1.1206,0.78621,0.78621,0.54747,0.86263,0.98586,6.2536
pmc_gauss_k2,0.01,pmm|raw,5,990,1.3986,1.9561,1.1496,0.80069,0.80069,0.53434,0.86869,0.98182,6.3514
pmc_gauss_k2,0.01,pmm|raw,6,990,1.4092,1.9859,1.1572,0.80582,0.80582,0.5404,0.86465,0.98182,6.4128
pmc_gauss_k2,0.01,pmm|raw,7,990,1.4365,2.0636,1.1787,0.82175,0.82175,0.52929,0.85455,0.9798,6.4517
pmc_gauss_k2,0.01,pmm|raw,8,990,1.4552,2.1175,1.1901,0.8315,0.8315,0.51919,0.84949,0.98384,6.4766
pmc_gauss_k2,0.01,pmm|raw,9,990,1.4368,2.0643,1.1759,0.82155,0.82155,0.54141,0.85253,0.98687,6.4925
pmc_gauss_k2,0.01,pmm|raw,10,990,1.4159,2.0047,1.1738,0.8126,0.8126,0.52626,0.85657,0.9899,6.5028
pmc_gauss_k2,0.01,pmm_default|raw,1,990,1.0731,1.1516,0.7972,0.59822,0.59822,0.68283,0.91616,0.97374,5.33
pmc_gauss_k2,0.01,pmm_default|raw,2,990,1.217,1.481,0.95643,0.69133,0.69133,0.60303,0.88485,0.98081,5.8299
pmc_gauss_k2,0.01,pmm_default|raw,3,990,1.3079,1.7105,1.05,0.74489,0.74489,0.56768,0.87071,0.98081,6.0951
pmc_gauss_k2,0.01,pmm_default|raw,4,990,1.3761,1.8936,1.1206,0.78621,0.78621,0.54747,0.86263,0.98586,6.2536
pmc_gauss_k2,0.01,pmm_default|raw,5,990,1.3986,1.9561,1.1496,0.80069,0.80069,0.53434,0.86869,0.98182,6.3514
pmc_gauss_k2,0.01,pmm_default|raw,6,990,1.4092,1.9859,1.1572,0.80582,0.80582,0.5404,0.86465,0.98182,6.4128
pmc_gauss_k2,0.01,pmm_default|raw,7,990,1.4365,2.0636,1.1787,0.82175,0.82175,0.52929,0.85455,0.9798,6.4517
pmc_gauss_k2,0.01,pmm_default|raw,8,990,1.4552,2.1175,1.1901,0.8315,0.8315,0.51919,0.84949,0.98384,6.4766
pmc_gauss_k2,0.01,pmm_default|raw,9,990,1.4368,2.0643,1.1759,0.82155,0.82155,0.54141,0.85253,0.98687,6.4925
pmc_gauss_k2,0.01,pmm_default|raw,10,990,1.4159,2.0047,1.1738,0.8126,0.8126,0.52626,0.85657,0.9899,6.5028
pmc_gauss_k2,0.05,pmm|raw,1,990,1.2561,1.5777,0.97812,0.78096,0.78096,0.7697,0.97576,0.99798,8.7154
pmc_gauss_k2,0.05,pmm|raw,2,990,1.3562,1.8392,1.0848,0.82812,0.82812,0.73333,0.97071,0.99798,8.8656
pmc_gauss_k2,0.05,pmm|raw,3,990,1.418,2.0107,1.1516,0.85969,0.85969,0.71616,0.96768,0.99899,8.9949
pmc_gauss_k2,0.05,pmm|raw,4,990,1.4773,2.1825,1.1983,0.88765,0.88765,0.68788,0.96566,0.99899,9.0696
pmc_gauss_k2,0.05,pmm|raw,5,990,1.458,2.1257,1.1945,0.88109,0.88109,0.69697,0.96566,1,9.116
pmc_gauss_k2,0.05,pmm|raw,6,990,1.4624,2.1385,1.1919,0.88386,0.88386,0.69596,0.96162,0.99899,9.1452
pmc_gauss_k2,0.05,pmm|raw,7,990,1.484,2.2023,1.2164,0.89442,0.89442,0.6798,0.96768,1,9.164
