study,rate,case,method,n,rmse,mse,mae,crps,crps_gauss,cov50,cov80,cov95,w95
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep1,ar1|robust+gate,990,1.39,1.932,1.0898,0.77597,0.77597,0.47172,0.75051,0.91616,4.781
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep1,persistence|raw,990,2.2066,4.8689,1.519,1.1263,,0.48889,0.77071,0.94444,7.5223
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep1,ar1|clean,990,1.3305,1.7703,1.0505,0.74323,0.74323,0.51818,0.78485,0.94545,5.1454
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep1,persistence|clean,990,1.6969,2.8796,1.2948,0.92731,,0.49596,0.78687,0.95051,6.7209
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep2,pmc_state_K2|true+gate,990,1.2866,1.6554,1.0225,0.71951,0.7188,0.50303,0.80909,0.96768,4.9488
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep2,pmc_state_K2|true,990,1.287,1.6564,1.0235,0.71988,0.71911,0.49899,0.80909,0.96768,4.9417
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep2,pmc_state_K2|clean,990,1.2886,1.6605,1.0249,0.72144,0.72016,0.51212,0.81414,0.9697,5.0032
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep2,pmc_state_K2|raw+gate,990,1.321,1.7451,1.0463,0.73802,0.74543,0.49798,0.82626,0.99091,6.3987
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep2,pmc_state_K2|raw,990,1.3212,1.7456,1.0466,0.73813,0.74555,0.49899,0.82626,0.99091,6.3981
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep2,pmc_state_K2|robust+gate,990,1.2879,1.6588,1.0248,0.72106,0.71989,0.50909,0.81212,0.9697,4.9741
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep2,pmc_state_K2|robust,990,1.2881,1.6592,1.0252,0.72125,0.72003,0.50808,0.81111,0.9697,4.9691
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep2,pmc_state_K2|hampel+gate,990,1.2879,1.6588,1.0248,0.72106,0.71989,0.50909,0.81212,0.9697,4.9741
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep2,ar1|raw,990,1.2988,1.6868,1.0566,0.74869,0.74869,0.59495,0.91111,0.99192,6.5906
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep2,ar1|raw+gate,990,1.2988,1.6868,1.0566,0.74869,0.74869,0.59495,0.91111,0.99192,6.5906
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep2,ar1|robust+gate,990,1.3292,1.7669,1.045,0.74253,0.74253,0.48384,0.76263,0.94444,4.8321
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep2,persistence|raw,990,1.7515,3.0677,1.3361,0.95942,,0.4798,0.77879,0.97071,7.7822
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep2,ar1|clean,990,1.2862,1.6544,1.0259,0.72176,0.72176,0.51313,0.81616,0.9697,5.2198
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep2,persistence|clean,990,1.7515,3.0677,1.3361,0.95945,,0.47071,0.75253,0.94646,6.7534
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep3,pmc_state_K2|true+gate,990,1.3056,1.7047,1.0493,0.73231,0.73645,0.50101,0.79394,0.95354,4.9568
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep3,pmc_state_K2|true,990,1.3057,1.7049,1.0505,0.7327,0.73652,0.49495,0.79293,0.95253,4.9474
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep3,pmc_state_K2|clean,990,1.3082,1.7114,1.0567,0.7343,0.74044,0.48081,0.76061,0.9404,4.7365
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep3,pmc_state_K2|raw+gate,990,1.3146,1.7281,1.0587,0.73989,0.74339,0.47879,0.78687,0.9798,5.9021
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep3,pmc_state_K2|raw,990,1.3146,1.7282,1.0585,0.73989,0.74335,0.47778,0.78586,0.9798,5.9021
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep3,pmc_state_K2|robust+gate,990,1.3115,1.7199,1.0622,0.73669,0.74294,0.47172,0.75758,0.93333,4.6912
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep3,pmc_state_K2|robust,990,1.3087,1.7127,1.0578,0.73494,0.74094,0.47374,0.7596,0.93434,4.6896
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep3,pmc_state_K2|hampel+gate,990,1.3115,1.7199,1.0622,0.73669,0.74294,0.47172,0.75758,0.93333,4.6912
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep3,ar1|raw,990,1.3373,1.7884,1.1012,0.76429,0.76429,0.52424,0.85455,0.98586,6.0157
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep3,ar1|raw+gate,990,1.3373,1.7884,1.1012,0.76429,0.76429,0.52424,0.85455,0.98586,6.0157
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep3,ar1|robust+gate,990,1.3695,1.8754,1.0953,0.77629,0.77629,0.43838,0.72424,0.90101,4.5251
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep3,persistence|raw,990,1.6225,2.6325,1.2475,0.89595,,0.49697,0.8101,0.98081,7.5609
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep3,ar1|clean,990,1.3086,1.7125,1.0599,0.74053,0.74053,0.46465,0.77374,0.94949,4.8831
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep3,persistence|clean,990,1.6225,2.6325,1.2475,0.89441,,0.48788,0.79394,0.96061,6.8196
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep4,pmc_state_K2|true+gate,990,1.3397,1.7948,1.1049,0.74987,0.75685,0.44949,0.78586,0.95152,4.9708
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep4,pmc_state_K2|true,990,1.3416,1.7998,1.1066,0.75187,0.75829,0.44747,0.78283,0.94949,4.9604
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep4,pmc_state_K2|clean,990,1.339,1.793,1.1042,0.74848,0.75561,0.46364,0.79495,0.95354,5.0798
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep4,pmc_state_K2|raw+gate,990,1.3284,1.7645,1.0974,0.74487,0.7539,0.45152,0.82626,0.98889,6.3751
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep4,pmc_state_K2|raw,990,1.3275,1.7622,1.0965,0.7443,0.75334,0.45152,0.82626,0.98889,6.3738
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep4,pmc_state_K2|robust+gate,990,1.3389,1.7926,1.1039,0.74856,0.75559,0.46263,0.79293,0.95455,5.0647
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep4,pmc_state_K2|robust,990,1.3407,1.7974,1.1056,0.75059,0.75698,0.46061,0.79091,0.95253,5.0552
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep4,pmc_state_K2|hampel+gate,990,1.3389,1.7926,1.1039,0.74856,0.75559,0.46263,0.79293,0.95455,5.0647
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep4,ar1|raw,990,1.4073,1.9804,1.1707,0.80665,0.80665,0.52929,0.87879,0.99293,6.5718
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep4,ar1|raw+gate,990,1.4073,1.9804,1.1707,0.80665,0.80665,0.52929,0.87879,0.99293,6.5718
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep4,ar1|robust+gate,990,1.3263,1.7591,1.0845,0.7493,0.7493,0.43838,0.78081,0.94747,4.8558
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep4,persistence|raw,990,1.5555,2.4197,1.1841,0.85729,,0.53737,0.86364,0.9798,7.9559
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep4,ar1|clean,990,1.3467,1.8135,1.1116,0.76316,0.76316,0.45556,0.80606,0.96768,5.2832
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep4,persistence|clean,990,1.5555,2.4197,1.1841,0.85391,,0.52727,0.84141,0.97071,6.9799
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep5,pmc_state_K2|true+gate,990,1.3831,1.913,1.0999,0.76611,0.76872,0.46869,0.78586,0.93838,4.974
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep5,pmc_state_K2|true,990,1.4657,2.1483,1.1447,0.80062,0.80056,0.4596,0.77879,0.93737,4.9994
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep5,pmc_state_K2|clean,990,1.3832,1.9133,1.0992,0.76594,0.76855,0.44545,0.76768,0.93232,4.8648
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep5,pmc_state_K2|raw+gate,990,1.3786,1.9006,1.0978,0.76744,0.7673,0.43232,0.80707,0.97576,5.8832
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep5,pmc_state_K2|raw,990,1.4098,1.9876,1.1171,0.77757,0.77911,0.4303,0.80303,0.97475,5.9256
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep5,pmc_state_K2|robust+gate,990,1.3835,1.9142,1.0989,0.76654,0.76929,0.44747,0.76263,0.92929,4.8298
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep5,pmc_state_K2|robust,990,1.4743,2.1737,1.1477,0.80488,0.80481,0.43737,0.75657,0.92525,4.8588
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep5,pmc_state_K2|hampel+gate,990,1.3835,1.9142,1.0989,0.76654,0.76929,0.44747,0.76263,0.92929,4.8298
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep5,ar1|raw,990,1.4216,2.0209,1.1408,0.80003,0.80003,0.53535,0.84848,0.97576,6.1336
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep5,ar1|raw+gate,990,1.3846,1.9171,1.1197,0.78324,0.78324,0.53939,0.85455,0.98081,6.1359
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep5,ar1|robust+gate,990,1.3883,1.9275,1.1142,0.78201,0.78201,0.39596,0.72626,0.91212,4.6138
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep5,persistence|raw,990,2.1135,4.467,1.4742,1.0833,,0.46263,0.76667,0.94242,7.1469
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep5,ar1|clean,990,1.3801,1.9048,1.0994,0.76997,0.76997,0.44646,0.77778,0.94141,4.9768
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep5,persistence|clean,990,1.7578,3.09,1.3333,0.95316,,0.4596,0.76465,0.94141,6.4606
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep6,pmc_state_K2|true+gate,990,1.3744,1.889,1.089,0.76652,0.76999,0.49394,0.79394,0.93939,5.0438
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep6,pmc_state_K2|true,990,1.4306,2.0465,1.1262,0.79428,0.79253,0.48687,0.78889,0.93939,5.0763
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep6,pmc_state_K2|clean,990,1.379,1.9015,1.0874,0.76869,0.77099,0.49899,0.79394,0.94242,5.0869
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep6,pmc_state_K2|raw+gate,990,1.3927,1.9396,1.0897,0.77689,0.77886,0.48081,0.8101,0.97374,6.0366
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep6,pmc_state_K2|raw,990,1.4127,1.9957,1.1023,0.78376,0.78801,0.48182,0.80808,0.97374,6.1075
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep6,pmc_state_K2|robust+gate,990,1.3781,1.8993,1.087,0.76849,0.77062,0.49192,0.79293,0.9404,5.0766
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep6,pmc_state_K2|robust,990,1.4339,2.056,1.1253,0.79667,0.79389,0.48687,0.78687,0.93939,5.105
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep6,pmc_state_K2|hampel+gate,990,1.3781,1.8993,1.087,0.76849,0.77062,0.49192,0.79293,0.9404,5.0766
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep6,ar1|raw,990,1.4064,1.9779,1.1415,0.79709,0.79709,0.54141,0.86667,0.97879,6.2675
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep6,ar1|raw+gate,990,1.3776,1.8977,1.1236,0.78389,0.78389,0.54747,0.87071,0.98182,6.2702
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep6,ar1|robust+gate,990,1.4954,2.2363,1.1481,0.83359,0.83359,0.45556,0.7404,0.88788,4.7697
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep6,persistence|raw,990,2.2897,5.2425,1.5635,1.1639,,0.44545,0.73636,0.90808,7.044
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep6,ar1|clean,990,1.3768,1.8955,1.0818,0.7678,0.7678,0.49495,0.80404,0.93333,5.1269
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep6,persistence|clean,990,1.8268,3.3373,1.3876,1.0028,,0.44747,0.74141,0.91212,6.4137
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep7,pmc_state_K2|true+gate,990,1.3116,1.7204,1.0489,0.73178,0.73478,0.48788,0.80707,0.94141,4.9696
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep7,pmc_state_K2|true,990,1.3125,1.7226,1.0459,0.73566,0.73476,0.49495,0.80909,0.94141,4.99
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep7,pmc_state_K2|clean,990,1.309,1.7136,1.0482,0.7314,0.73376,0.52525,0.82424,0.95354,5.1565
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep7,pmc_state_K2|raw+gate,990,1.3242,1.7536,1.0607,0.74044,0.75065,0.49495,0.84646,0.99192,6.5224
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep7,pmc_state_K2|raw,990,1.327,1.7608,1.0627,0.74404,0.75285,0.49293,0.84545,0.99192,6.5505
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep7,pmc_state_K2|robust+gate,990,1.3113,1.7194,1.0522,0.73303,0.73554,0.52121,0.82424,0.95253,5.1048
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep7,pmc_state_K2|robust,990,1.3093,1.7142,1.0489,0.73532,0.73468,0.52626,0.82626,0.95253,5.1248
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep7,pmc_state_K2|hampel+gate,990,1.3113,1.7194,1.0522,0.73303,0.73554,0.52121,0.82424,0.95253,5.1048
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep7,ar1|raw,990,1.339,1.7929,1.0915,0.7704,0.7704,0.59596,0.9,0.99596,6.7295
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep7,ar1|raw+gate,990,1.3407,1.7974,1.0944,0.77162,0.77162,0.59394,0.89899,0.99697,6.7307
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep7,ar1|robust+gate,990,1.3662,1.8666,1.0669,0.7579,0.7579,0.48081,0.79697,0.93333,5.0285
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep7,persistence|raw,990,1.9413,3.7688,1.3607,0.99915,,0.50707,0.84444,0.95758,8.0497
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep7,ar1|clean,990,1.3123,1.7221,1.0464,0.73454,0.73454,0.51414,0.82727,0.9596,5.3642
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep7,persistence|clean,990,1.6948,2.8723,1.2722,0.91784,,0.50101,0.83737,0.95354,7.0771
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep8,pmc_state_K2|true+gate,990,1.3016,1.6943,1.047,0.72763,0.73146,0.49293,0.80707,0.94747,4.9816
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep8,pmc_state_K2|true,990,1.3841,1.9157,1.0947,0.76475,0.76256,0.48182,0.80505,0.94747,5.0484
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep8,pmc_state_K2|clean,990,1.3117,1.7204,1.0559,0.73331,0.73782,0.47273,0.79495,0.94343,4.8989
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep8,pmc_state_K2|raw+gate,990,1.3262,1.7587,1.0635,0.73818,0.74673,0.45859,0.80707,0.97273,5.9273
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep8,pmc_state_K2|raw,990,1.3288,1.7656,1.0645,0.7393,0.74912,0.46263,0.80808,0.97374,5.9737
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep8,pmc_state_K2|robust+gate,990,1.3115,1.7199,1.0576,0.73355,0.73826,0.47374,0.79394,0.94141,4.8776
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep8,pmc_state_K2|robust,990,1.3829,1.9124,1.1006,0.76632,0.76638,0.46667,0.79293,0.94141,4.9338
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep8,pmc_state_K2|hampel+gate,990,1.3115,1.7199,1.0576,0.73355,0.73826,0.47374,0.79394,0.94141,4.8776
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep8,ar1|raw,990,1.3879,1.9262,1.1303,0.78892,0.78892,0.52727,0.85455,0.98081,6.0919
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep8,ar1|raw+gate,990,1.3609,1.852,1.1127,0.77535,0.77535,0.53636,0.86061,0.98586,6.0949
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep8,ar1|robust+gate,990,1.3485,1.8184,1.0674,0.75787,0.75787,0.43838,0.74747,0.91717,4.5624
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep8,persistence|raw,990,2.2328,4.9854,1.4496,1.0911,,0.51717,0.78687,0.93535,7.3998
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep8,ar1|clean,990,1.3131,1.7241,1.0592,0.74013,0.74013,0.4697,0.7899,0.94747,5.0203
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep8,persistence|clean,990,1.6388,2.6857,1.2344,0.89137,,0.5202,0.8,0.93535,6.5667
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep9,pmc_state_K2|true+gate,990,1.3319,1.7739,1.0714,0.75071,0.74937,0.48081,0.79899,0.93434,4.9434
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep9,pmc_state_K2|true,990,1.3364,1.786,1.0676,0.75135,0.74852,0.48182,0.80101,0.93535,4.9482
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep9,pmc_state_K2|clean,990,1.3428,1.8031,1.0763,0.75837,0.75479,0.49394,0.8,0.93838,4.9786
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep9,pmc_state_K2|raw+gate,990,1.3458,1.8111,1.0757,0.75945,0.75822,0.48081,0.80808,0.97778,6.1728
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep9,pmc_state_K2|raw,990,1.3457,1.811,1.0756,0.75938,0.75816,0.48081,0.80808,0.97778,6.1719
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep9,pmc_state_K2|robust+gate,990,1.3379,1.79,1.0738,0.75583,0.75237,0.49091,0.8,0.93535,4.9377
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep9,pmc_state_K2|robust,990,1.3437,1.8056,1.0716,0.75727,0.75213,0.48788,0.80101,0.93636,4.9453
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep9,pmc_state_K2|hampel+gate,990,1.3379,1.79,1.0738,0.75583,0.75237,0.49091,0.8,0.93535,4.9377
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep9,ar1|raw,990,1.332,1.7742,1.0696,0.76037,0.76037,0.5899,0.90505,0.98788,6.5213
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep9,ar1|raw+gate,990,1.3263,1.759,1.0709,0.75953,0.75953,0.58788,0.90404,0.98889,6.5225
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep9,ar1|robust+gate,990,1.4002,1.9605,1.1176,0.79152,0.79152,0.43838,0.73434,0.9,4.7228
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep9,persistence|raw,990,1.7646,3.1139,1.3205,0.96528,,0.50101,0.76768,0.96162,7.5149
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep9,ar1|clean,990,1.3423,1.8019,1.0789,0.75572,0.75572,0.48081,0.79798,0.94242,5.1616
pmc_gauss_k2,0.01,fix_pmc_gauss_k2__r0.01_k6_rep9,persistence|clean,990,1.7197,2.9573,1.3022,0.9489,,0.49293,0.74747,0.93333,6.4734
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep0,pmc_state_K2|true+gate,990,1.2803,1.6392,1.0268,0.71978,0.72234,0.50505,0.78586,0.95152,4.9639
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep0,pmc_state_K2|true,990,1.4758,2.1779,1.1187,0.80085,0.79075,0.48687,0.77576,0.94545,5.0442
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep0,pmc_state_K2|clean,990,1.2823,1.6442,1.0262,0.72007,0.72246,0.5101,0.78889,0.95152,5.0169
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep0,pmc_state_K2|raw+gate,990,1.3344,1.7806,1.0702,0.73984,0.8158,0.53232,0.85455,0.98889,9.7472
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep0,pmc_state_K2|raw,990,1.3344,1.7806,1.0702,0.73984,0.8158,0.53232,0.85455,0.98889,9.7472
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep0,pmc_state_K2|robust+gate,990,1.3344,1.7806,1.0702,0.73984,0.8158,0.53232,0.85455,0.98889,9.7472
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep0,pmc_state_K2|robust,990,1.3344,1.7806,1.0702,0.73984,0.8158,0.53232,0.85455,0.98889,9.7472
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep0,pmc_state_K2|hampel+gate,990,1.2843,1.6495,1.0271,0.72181,0.72388,0.51111,0.7899,0.95253,5.0393
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep0,ar1|raw,990,1.4076,1.9814,1.1544,0.85807,0.85807,0.70101,0.97879,1,9.0214
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep0,ar1|raw+gate,990,1.399,1.9571,1.1505,0.85456,0.85456,0.70303,0.98081,1,9.0228
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep0,ar1|robust+gate,990,1.3317,1.7734,1.0508,0.74707,0.74707,0.48081,0.76263,0.92828,4.7993
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep0,persistence|raw,990,2.6212,6.8707,1.6796,1.2858,,0.51818,0.81919,0.9697,16.353
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep0,ar1|clean,990,1.2827,1.6452,1.0254,0.72227,0.72227,0.50303,0.80303,0.95859,5.1055
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep0,persistence|clean,990,1.6043,2.5737,1.2426,0.8877,,0.49495,0.80909,0.9596,6.4852
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep1,pmc_state_K2|true+gate,990,1.3432,1.8042,1.0611,0.74482,0.74957,0.51212,0.77677,0.93737,4.9942
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep1,pmc_state_K2|true,990,1.3609,1.852,1.0769,0.75918,0.75731,0.50606,0.77273,0.93737,5.0268
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep1,pmc_state_K2|clean,990,1.3274,1.7619,1.0491,0.73697,0.74162,0.51313,0.79091,0.95253,5.1492
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep1,pmc_state_K2|raw+gate,990,1.4125,1.9952,1.1175,0.77081,0.85232,0.51414,0.85152,0.97475,10.058
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep1,pmc_state_K2|raw,990,1.4125,1.9952,1.1175,0.77081,0.85232,0.51414,0.85152,0.97475,10.058
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep1,pmc_state_K2|robust+gate,990,1.4125,1.9952,1.1175,0.77081,0.85232,0.51414,0.85152,0.97475,10.058
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep1,pmc_state_K2|robust,990,1.4125,1.9952,1.1175,0.77081,0.85232,0.51414,0.85152,0.97475,10.058
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep1,pmc_state_K2|hampel+gate,990,1.3548,1.8355,1.0711,0.75346,0.75722,0.50505,0.78081,0.94545,5.1192
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep1,ar1|raw,990,1.4563,2.1207,1.1947,0.88375,0.88375,0.71212,0.9697,1,9.214
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep1,ar1|raw+gate,990,1.4617,2.1364,1.2008,0.88623,0.88623,0.7101,0.9697,1,9.2146
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep1,ar1|robust+gate,990,1.3875,1.9251,1.0906,0.7753,0.7753,0.4697,0.75253,0.91919,4.79
pmc_gauss_k2,0.05,fix_pmc_gauss_k2__r0.05_k6_rep1,persistence|raw,990,2.2284,4.9657,1.4678,1.1049,,0.52626,0.86061,0.98283,16.837
