study,method,h,n,rmse,mse,mae,crps,crps_gauss,cov50,cov80,cov95,w95
tsnh4,hmc_in_K3|raw+gate,11,93,0.44193,0.195302,0.33444,0.253197,0.24309,0.451613,0.849462,1,2.19763
tsnh4,hmc_in_K3|raw+gate,12,93,0.471975,0.222761,0.3553,0.265445,0.255551,0.451613,0.849462,1,2.23001
tsnh4,hmc_in_K3|raw+gate,13,93,0.480185,0.230578,0.353441,0.267111,0.258493,0.494624,0.849462,1,2.25926
tsnh4,hmc_in_K3|raw+gate,14,93,0.48775,0.2379,0.345015,0.268004,0.260981,0.55914,0.860215,1,2.28634
tsnh4,hmc_in_K3|raw+gate,15,93,0.504053,0.254069,0.352497,0.275858,0.269344,0.537634,0.860215,0.978495,2.31207
tsnh4,hmc_in_K3|raw+gate,16,93,0.520243,0.270653,0.365215,0.28323,0.276562,0.569892,0.849462,0.978495,2.33711
tsnh4,hmc_in_K3|raw+gate,17,93,0.530984,0.281944,0.370709,0.289444,0.282342,0.55914,0.849462,0.989247,2.36216
tsnh4,hmc_in_K3|raw+gate,18,93,0.537018,0.288388,0.375356,0.295143,0.286435,0.55914,0.849462,1,2.38814
tsnh4,hmc_in_K3|raw+gate,19,93,0.567292,0.32182,0.398766,0.312049,0.301659,0.537634,0.817204,0.978495,2.41601
tsnh4,hmc_in_K3|raw+gate,20,93,0.584143,0.341223,0.407997,0.319991,0.309316,0.569892,0.806452,0.967742,2.44655
tsnh4,hmc_in_K3|raw+gate,21,93,0.589629,0.347662,0.410373,0.32385,0.313236,0.612903,0.795699,0.989247,2.48101
tsnh4,hmc_in_K3|raw+gate,22,93,0.596655,0.355997,0.407331,0.323224,0.314479,0.655914,0.806452,0.967742,2.52107
tsnh4,hmc_in_K3|raw+gate,23,93,0.598745,0.358496,0.4068,0.323612,0.315968,0.655914,0.795699,0.978495,2.56593
tsnh4,hmc_in_K3|raw+gate,24,93,0.607931,0.36958,0.420268,0.327019,0.31939,0.645161,0.806452,0.956989,2.60945
tsnh4,hmc_in_K3|raw,1,93,0.303565,0.0921515,0.25755,0.184846,0.173358,0.419355,0.83871,1,1.38865
tsnh4,hmc_in_K3|raw,2,93,0.298152,0.0888946,0.252048,0.181432,0.171502,0.537634,0.83871,1,1.50833
tsnh4,hmc_in_K3|raw,3,93,0.31579,0.0997232,0.261311,0.190097,0.18076,0.462366,0.849462,1,1.66699
tsnh4,hmc_in_K3|raw,4,93,0.331757,0.110063,0.274126,0.198437,0.18921,0.462366,0.870968,1,1.79921
tsnh4,hmc_in_K3|raw,5,93,0.339706,0.1154,0.276927,0.202262,0.193456,0.473118,0.892473,1,1.88927
tsnh4,hmc_in_K3|raw,6,93,0.341127,0.116367,0.284838,0.207173,0.197597,0.473118,0.88172,1,1.96156
tsnh4,hmc_in_K3|raw,7,93,0.3692,0.136309,0.301779,0.222425,0.211036,0.451613,0.88172,1,2.02268
tsnh4,hmc_in_K3|raw,8,93,0.388527,0.150953,0.308981,0.230575,0.218899,0.44086,0.849462,1,2.07462
tsnh4,hmc_in_K3|raw,9,93,0.402836,0.162276,0.323069,0.240279,0.22781,0.397849,0.83871,1,2.12028
tsnh4,hmc_in_K3|raw,10,93,0.423928,0.179715,0.325662,0.24591,0.235024,0.44086,0.83871,1,2.1613
tsnh4,hmc_in_K3|raw,11,93,0.44193,0.195302,0.33444,0.253197,0.24309,0.451613,0.849462,1,2.19763
tsnh4,hmc_in_K3|raw,12,93,0.471975,0.222761,0.3553,0.265445,0.255551,0.451613,0.849462,1,2.23001
tsnh4,hmc_in_K3|raw,13,93,0.480185,0.230578,0.353441,0.267111,0.258493,0.494624,0.849462,1,2.25926
tsnh4,hmc_in_K3|raw,14,93,0.48775,0.2379,0.345015,0.268004,0.260981,0.55914,0.860215,1,2.28634
tsnh4,hmc_in_K3|raw,15,93,0.504053,0.254069,0.352497,0.275858,0.269344,0.537634,0.860215,0.978495,2.31207
tsnh4,hmc_in_K3|raw,16,93,0.520243,0.270653,0.365215,0.28323,0.276562,0.569892,0.849462,0.978495,2.33711
tsnh4,hmc_in_K3|raw,17,93,0.530984,0.281944,0.370709,0.289444,0.282342,0.55914,0.849462,0.989247,2.36216
tsnh4,hmc_in_K3|raw,18,93,0.537018,0.288388,0.375356,0.295143,0.286435,0.55914,0.849462,1,2.38814
tsnh4,hmc_in_K3|raw,19,93,0.567292,0.32182,0.398766,0.312049,0.301659,0.537634,0.817204,0.978495,2.41601
tsnh4,hmc_in_K3|raw,20,93,0.584143,0.341223,0.407997,0.319991,0.309316,0.569892,0.806452,0.967742,2.44655
tsnh4,hmc_in_K3|raw,21,93,0.589629,0.347662,0.410373,0.32385,0.313236,0.612903,0.795699,0.989247,2.48101
tsnh4,hmc_in_K3|raw,22,93,0.596655,0.355997,0.407331,0.323224,0.314479,0.655914,0.806452,0.967742,2.52107
tsnh4,hmc_in_K3|raw,23,93,0.598745,0.358496,0.4068,0.323612,0.315968,0.655914,0.795699,0.978495,2.56593
tsnh4,hmc_in_K3|raw,24,93,0.607931,0.36958,0.420268,0.327019,0.31939,0.645161,0.806452,0.956989,2.60945
tsnh4,hmc_in_K3|robust+gate,1,93,0.303689,0.092227,0.258139,0.18493,0.173443,0.430108,0.83871,1,1.38565
tsnh4,hmc_in_K3|robust+gate,2,93,0.298281,0.0889718,0.252645,0.181535,0.171461,0.537634,0.83871,1,1.498
tsnh4,hmc_in_K3|robust+gate,3,93,0.31614,0.0999447,0.261895,0.190264,0.180699,0.473118,0.83871,1,1.63626
tsnh4,hmc_in_K3|robust+gate,4,93,0.332319,0.110436,0.274631,0.198643,0.189153,0.462366,0.870968,1,1.7728
tsnh4,hmc_in_K3|robust+gate,5,93,0.34033,0.115824,0.277391,0.202495,0.193377,0.451613,0.892473,1,1.86531
tsnh4,hmc_in_K3|robust+gate,6,93,0.341853,0.116864,0.285489,0.207402,0.197493,0.473118,0.870968,1,1.93616
tsnh4,hmc_in_K3|robust+gate,7,93,0.370192,0.137042,0.302573,0.222739,0.211042,0.451613,0.870968,1,1.99649
tsnh4,hmc_in_K3|robust+gate,8,93,0.389836,0.151972,0.310431,0.230995,0.219041,0.44086,0.83871,1,2.04868
tsnh4,hmc_in_K3|robust+gate,9,93,0.404097,0.163295,0.3245,0.240757,0.228,0.397849,0.83871,1,2.09409
tsnh4,hmc_in_K3|robust+gate,10,93,0.42507,0.180685,0.326645,0.246323,0.235101,0.44086,0.827957,1,2.13482
tsnh4,hmc_in_K3|robust+gate,11,93,0.443399,0.196603,0.335205,0.253773,0.24331,0.462366,0.83871,1,2.17181
tsnh4,hmc_in_K3|robust+gate,12,93,0.473137,0.223858,0.355693,0.265932,0.255668,0.451613,0.849462,1,2.20511
tsnh4,hmc_in_K3|robust+gate,13,93,0.480938,0.231301,0.353511,0.267415,0.258338,0.494624,0.849462,1,2.23526
tsnh4,hmc_in_K3|robust+gate,14,93,0.488698,0.238826,0.345007,0.268315,0.260778,0.55914,0.860215,1,2.26286
tsnh4,hmc_in_K3|robust+gate,15,93,0.505113,0.255139,0.352723,0.276191,0.269172,0.548387,0.860215,0.978495,2.28861
tsnh4,hmc_in_K3|robust+gate,16,93,0.521516,0.271979,0.365563,0.283632,0.27645,0.569892,0.849462,0.978495,2.31321
tsnh4,hmc_in_K3|robust+gate,17,93,0.532386,0.283435,0.371653,0.289908,0.282291,0.55914,0.849462,0.978495,2.33721
tsnh4,hmc_in_K3|robust+gate,18,93,0.538449,0.289927,0.376838,0.295678,0.286474,0.55914,0.827957,1,2.36126
tsnh4,hmc_in_K3|robust+gate,19,93,0.568969,0.323725,0.39948,0.312726,0.301892,0.537634,0.827957,0.978495,2.38618
tsnh4,hmc_in_K3|robust+gate,20,93,0.585997,0.343392,0.409578,0.320655,0.309589,0.55914,0.806452,0.967742,2.41293
tsnh4,hmc_in_K3|robust+gate,21,93,0.591412,0.349768,0.412042,0.324448,0.313448,0.612903,0.795699,0.978495,2.4423
tsnh4,hmc_in_K3|robust+gate,22,93,0.598591,0.358312,0.409084,0.323736,0.314571,0.655914,0.806452,0.967742,2.47541
tsnh4,hmc_in_K3|robust+gate,23,93,0.600877,0.361053,0.408491,0.324176,0.31611,0.655914,0.795699,0.978495,2.51371
tsnh4,hmc_in_K3|robust+gate,24,93,0.609712,0.371749,0.420594,0.327404,0.319303,0.645161,0.806452,0.946237,2.55652
tsnh4,hmc_in_K3|robust,1,93,0.303689,0.092227,0.258139,0.18493,0.173443,0.430108,0.83871,1,1.38565
tsnh4,hmc_in_K3|robust,2,93,0.298281,0.0889718,0.252645,0.181535,0.171461,0.537634,0.83871,1,1.498
tsnh4,hmc_in_K3|robust,3,93,0.31614,0.0999447,0.261895,0.190264,0.180699,0.473118,0.83871,1,1.63626
tsnh4,hmc_in_K3|robust,4,93,0.332319,0.110436,0.274631,0.198643,0.189153,0.462366,0.870968,1,1.7728
tsnh4,hmc_in_K3|robust,5,93,0.34033,0.115824,0.277391,0.202495,0.193377,0.451613,0.892473,1,1.86531
tsnh4,hmc_in_K3|robust,6,93,0.341853,0.116864,0.285489,0.207402,0.197493,0.473118,0.870968,1,1.93616
tsnh4,hmc_in_K3|robust,7,93,0.370192,0.137042,0.302573,0.222739,0.211042,0.451613,0.870968,1,1.99649
tsnh4,hmc_in_K3|robust,8,93,0.389836,0.151972,0.310431,0.230995,0.219041,0.44086,0.83871,1,2.04868
tsnh4,hmc_in_K3|robust,9,93,0.404097,0.163295,0.3245,0.240757,0.228,0.397849,0.83871,1,2.09409
tsnh4,hmc_in_K3|robust,10,93,0.42507,0.180685,0.326645,0.246323,0.235101,0.44086,0.827957,1,2.13482
tsnh4,hmc_in_K3|robust,11,93,0.443399,0.196603,0.335205,0.253773,0.24331,0.462366,0.83871,1,2.17181
tsnh4,hmc_in_K3|robust,12,93,0.473137,0.223858,0.355693,0.265932,0.255668,0.451613,0.849462,1,2.20511
tsnh4,hmc_in_K3|robust,13,93,0.480938,0.231301,0.353511,0.267415,0.258338,0.494624,0.849462,1,2.23526
tsnh4,hmc_in_K3|robust,14,93,0.488698,0.238826,0.345007,0.268315,0.260778,0.55914,0.860215,1,2.26286
tsnh4,hmc_in_K3|robust,15,93,0.505113,0.255139,0.352723,0.276191,0.269172,0.548387,0.860215,0.978495,2.28861
tsnh4,hmc_in_K3|robust,16,93,0.521516,0.271979,0.365563,0.283632,0.27645,0.569892,0.849462,0.978495,2.31321
tsnh4,hmc_in_K3|robust,17,93,0.532386,0.283435,0.371653,0.289908,0.282291,0.55914,0.849462,0.978495,2.33721
tsnh4,hmc_in_K3|robust,18,93,0.538449,0.289927,0.376838,0.295678,0.286474,0.55914,0.827957,1,2.36126
tsnh4,hmc_in_K3|robust,19,93,0.568969,0.323725,0.39948,0.312726,0.301892,0.537634,0.827957,0.978495,2.38618
tsnh4,hmc_in_K3|robust,20,93,0.585997,0.343392,0.409578,0.320655,0.309589,0.55914,0.806452,0.967742,2.41293
tsnh4,hmc_in_K3|robust,21,93,0.591412,0.349768,0.412042,0.324448,0.313448,0.612903,0.795699,0.978495,2.4423
tsnh4,hmc_in_K3|robust,22,93,0.598591,0.358312,0.409084,0.323736,0.314571,0.655914,0.806452,0.967742,2.47541
tsnh4,hmc_in_K3|robust,23,93,0.600877,0.361053,0.408491,0.324176,0.31611,0.655914,0.795699,0.978495,2.51371
tsnh4,hmc_in_K3|robust,24,93,0.609712,0.371749,0.420594,0.327404,0.319303,0.645161,0.806452,0.946237,2.55652
tsnh4,pmc_state_K2|raw+gate,1,93,0.0887603,0.00787838,0.0708793,0.0498222,0.049963,0.430108,0.688172,0.956989,0.333343
tsnh4,pmc_state_K2|raw+gate,2,93,0.113866,0.0129655,0.0936878,0.065004,0.0649024,0.473118,0.784946,0.978495,0.46412
tsnh4,pmc_state_K2|raw+gate,3,93,0.130212,0.016955,0.106437,0.0726715,0.07328,0.483871,0.817204,0.978495,0.565496
tsnh4,pmc_state_K2|raw+gate,4,93,0.155798,0.0242729,0.115917,0.0857371,0.0864062,0.580645,0.763441,0.956989,0.651956
tsnh4,pmc_state_K2|raw+gate,5,93,0.178114,0.0317246,0.13602,0.0981368,0.0983955,0.55914,0.817204,0.956989,0.728943
tsnh4,pmc_state_K2|raw+gate,6,93,0.186107,0.0346359,0.145012,0.103732,0.103995,0.569892,0.827957,0.956989,0.798683
tsnh4,pmc_state_K2|raw+gate,7,93,0.225348,0.0507818,0.166397,0.121643,0.12169,0.505376,0.817204,0.913978,0.863597
tsnh4,pmc_state_K2|raw+gate,8,93,0.25512,0.0650862,0.178049,0.13393,0.133983,0.569892,0.817204,0.903226,0.923576
tsnh4,pmc_state_K2|raw+gate,9,93,0.272109,0.0740434,0.194463,0.146326,0.146184,0.612903,0.763441,0.913978,0.980587
tsnh4,pmc_state_K2|raw+gate,10,93,0.307513,0.094564,0.218552,0.163406,0.163208,0.591398,0.752688,0.913978,1.03437
tsnh4,pmc_state_K2|raw+gate,11,93,0.330882,0.109483,0.239145,0.17703,0.176442,0.569892,0.741935,0.924731,1.08552
tsnh4,pmc_state_K2|raw+gate,12,93,0.374394,0.140171,0.263134,0.199637,0.198628,0.516129,0.752688,0.860215,1.13431
tsnh4,pmc_state_K2|raw+gate,13,93,0.392425,0.153997,0.274364,0.207438,0.206755,0.55914,0.752688,0.849462,1.18144
tsnh4,pmc_state_K2|raw+gate,14,93,0.405739,0.164624,0.289837,0.217125,0.215913,0.494624,0.763441,0.870968,1.22615
tsnh4,pmc_state_K2|raw+gate,15,93,0.425758,0.181269,0.306482,0.228498,0.227166,0.473118,0.752688,0.870968,1.26975
tsnh4,pmc_state_K2|raw+gate,16,93,0.446817,0.199646,0.317733,0.240291,0.238793,0.526882,0.731183,0.870968,1.31133
tsnh4,pmc_state_K2|raw+gate,17,93,0.462373,0.213789,0.338404,0.25285,0.250577,0.494624,0.741935,0.849462,1.3518
tsnh4,pmc_state_K2|raw+gate,18,93,0.477184,0.227704,0.349607,0.262155,0.259568,0.505376,0.709677,0.817204,1.39069
tsnh4,pmc_state_K2|raw+gate,19,93,0.5099,0.259998,0.367477,0.281189,0.278282,0.473118,0.677419,0.827957,1.42879
tsnh4,pmc_state_K2|raw+gate,20,93,0.528643,0.279463,0.382038,0.2917,0.288553,0.483871,0.677419,0.83871,1.46526
tsnh4,pmc_state_K2|raw+gate,21,93,0.542614,0.29443,0.397552,0.302519,0.299037,0.473118,0.655914,0.817204,1.50063
tsnh4,pmc_state_K2|raw+gate,22,93,0.556388,0.309568,0.404253,0.308495,0.305594,0.473118,0.645161,0.83871,1.53496
tsnh4,pmc_state_K2|raw+gate,23,93,0.565523,0.319817,0.414811,0.313756,0.311213,0.494624,0.655914,0.849462,1.56878
tsnh4,pmc_state_K2|raw+gate,24,93,0.586094,0.343506,0.43869,0.326991,0.324,0.44086,0.612903,0.88172,1.60133
tsnh4,pmc_state_K2|raw,1,93,0.0887603,0.00787838,0.0708793,0.0498222,0.049963,0.430108,0.688172,0.956989,0.333343
tsnh4,pmc_state_K2|raw,2,93,0.113866,0.0129655,0.0936878,0.065004,0.0649024,0.473118,0.784946,0.978495,0.46412
tsnh4,pmc_state_K2|raw,3,93,0.130212,0.016955,0.106437,0.0726715,0.07328,0.483871,0.817204,0.978495,0.565496
tsnh4,pmc_state_K2|raw,4,93,0.155798,0.0242729,0.115917,0.0857371,0.0864062,0.580645,0.763441,0.956989,0.651956
tsnh4,pmc_state_K2|raw,5,93,0.178114,0.0317246,0.13602,0.0981368,0.0983955,0.55914,0.817204,0.956989,0.728943
tsnh4,pmc_state_K2|raw,6,93,0.186107,0.0346359,0.145012,0.103732,0.103995,0.569892,0.827957,0.956989,0.798683
tsnh4,pmc_state_K2|raw,7,93,0.225348,0.0507818,0.166397,0.121643,0.12169,0.505376,0.817204,0.913978,0.863597
tsnh4,pmc_state_K2|raw,8,93,0.25512,0.0650862,0.178049,0.13393,0.133983,0.569892,0.817204,0.903226,0.923576
tsnh4,pmc_state_K2|raw,9,93,0.272109,0.0740434,0.194463,0.146326,0.146184,0.612903,0.763441,0.913978,0.980587
tsnh4,pmc_state_K2|raw,10,93,0.307513,0.094564,0.218552,0.163406,0.163208,0.591398,0.752688,0.913978,1.03437
tsnh4,pmc_state_K2|raw,11,93,0.330882,0.109483,0.239145,0.17703,0.176442,0.569892,0.741935,0.924731,1.08552
tsnh4,pmc_state_K2|raw,12,93,0.374394,0.140171,0.263134,0.199637,0.198628,0.516129,0.752688,0.860215,1.13431
tsnh4,pmc_state_K2|raw,13,93,0.392425,0.153997,0.274364,0.207438,0.206755,0.55914,0.752688,0.849462,1.18144
tsnh4,pmc_state_K2|raw,14,93,0.405739,0.164624,0.289837,0.217125,0.215913,0.494624,0.763441,0.870968,1.22615
tsnh4,pmc_state_K2|raw,15,93,0.425758,0.181269,0.306482,0.228498,0.227166,0.473118,0.752688,0.870968,1.26975
tsnh4,pmc_state_K2|raw,16,93,0.446817,0.199646,0.317733,0.240291,0.238793,0.526882,0.731183,0.870968,1.31133
tsnh4,pmc_state_K2|raw,17,93,0.462373,0.213789,0.338404,0.25285,0.250577,0.494624,0.741935,0.849462,1.3518
tsnh4,pmc_state_K2|raw,18,93,0.477184,0.227704,0.349607,0.262155,0.259568,0.505376,0.709677,0.817204,1.39069
tsnh4,pmc_state_K2|raw,19,93,0.5099,0.259998,0.367477,0.281189,0.278282,0.473118,0.677419,0.827957,1.42879
tsnh4,pmc_state_K2|raw,20,93,0.528643,0.279463,0.382038,0.2917,0.288553,0.483871,0.677419,0.83871,1.46526
tsnh4,pmc_state_K2|raw,21,93,0.542614,0.29443,0.397552,0.302519,0.299037,0.473118,0.655914,0.817204,1.50063
tsnh4,pmc_state_K2|raw,22,93,0.556388,0.309568,0.404253,0.308495,0.305594,0.473118,0.645161,0.83871,1.53496
tsnh4,pmc_state_K2|raw,23,93,0.565523,0.319817,0.414811,0.313756,0.311213,0.494624,0.655914,0.849462,1.56878
tsnh4,pmc_state_K2|raw,24,93,0.586094,0.343506,0.43869,0.326991,0.324,0.44086,0.612903,0.88172,1.60133
tsnh4,pmc_state_K2|robust+gate,1,93,0.0928788,0.00862648,0.0734663,0.0521082,0.0519541,0.408602,0.677419,0.946237,0.323669
tsnh4,pmc_state_K2|robust+gate,2,93,0.117655,0.0138428,0.0963418,0.0672659,0.0673254,0.451613,0.741935,0.956989,0.447674
tsnh4,pmc_state_K2|robust+gate,3,93,0.135626,0.0183944,0.109005,0.0750773,0.0751519,0.462366,0.817204,0.967742,0.543712
tsnh4,pmc_state_K2|robust+gate,4,93,0.159895,0.0255663,0.118541,0.0879947,0.0881644,0.569892,0.752688,0.946237,0.624386
tsnh4,pmc_state_K2|robust+gate,5,93,0.18015,0.0324539,0.138546,0.0995419,0.09949,0.526882,0.774194,0.924731,0.695715
tsnh4,pmc_state_K2|robust+gate,6,93,0.189602,0.0359491,0.14795,0.105792,0.105752,0.548387,0.795699,0.935484,0.760372
tsnh4,pmc_state_K2|robust+gate,7,93,0.228939,0.0524132,0.169027,0.123966,0.123771,0.505376,0.806452,0.903226,0.819559
tsnh4,pmc_state_K2|robust+gate,8,93,0.257624,0.0663702,0.18097,0.135825,0.13557,0.526882,0.806452,0.903226,0.874567
tsnh4,pmc_state_K2|robust+gate,9,93,0.275211,0.0757412,0.197819,0.148616,0.148322,0.602151,0.752688,0.903226,0.926322
tsnh4,pmc_state_K2|robust+gate,10,93,0.310513,0.0964183,0.221686,0.165832,0.16569,0.580645,0.741935,0.88172,0.975184
tsnh4,pmc_state_K2|robust+gate,11,93,0.333807,0.111427,0.242835,0.179547,0.17917,0.537634,0.731183,0.892473,1.02112
tsnh4,pmc_state_K2|robust+gate,12,93,0.376595,0.141824,0.267084,0.201592,0.201125,0.483871,0.731183,0.83871,1.06544
tsnh4,pmc_state_K2|robust+gate,13,93,0.394259,0.15544,0.276244,0.208645,0.208471,0.537634,0.731183,0.83871,1.10761
tsnh4,pmc_state_K2|robust+gate,14,93,0.4075,0.166056,0.291104,0.218026,0.217763,0.505376,0.752688,0.849462,1.14795
tsnh4,pmc_state_K2|robust+gate,15,93,0.428022,0.183203,0.308005,0.22989,0.229671,0.451613,0.731183,0.849462,1.18681
tsnh4,pmc_state_K2|robust+gate,16,93,0.449964,0.202468,0.321393,0.242595,0.24232,0.505376,0.72043,0.817204,1.22425
tsnh4,pmc_state_K2|robust+gate,17,93,0.465604,0.216787,0.341462,0.255129,0.254582,0.473118,0.72043,0.806452,1.26058
tsnh4,pmc_state_K2|robust+gate,18,93,0.480126,0.230521,0.350692,0.263846,0.263203,0.505376,0.698925,0.795699,1.2955
tsnh4,pmc_state_K2|robust+gate,19,93,0.513081,0.263252,0.368586,0.28317,0.282294,0.473118,0.666667,0.795699,1.32939
tsnh4,pmc_state_K2|robust+gate,20,93,0.532301,0.283345,0.383768,0.294019,0.293082,0.483871,0.645161,0.806452,1.36227
tsnh4,pmc_state_K2|robust+gate,21,93,0.546562,0.29873,0.399239,0.305102,0.304179,0.483871,0.645161,0.784946,1.39421
tsnh4,pmc_state_K2|robust+gate,22,93,0.560857,0.314561,0.405893,0.311415,0.311169,0.462366,0.623656,0.795699,1.42519
tsnh4,pmc_state_K2|robust+gate,23,93,0.570606,0.325591,0.416496,0.31729,0.317341,0.483871,0.623656,0.827957,1.45534
tsnh4,pmc_state_K2|robust+gate,24,93,0.591272,0.349602,0.440068,0.330669,0.330544,0.430108,0.580645,0.827957,1.48474
tsnh4,pmc_state_K2|robust,1,93,0.0885487,0.00784088,0.0708039,0.0499024,0.0497598,0.419355,0.688172,0.956989,0.322312
tsnh4,pmc_state_K2|robust,2,93,0.113775,0.0129447,0.0936775,0.0650743,0.0651455,0.462366,0.752688,0.967742,0.44644
tsnh4,pmc_state_K2|robust,3,93,0.130213,0.0169554,0.106339,0.0726369,0.0727174,0.462366,0.817204,0.978495,0.542545
tsnh4,pmc_state_K2|robust,4,93,0.155891,0.0243021,0.115873,0.0856806,0.0858643,0.569892,0.763441,0.956989,0.623224
tsnh4,pmc_state_K2|robust,5,93,0.17843,0.0318372,0.136062,0.0981497,0.0980878,0.537634,0.784946,0.924731,0.694578
tsnh4,pmc_state_K2|robust,6,93,0.186496,0.0347809,0.145279,0.103691,0.103669,0.55914,0.806452,0.946237,0.759201
tsnh4,pmc_state_K2|robust,7,93,0.225642,0.0509142,0.166354,0.12168,0.121507,0.505376,0.817204,0.913978,0.818382
tsnh4,pmc_state_K2|robust,8,93,0.255633,0.0653483,0.178295,0.134023,0.133773,0.537634,0.817204,0.903226,0.873363
tsnh4,pmc_state_K2|robust,9,93,0.272901,0.0744749,0.195142,0.14661,0.146332,0.612903,0.763441,0.903226,0.925111
tsnh4,pmc_state_K2|robust,10,93,0.308555,0.0952061,0.219008,0.163933,0.163801,0.591398,0.752688,0.88172,0.97393
tsnh4,pmc_state_K2|robust,11,93,0.332141,0.110318,0.240156,0.177812,0.177433,0.548387,0.741935,0.892473,1.01986
tsnh4,pmc_state_K2|robust,12,93,0.375949,0.141338,0.265134,0.200795,0.200266,0.494624,0.731183,0.83871,1.06416
tsnh4,pmc_state_K2|robust,13,93,0.394244,0.155428,0.276197,0.208677,0.208412,0.537634,0.731183,0.83871,1.10632
tsnh4,pmc_state_K2|robust,14,93,0.407978,0.166446,0.292668,0.218711,0.218362,0.494624,0.752688,0.849462,1.14661
tsnh4,pmc_state_K2|robust,15,93,0.428331,0.183467,0.309064,0.230363,0.230049,0.44086,0.731183,0.849462,1.18545
tsnh4,pmc_state_K2|robust,16,93,0.449791,0.202312,0.320769,0.242405,0.242032,0.505376,0.72043,0.817204,1.22288
tsnh4,pmc_state_K2|robust,17,93,0.465778,0.216949,0.342108,0.255427,0.254776,0.462366,0.72043,0.806452,1.2592
tsnh4,pmc_state_K2|robust,18,93,0.480949,0.231312,0.35338,0.264999,0.264284,0.494624,0.698925,0.795699,1.2941
tsnh4,pmc_state_K2|robust,19,93,0.513972,0.264167,0.371275,0.284447,0.283506,0.462366,0.666667,0.795699,1.32796
tsnh4,pmc_state_K2|robust,20,93,0.533192,0.284294,0.386458,0.295309,0.294308,0.473118,0.645161,0.806452,1.36081
tsnh4,pmc_state_K2|robust,21,93,0.547638,0.299907,0.401929,0.30661,0.305643,0.473118,0.645161,0.784946,1.39273
tsnh4,pmc_state_K2|robust,22,93,0.561808,0.315628,0.408584,0.312785,0.312479,0.451613,0.623656,0.795699,1.42371
tsnh4,pmc_state_K2|robust,23,93,0.571221,0.326293,0.419188,0.318232,0.318187,0.473118,0.623656,0.827957,1.45384
tsnh4,pmc_state_K2|robust,24,93,0.592173,0.350669,0.442761,0.331992,0.331801,0.419355,0.580645,0.827957,1.48322
aotizhongxin,pmc_pair_K3|raw+gate,1,90,0.395807,0.156663,0.261355,0.198746,0.19985,0.433333,0.7,0.9,1.33613
aotizhongxin,pmc_pair_K3|raw+gate,2,89,0.605986,0.367218,0.423429,0.320158,0.320799,0.393258,0.629213,0.876404,1.79497
aotizhongxin,pmc_pair_K3|raw+gate,3,89,0.723454,0.523385,0.523699,0.385798,0.389418,0.370787,0.640449,0.865169,2.11518
aotizhongxin,pmc_pair_K3|raw+gate,4,90,0.852926,0.727484,0.634195,0.461418,0.465104,0.311111,0.622222,0.8,2.34787
aotizhongxin,pmc_pair_K3|raw+gate,5,88,0.96279,0.926965,0.752591,0.532318,0.537009,0.227273,0.545455,0.829545,2.55139
aotizhongxin,pmc_pair_K3|raw+gate,6,90,1.0403,1.08222,0.809209,0.572105,0.579308,0.244444,0.555556,0.811111,2.70737
aotizhongxin,pmc_pair_K3|raw+gate,7,91,1.04603,1.09419,0.837304,0.593327,0.602672,0.274725,0.516484,0.813187,2.84364
aotizhongxin,pmc_pair_K3|raw+gate,8,90,1.08843,1.18468,0.879875,0.615945,0.625155,0.255556,0.555556,0.766667,2.95822
aotizhongxin,pmc_pair_K3|raw+gate,9,90,1.09013,1.18838,0.886939,0.613965,0.626024,0.255556,0.555556,0.833333,3.05551
aotizhongxin,pmc_pair_K3|raw+gate,10,89,1.10096,1.21211,0.905709,0.619729,0.632764,0.269663,0.573034,0.820225,3.14146
aotizhongxin,pmc_pair_K3|raw+gate,11,90,1.07912,1.16449,0.846854,0.597675,0.609219,0.322222,0.622222,0.888889,3.21362
aotizhongxin,pmc_pair_K3|raw+gate,12,90,1.08394,1.17493,0.854118,0.593726,0.604742,0.366667,0.7,0.9,3.28049
aotizhongxin,pmc_pair_K3|raw+gate,13,91,0.996924,0.993857,0.799516,0.548142,0.557296,0.373626,0.747253,0.934066,3.33756
aotizhongxin,pmc_pair_K3|raw+gate,14,90,1.02255,1.0456,0.819501,0.568346,0.573543,0.366667,0.766667,0.9,3.39454
aotizhongxin,pmc_pair_K3|raw+gate,15,91,0.994554,0.989137,0.809128,0.554833,0.559987,0.351648,0.791209,0.923077,3.43939
aotizhongxin,pmc_pair_K3|raw+gate,16,91,1.03692,1.07521,0.830821,0.57579,0.580847,0.395604,0.78022,0.89011,3.48097
aotizhongxin,pmc_pair_K3|raw+gate,17,90,0.997208,0.994423,0.782763,0.549905,0.5523,0.411111,0.822222,0.911111,3.5231
aotizhongxin,pmc_pair_K3|raw+gate,18,90,1.00843,1.01693,0.81162,0.565186,0.568981,0.411111,0.744444,0.922222,3.56023
aotizhongxin,pmc_pair_K3|raw+gate,19,90,1.03744,1.07629,0.833644,0.586924,0.588915,0.444444,0.733333,0.933333,3.58559
aotizhongxin,pmc_pair_K3|raw+gate,20,91,1.07841,1.16296,0.890795,0.622278,0.623104,0.373626,0.703297,0.934066,3.61531
aotizhongxin,pmc_pair_K3|raw+gate,21,90,1.02794,1.05665,0.868657,0.599753,0.596663,0.388889,0.733333,0.955556,3.64362
