study,variant,method,h,n,rmse,mse,mae,crps,crps_gauss,cov50,cov80,cov95,w95
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|true,6,99,1.3332,1.7775,1.0897,0.75879,0.75806,0.54545,0.76768,0.94949,5.1911
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|true,7,99,1.4434,2.0834,1.1856,0.82483,0.82752,0.48485,0.78788,0.94949,5.2302
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|true,8,99,1.4824,2.1975,1.2199,0.83981,0.84308,0.47475,0.80808,0.93939,5.2528
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|true,9,99,1.3784,1.8999,1.1254,0.78694,0.78722,0.52525,0.80808,0.9596,5.2674
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|true,10,99,1.3932,1.9411,1.1493,0.79422,0.7949,0.48485,0.82828,0.93939,5.2779
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|clean,1,99,0.96098,0.92349,0.69028,0.49439,0.5147,0.50505,0.74747,0.94949,3.7678
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|clean,2,99,1.151,1.3247,0.94235,0.65259,0.66379,0.42424,0.74747,0.90909,4.4026
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|clean,3,99,1.139,1.2973,0.92399,0.63964,0.64767,0.54545,0.81818,0.9596,4.6787
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|clean,4,99,1.3263,1.7592,1.0825,0.75752,0.7618,0.48485,0.71717,0.93939,4.8193
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|clean,5,99,1.3811,1.9074,1.138,0.78948,0.79307,0.43434,0.76768,0.93939,4.8945
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|clean,6,99,1.3322,1.7747,1.094,0.75741,0.75902,0.52525,0.75758,0.94949,4.9343
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|clean,7,99,1.4408,2.0759,1.1931,0.82535,0.82998,0.46465,0.72727,0.94949,4.9547
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|clean,8,99,1.4823,2.1972,1.2239,0.84209,0.84708,0.45455,0.74747,0.92929,4.9655
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|clean,9,99,1.3826,1.9115,1.131,0.78919,0.79077,0.50505,0.76768,0.9596,4.972
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|clean,10,99,1.3938,1.9427,1.1482,0.79535,0.79649,0.46465,0.80808,0.91919,4.9754
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|raw+gate,1,99,0.96074,0.92303,0.69155,0.49772,0.5175,0.50505,0.81818,0.9596,4.2183
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|raw+gate,2,99,1.1613,1.3486,0.94114,0.66124,0.66494,0.44444,0.73737,0.9697,5.3202
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|raw+gate,3,99,1.1385,1.2963,0.91521,0.64423,0.65338,0.56566,0.82828,1,5.7889
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|raw+gate,4,99,1.3394,1.794,1.0881,0.7651,0.76547,0.50505,0.75758,0.9798,6.0315
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|raw+gate,5,99,1.4021,1.9659,1.1508,0.80248,0.80198,0.43434,0.77778,0.9697,6.1647
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|raw+gate,6,99,1.3594,1.8481,1.1133,0.77261,0.77644,0.50505,0.77778,0.9798,6.2395
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|raw+gate,7,99,1.446,2.091,1.1971,0.82994,0.8293,0.45455,0.76768,0.9798,6.2837
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|raw+gate,8,99,1.4846,2.204,1.2289,0.84551,0.84543,0.43434,0.78788,0.9798,6.3105
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|raw+gate,9,99,1.3772,1.8966,1.1258,0.78783,0.78887,0.48485,0.79798,0.9899,6.3267
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|raw+gate,10,99,1.3832,1.9131,1.1355,0.79229,0.79053,0.45455,0.81818,0.9899,6.337
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|raw,1,99,0.95972,0.92107,0.69058,0.4972,0.51688,0.50505,0.81818,0.9596,4.2173
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|raw,2,99,1.1612,1.3485,0.94145,0.66118,0.66477,0.44444,0.72727,0.9697,5.3205
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|raw,3,99,1.1386,1.2963,0.91449,0.64418,0.65331,0.56566,0.82828,1,5.7893
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|raw,4,99,1.3397,1.7948,1.0877,0.76526,0.76559,0.50505,0.75758,0.9798,6.0316
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|raw,5,99,1.4022,1.9661,1.1505,0.8025,0.80198,0.42424,0.77778,0.9697,6.1646
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|raw,6,99,1.3595,1.8484,1.113,0.77263,0.77647,0.50505,0.77778,0.9798,6.2394
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|raw,7,99,1.4459,2.0906,1.1966,0.8298,0.8292,0.45455,0.76768,0.9798,6.2837
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|raw,8,99,1.4848,2.2048,1.2291,0.84568,0.84558,0.43434,0.78788,0.9798,6.3105
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|raw,9,99,1.3774,1.8972,1.126,0.78798,0.789,0.48485,0.79798,0.9899,6.3267
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|raw,10,99,1.3835,1.9142,1.1356,0.79247,0.7907,0.45455,0.81818,0.9899,6.337
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|robust+gate,1,99,0.97689,0.95431,0.70596,0.50466,0.524,0.48485,0.73737,0.92929,3.7457
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|robust+gate,2,99,1.1595,1.3445,0.95385,0.65849,0.66941,0.41414,0.73737,0.89899,4.3662
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|robust+gate,3,99,1.1429,1.3063,0.93279,0.64098,0.64969,0.52525,0.81818,0.94949,4.6358
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|robust+gate,4,99,1.3299,1.7686,1.089,0.75956,0.76424,0.47475,0.71717,0.93939,4.7724
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|robust+gate,5,99,1.385,1.9181,1.1422,0.79261,0.79615,0.42424,0.76768,0.93939,4.8452
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|robust+gate,6,99,1.3329,1.7766,1.0968,0.75748,0.75942,0.52525,0.75758,0.93939,4.884
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|robust+gate,7,99,1.4415,2.0778,1.1954,0.82553,0.83059,0.46465,0.71717,0.94949,4.9036
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|robust+gate,8,99,1.4828,2.1988,1.2257,0.84245,0.8478,0.45455,0.74747,0.91919,4.9142
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|robust+gate,9,99,1.3836,1.9145,1.1322,0.79009,0.79176,0.48485,0.76768,0.9596,4.9208
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|robust+gate,10,99,1.3927,1.9395,1.1477,0.79504,0.79635,0.46465,0.80808,0.90909,4.9241
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|robust,1,99,0.96229,0.926,0.69179,0.49669,0.51568,0.48485,0.74747,0.93939,3.7423
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|robust,2,99,1.1534,1.3303,0.9459,0.65514,0.66534,0.40404,0.74747,0.89899,4.3648
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|robust,3,99,1.1413,1.3026,0.92758,0.64119,0.64867,0.53535,0.81818,0.94949,4.6344
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|robust,4,99,1.3257,1.7574,1.082,0.75641,0.76126,0.48485,0.71717,0.93939,4.7707
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|robust,5,99,1.3807,1.9064,1.137,0.78917,0.79301,0.43434,0.76768,0.93939,4.8434
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|robust,6,99,1.3315,1.7729,1.0932,0.75651,0.75841,0.52525,0.75758,0.93939,4.8823
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|robust,7,99,1.4416,2.0783,1.1951,0.82595,0.83076,0.46465,0.71717,0.94949,4.9021
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|robust,8,99,1.4825,2.1977,1.2246,0.84263,0.84775,0.44444,0.74747,0.91919,4.913
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|robust,9,99,1.3833,1.9134,1.1319,0.79004,0.79158,0.49495,0.76768,0.9596,4.9197
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|robust,10,99,1.3936,1.9422,1.1491,0.79568,0.79694,0.46465,0.80808,0.90909,4.9233
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|hampel+gate,1,99,0.97689,0.95431,0.70596,0.50466,0.524,0.48485,0.73737,0.92929,3.7457
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|hampel+gate,2,99,1.1595,1.3445,0.95385,0.65849,0.66941,0.41414,0.73737,0.89899,4.3662
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|hampel+gate,3,99,1.1429,1.3063,0.93279,0.64098,0.64969,0.52525,0.81818,0.94949,4.6358
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|hampel+gate,4,99,1.3299,1.7686,1.089,0.75956,0.76424,0.47475,0.71717,0.93939,4.7724
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|hampel+gate,5,99,1.385,1.9181,1.1422,0.79261,0.79615,0.42424,0.76768,0.93939,4.8452
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|hampel+gate,6,99,1.3329,1.7766,1.0968,0.75748,0.75942,0.52525,0.75758,0.93939,4.884
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|hampel+gate,7,99,1.4415,2.0778,1.1954,0.82553,0.83059,0.46465,0.71717,0.94949,4.9036
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|hampel+gate,8,99,1.4828,2.1988,1.2257,0.84245,0.8478,0.45455,0.74747,0.91919,4.9142
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|hampel+gate,9,99,1.3836,1.9145,1.1322,0.79009,0.79176,0.48485,0.76768,0.9596,4.9208
pmc_gauss_k2,r0.01_k6_rep3,pmc_state_K2|hampel+gate,10,99,1.3927,1.9395,1.1477,0.79504,0.79635,0.46465,0.80808,0.90909,4.9241
pmc_gauss_k2,r0.01_k6_rep3,ar1|raw,1,99,1.016,1.0323,0.78375,0.57873,0.57873,0.65657,0.91919,0.9798,5.1883
pmc_gauss_k2,r0.01_k6_rep3,ar1|raw,2,99,1.2456,1.5515,1.0427,0.7217,0.7217,0.49495,0.83838,1,5.8878
pmc_gauss_k2,r0.01_k6_rep3,ar1|raw,3,99,1.2128,1.4709,1.0093,0.70325,0.70325,0.56566,0.87879,1,6.0743
pmc_gauss_k2,r0.01_k6_rep3,ar1|raw,4,99,1.3609,1.8521,1.1378,0.78491,0.78491,0.52525,0.85859,0.9899,6.1269
pmc_gauss_k2,r0.01_k6_rep3,ar1|raw,5,99,1.4121,1.994,1.1696,0.81056,0.81056,0.49495,0.84848,0.9899,6.142
pmc_gauss_k2,r0.01_k6_rep3,ar1|raw,6,99,1.3449,1.8089,1.1122,0.77105,0.77105,0.54545,0.84848,0.9899,6.1463
pmc_gauss_k2,r0.01_k6_rep3,ar1|raw,7,99,1.4452,2.0886,1.2303,0.83149,0.83149,0.50505,0.79798,0.9798,6.1475
pmc_gauss_k2,r0.01_k6_rep3,ar1|raw,8,99,1.4866,2.21,1.2404,0.84867,0.84867,0.43434,0.85859,0.9596,6.1479
pmc_gauss_k2,r0.01_k6_rep3,ar1|raw,9,99,1.3952,1.9466,1.1452,0.79854,0.79854,0.53535,0.82828,0.9899,6.148
pmc_gauss_k2,r0.01_k6_rep3,ar1|raw,10,99,1.3889,1.9289,1.1406,0.79397,0.79397,0.48485,0.86869,0.9798,6.148
pmc_gauss_k2,r0.01_k6_rep3,ar1|raw+gate,1,99,1.016,1.0323,0.78375,0.57873,0.57873,0.65657,0.91919,0.9798,5.1883
pmc_gauss_k2,r0.01_k6_rep3,ar1|raw+gate,2,99,1.2456,1.5515,1.0427,0.7217,0.7217,0.49495,0.83838,1,5.8878
pmc_gauss_k2,r0.01_k6_rep3,ar1|raw+gate,3,99,1.2128,1.4709,1.0093,0.70325,0.70325,0.56566,0.87879,1,6.0743
pmc_gauss_k2,r0.01_k6_rep3,ar1|raw+gate,4,99,1.3609,1.8521,1.1378,0.78491,0.78491,0.52525,0.85859,0.9899,6.1269
pmc_gauss_k2,r0.01_k6_rep3,ar1|raw+gate,5,99,1.4121,1.994,1.1696,0.81056,0.81056,0.49495,0.84848,0.9899,6.142
pmc_gauss_k2,r0.01_k6_rep3,ar1|raw+gate,6,99,1.3449,1.8089,1.1122,0.77105,0.77105,0.54545,0.84848,0.9899,6.1463
pmc_gauss_k2,r0.01_k6_rep3,ar1|raw+gate,7,99,1.4452,2.0886,1.2303,0.83149,0.83149,0.50505,0.79798,0.9798,6.1475
pmc_gauss_k2,r0.01_k6_rep3,ar1|raw+gate,8,99,1.4866,2.21,1.2404,0.84867,0.84867,0.43434,0.85859,0.9596,6.1479
pmc_gauss_k2,r0.01_k6_rep3,ar1|raw+gate,9,99,1.3952,1.9466,1.1452,0.79854,0.79854,0.53535,0.82828,0.9899,6.148
pmc_gauss_k2,r0.01_k6_rep3,ar1|raw+gate,10,99,1.3889,1.9289,1.1406,0.79397,0.79397,0.48485,0.86869,0.9798,6.148
pmc_gauss_k2,r0.01_k6_rep3,ar1|robust+gate,1,99,1.1757,1.3823,0.81135,0.61257,0.61257,0.50505,0.77778,0.86869,3.1441
pmc_gauss_k2,r0.01_k6_rep3,ar1|robust+gate,2,99,1.3042,1.7009,1.0382,0.7445,0.7445,0.38384,0.66667,0.85859,3.9489
pmc_gauss_k2,r0.01_k6_rep3,ar1|robust+gate,3,99,1.2396,1.5366,0.99196,0.70335,0.70335,0.47475,0.75758,0.89899,4.3663
pmc_gauss_k2,r0.01_k6_rep3,ar1|robust+gate,4,99,1.3798,1.9039,1.1159,0.79206,0.79206,0.45455,0.68687,0.90909,4.6022
pmc_gauss_k2,r0.01_k6_rep3,ar1|robust+gate,5,99,1.43,2.045,1.179,0.82429,0.82429,0.39394,0.73737,0.87879,4.7403
pmc_gauss_k2,r0.01_k6_rep3,ar1|robust+gate,6,99,1.3801,1.9046,1.1183,0.78581,0.78581,0.48485,0.71717,0.90909,4.8226
pmc_gauss_k2,r0.01_k6_rep3,ar1|robust+gate,7,99,1.4649,2.1459,1.192,0.84483,0.84483,0.41414,0.66667,0.91919,4.8722
pmc_gauss_k2,r0.01_k6_rep3,ar1|robust+gate,8,99,1.5077,2.2732,1.2353,0.86465,0.86465,0.38384,0.70707,0.90909,4.9022
pmc_gauss_k2,r0.01_k6_rep3,ar1|robust+gate,9,99,1.3907,1.9339,1.1302,0.79627,0.79627,0.47475,0.73737,0.94949,4.9204
pmc_gauss_k2,r0.01_k6_rep3,ar1|robust+gate,10,99,1.3885,1.9279,1.1408,0.79461,0.79461,0.41414,0.78788,0.90909,4.9314
pmc_gauss_k2,r0.01_k6_rep3,persistence|raw,1,99,1.0036,1.0072,0.67677,0.51243,,0.47475,0.80808,0.9596,5.3809
pmc_gauss_k2,r0.01_k6_rep3,persistence|raw,2,99,1.231,1.5153,0.95605,0.6941,,0.45455,0.78788,0.9899,6.7004
pmc_gauss_k2,r0.01_k6_rep3,persistence|raw,3,99,1.3191,1.74,1.0201,0.74111,,0.53535,0.85859,1,7.5141
pmc_gauss_k2,r0.01_k6_rep3,persistence|raw,4,99,1.5904,2.5293,1.2543,0.89825,,0.48485,0.81818,0.9798,7.7461
pmc_gauss_k2,r0.01_k6_rep3,persistence|raw,5,99,1.6956,2.8749,1.3586,0.96272,,0.51515,0.81818,0.9899,8.0648
pmc_gauss_k2,r0.01_k6_rep3,persistence|raw,6,99,1.7857,3.1889,1.4158,1.0118,,0.48485,0.79798,0.9899,8
pmc_gauss_k2,r0.01_k6_rep3,persistence|raw,7,99,1.8667,3.4844,1.4785,1.0539,,0.48485,0.78788,0.9697,8.0536
pmc_gauss_k2,r0.01_k6_rep3,persistence|raw,8,99,1.9059,3.6326,1.4732,1.0688,,0.50505,0.76768,0.9697,7.9908
pmc_gauss_k2,r0.01_k6_rep3,persistence|raw,9,99,1.7148,2.9405,1.3626,0.97523,,0.52525,0.81818,0.9798,8.0812
pmc_gauss_k2,r0.01_k6_rep3,persistence|raw,10,99,1.8471,3.4119,1.4792,1.0411,,0.50505,0.83838,0.9798,8.077
pmc_gauss_k2,r0.01_k6_rep3,ar1|clean,1,99,0.96364,0.9286,0.69569,0.51567,0.51567,0.57576,0.85859,0.91919,3.6242
pmc_gauss_k2,r0.01_k6_rep3,ar1|clean,2,99,1.1561,1.3366,0.94932,0.66249,0.66249,0.43434,0.78788,0.9596,4.4554
pmc_gauss_k2,r0.01_k6_rep3,ar1|clean,3,99,1.1399,1.2994,0.92757,0.64943,0.64943,0.53535,0.81818,0.9899,4.8254
pmc_gauss_k2,r0.01_k6_rep3,ar1|clean,4,99,1.3199,1.7422,1.0816,0.75679,0.75679,0.46465,0.71717,0.9596,5.004
pmc_gauss_k2,r0.01_k6_rep3,ar1|clean,5,99,1.378,1.8988,1.1391,0.79197,0.79197,0.42424,0.76768,0.93939,5.0929
pmc_gauss_k2,r0.01_k6_rep3,ar1|clean,6,99,1.3306,1.7705,1.0948,0.75879,0.75879,0.47475,0.76768,0.94949,5.1377
pmc_gauss_k2,r0.01_k6_rep3,ar1|clean,7,99,1.4405,2.0751,1.1993,0.83071,0.83071,0.45455,0.70707,0.94949,5.1605
pmc_gauss_k2,r0.01_k6_rep3,ar1|clean,8,99,1.4847,2.2045,1.2262,0.84942,0.84942,0.36364,0.74747,0.92929,5.1721
pmc_gauss_k2,r0.01_k6_rep3,ar1|clean,9,99,1.3875,1.925,1.1365,0.79344,0.79344,0.47475,0.75758,0.9596,5.1781
pmc_gauss_k2,r0.01_k6_rep3,ar1|clean,10,99,1.3942,1.9438,1.1492,0.79663,0.79663,0.44444,0.80808,0.93939,5.1811
pmc_gauss_k2,r0.01_k6_rep3,persistence|clean,1,99,1.0036,1.0072,0.67677,0.51133,,0.46465,0.79798,0.91919,4.267
pmc_gauss_k2,r0.01_k6_rep3,persistence|clean,2,99,1.231,1.5153,0.95605,0.69234,,0.45455,0.77778,0.9798,5.7511
pmc_gauss_k2,r0.01_k6_rep3,persistence|clean,3,99,1.3191,1.74,1.0201,0.73811,,0.51515,0.84848,0.9697,6.6122
pmc_gauss_k2,r0.01_k6_rep3,persistence|clean,4,99,1.5904,2.5293,1.2543,0.89627,,0.47475,0.79798,0.9697,7.1873
pmc_gauss_k2,r0.01_k6_rep3,persistence|clean,5,99,1.6956,2.8749,1.3586,0.96052,,0.50505,0.78788,0.9899,7.4542
pmc_gauss_k2,r0.01_k6_rep3,persistence|clean,6,99,1.7857,3.1889,1.4158,1.0104,,0.46465,0.79798,0.9697,7.336
pmc_gauss_k2,r0.01_k6_rep3,persistence|clean,7,99,1.8667,3.4844,1.4785,1.0536,,0.48485,0.77778,0.93939,7.3995
pmc_gauss_k2,r0.01_k6_rep3,persistence|clean,8,99,1.9059,3.6326,1.4732,1.0683,,0.49495,0.74747,0.9596,7.4452
pmc_gauss_k2,r0.01_k6_rep3,persistence|clean,9,99,1.7148,2.9405,1.3626,0.97322,,0.52525,0.78788,0.9697,7.458
pmc_gauss_k2,r0.01_k6_rep3,persistence|clean,10,99,1.8471,3.4119,1.4792,1.0401,,0.49495,0.81818,0.93939,7.2854
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|true+gate,1,99,0.79846,0.63755,0.5884,0.41245,0.42744,0.51515,0.81818,1,3.8285
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|true+gate,2,99,1.1113,1.235,0.8914,0.62083,0.62682,0.46465,0.77778,0.93939,4.5438
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|true+gate,3,99,1.342,1.801,1.0918,0.75229,0.76084,0.46465,0.71717,0.93939,4.8697
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|true+gate,4,99,1.5221,2.3169,1.2937,0.88036,0.88787,0.36364,0.68687,0.91919,5.0464
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|true+gate,5,99,1.5056,2.2667,1.2861,0.85617,0.86721,0.39394,0.73737,0.92929,5.1461
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|true+gate,6,99,1.4292,2.0425,1.2287,0.81347,0.82427,0.39394,0.79798,0.94949,5.208
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|true+gate,7,99,1.3887,1.9285,1.2252,0.79896,0.80624,0.39394,0.84848,0.9697,5.2434
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|true+gate,8,99,1.405,1.9739,1.1742,0.80136,0.80431,0.52525,0.80808,0.9596,5.2629
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|true+gate,9,99,1.3557,1.8378,1.116,0.77279,0.77246,0.51515,0.83838,0.9596,5.2751
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|true+gate,10,99,1.3815,1.9085,1.1534,0.78999,0.79104,0.46465,0.82828,0.94949,5.2839
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|true,1,99,0.80007,0.64011,0.59098,0.41406,0.42782,0.51515,0.80808,1,3.8074
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|true,2,99,1.1131,1.2389,0.89344,0.62345,0.6285,0.46465,0.76768,0.93939,4.5245
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|true,3,99,1.3441,1.8067,1.0959,0.75524,0.76258,0.45455,0.71717,0.93939,4.8537
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|true,4,99,1.5236,2.3213,1.2935,0.88065,0.88822,0.36364,0.68687,0.91919,5.0337
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|true,5,99,1.5103,2.2811,1.2901,0.86161,0.87161,0.39394,0.73737,0.92929,5.1362
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|true,6,99,1.4345,2.0579,1.2324,0.81853,0.82859,0.39394,0.79798,0.93939,5.2002
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|true,7,99,1.3916,1.9366,1.2285,0.80209,0.80863,0.39394,0.83838,0.9697,5.2374
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|true,8,99,1.409,1.9852,1.1771,0.80485,0.80729,0.51515,0.80808,0.94949,5.2584
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|true,9,99,1.3526,1.8295,1.1131,0.77036,0.77046,0.51515,0.83838,0.9596,5.2716
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|true,10,99,1.3786,1.9004,1.1509,0.78786,0.78922,0.46465,0.82828,0.94949,5.2812
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|clean,1,99,0.7974,0.63584,0.58784,0.4122,0.42749,0.52525,0.81818,1,3.8865
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|clean,2,99,1.1102,1.2325,0.89074,0.61921,0.62594,0.46465,0.78788,0.93939,4.6173
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|clean,3,99,1.3411,1.7986,1.0914,0.74975,0.75855,0.47475,0.74747,0.93939,4.959
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|clean,4,99,1.5207,2.3126,1.2929,0.87747,0.88524,0.38384,0.70707,0.91919,5.1488
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|clean,5,99,1.5048,2.2646,1.2853,0.85348,0.86482,0.40404,0.75758,0.93939,5.2608
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|clean,6,99,1.4282,2.0397,1.2281,0.81072,0.82212,0.41414,0.79798,0.94949,5.3284
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|clean,7,99,1.3888,1.9286,1.225,0.79804,0.8052,0.41414,0.84848,0.9798,5.3706
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|clean,8,99,1.4044,1.9724,1.1731,0.80062,0.80344,0.54545,0.81818,0.9596,5.3953
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|clean,9,99,1.3554,1.8372,1.115,0.77309,0.77248,0.51515,0.83838,0.9596,5.4103
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|clean,10,99,1.3812,1.9078,1.1528,0.79021,0.79083,0.49495,0.82828,0.94949,5.421
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|raw+gate,1,99,0.78269,0.6126,0.59007,0.41204,0.43903,0.52525,0.81818,1,4.4876
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|raw+gate,2,99,1.1039,1.2187,0.89268,0.61878,0.63203,0.47475,0.78788,0.9899,5.6984
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|raw+gate,3,99,1.3343,1.7804,1.0808,0.7434,0.76063,0.46465,0.77778,0.9798,6.226
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|raw+gate,4,99,1.5136,2.291,1.2865,0.86976,0.87154,0.33333,0.73737,0.9697,6.4988
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|raw+gate,5,99,1.4847,2.2044,1.2689,0.84646,0.84853,0.40404,0.82828,0.9596,6.66
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|raw+gate,6,99,1.3945,1.9447,1.1976,0.7996,0.80497,0.39394,0.83838,1,6.7552
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|raw+gate,7,99,1.3718,1.8818,1.2077,0.79427,0.7967,0.39394,0.89899,1,6.8136
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|raw+gate,8,99,1.4058,1.9762,1.1735,0.80126,0.80821,0.53535,0.84848,1,6.8503
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|raw+gate,9,99,1.3555,1.8373,1.1183,0.77348,0.78196,0.51515,0.84848,1,6.8734
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|raw+gate,10,99,1.3779,1.8985,1.1577,0.78963,0.79541,0.47475,0.87879,0.9899,6.8881
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|raw,1,99,0.78234,0.61205,0.5897,0.41172,0.43856,0.52525,0.81818,1,4.4804
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|raw,2,99,1.1022,1.2148,0.89049,0.61772,0.63085,0.47475,0.78788,0.9899,5.6964
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|raw,3,99,1.333,1.7768,1.0783,0.74225,0.75958,0.46465,0.77778,0.9798,6.2252
pmc_gauss_k2,r0.01_k6_rep4,pmc_state_K2|raw,4,99,1.5133,2.2902,1.2872,0.86947,0.87131,0.33333,0.73737,0.9697,6.4981
