series,K,model,strategy,start,subject,fit_on,applied_to,method,err_all,n_all,err_missing,n_missing,err_observed,n_observed,err_real,n_real,err_mcar,n_mcar,conf_missing,time_s
pamap2_102_gapped,2,hmc_in,sem,2,102,gapped,gapped,plugin,0.09927866362946089,5268,0.0686106346483705,583.0,0.10309498399146211,4685.0,0.0,159.0,0.09433962264150944,424.0,0.9942764273156249,
pamap2_102_gapped,2,pmc_pair,available,0,102,gapped,complete,complete,0.12984054669703873,5268,,,,,,,,,,
pamap2_102_gapped,2,pmc_pair,available,0,102,gapped,gapped,linear,0.12832194381169323,5268,0.10806174957118353,583.0,0.13084311632870865,4685.0,0.0,159.0,0.14858490566037735,424.0,0.9370281664884861,
pamap2_102_gapped,2,pmc_pair,available,0,102,gapped,gapped,locf,0.12566438876233865,5268,0.08576329331046312,583.0,0.13062966915688368,4685.0,0.0,159.0,0.1179245283018868,424.0,0.9671485138517907,
pamap2_102_gapped,2,pmc_pair,available,0,102,gapped,gapped,marginalise,0.13230827638572512,5268,0.1423670668953688,583.0,0.13105656350053363,4685.0,0.0,159.0,0.1957547169811321,424.0,0.8697687315515708,0.0841231250014971
pamap2_102_gapped,2,pmc_pair,available,0,102,gapped,gapped,plugin,0.13097949886104784,5268,0.1320754716981132,583.0,0.13084311632870865,4685.0,0.0,159.0,0.18160377358490565,424.0,0.9404626063905452,
pamap2_102_gapped,2,pmc_pair,available,1,102,gapped,complete,complete,0.1304100227790433,5268,,,,,,,,,,
pamap2_102_gapped,2,pmc_pair,available,1,102,gapped,gapped,linear,0.12813211845102507,5268,0.10634648370497427,583.0,0.13084311632870865,4685.0,0.0,159.0,0.14622641509433962,424.0,0.9381782342278123,
pamap2_102_gapped,2,pmc_pair,available,1,102,gapped,gapped,locf,0.12566438876233865,5268,0.08576329331046312,583.0,0.13062966915688368,4685.0,0.0,159.0,0.1179245283018868,424.0,0.9670678273518994,
pamap2_102_gapped,2,pmc_pair,available,1,102,gapped,gapped,marginalise,0.13230827638572512,5268,0.1423670668953688,583.0,0.13105656350053363,4685.0,0.0,159.0,0.1957547169811321,424.0,0.8696181598953204,0.07961858300041058
pamap2_102_gapped,2,pmc_pair,available,1,102,gapped,gapped,plugin,0.13097949886104784,5268,0.1320754716981132,583.0,0.13084311632870865,4685.0,0.0,159.0,0.18160377358490565,424.0,0.9409017932844116,
pamap2_102_gapped,2,pmc_pair,available,2,102,gapped,complete,complete,0.09662110858010631,5268,,,,,,,,,,
pamap2_102_gapped,2,pmc_pair,available,2,102,gapped,gapped,linear,0.09054669703872438,5268,0.00686106346483705,583.0,0.10096051227321239,4685.0,0.0,159.0,0.009433962264150943,424.0,0.9926823847879371,
pamap2_102_gapped,2,pmc_pair,available,2,102,gapped,gapped,locf,0.08978739559605163,5268,0.0,583.0,0.10096051227321239,4685.0,0.0,159.0,0.0,424.0,0.9896116059717465,
pamap2_102_gapped,2,pmc_pair,available,2,102,gapped,gapped,marginalise,0.0954821564160972,5268,0.051457975986277875,583.0,0.10096051227321239,4685.0,0.0,159.0,0.07075471698113207,424.0,0.8883904854898178,0.08047850000002654
pamap2_102_gapped,2,pmc_pair,available,2,102,gapped,gapped,plugin,0.09054669703872438,5268,0.00686106346483705,583.0,0.10096051227321239,4685.0,0.0,159.0,0.009433962264150943,424.0,0.9939972049641554,
pamap2_102_gapped,2,pmc_pair,impute,0,102,gapped,complete,complete,0.13306757782839787,5268,,,,,,,,,,
pamap2_102_gapped,2,pmc_pair,impute,0,102,gapped,gapped,linear,0.13249810174639332,5268,0.1183533447684391,583.0,0.13425827107790822,4685.0,0.0,159.0,0.16273584905660377,424.0,0.9310192431787094,
pamap2_102_gapped,2,pmc_pair,impute,0,102,gapped,gapped,locf,0.12908124525436598,5268,0.08576329331046312,583.0,0.1344717182497332,4685.0,0.0,159.0,0.1179245283018868,424.0,0.9697700699656725,
pamap2_102_gapped,2,pmc_pair,impute,0,102,gapped,gapped,marginalise,0.13610478359908884,5268,0.14408233276157806,583.0,0.1351120597652081,4685.0,0.0,159.0,0.19811320754716982,424.0,0.8740508967540135,0.08285620800234028
pamap2_102_gapped,2,pmc_pair,impute,0,102,gapped,gapped,plugin,0.13496583143507973,5268,0.13893653516295026,583.0,0.1344717182497332,4685.0,0.0,159.0,0.19103773584905662,424.0,0.9460473207028001,
pamap2_102_gapped,2,pmc_pair,impute,1,102,gapped,complete,complete,0.1313591495823842,5268,,,,,,,,,,
pamap2_102_gapped,2,pmc_pair,impute,1,102,gapped,gapped,linear,0.12984054669703873,5268,0.10806174957118353,583.0,0.13255069370330844,4685.0,0.0,159.0,0.14858490566037735,424.0,0.9362181538168793,
pamap2_102_gapped,2,pmc_pair,impute,1,102,gapped,gapped,locf,0.12718299164768412,5268,0.08576329331046312,583.0,0.13233724653148346,4685.0,0.0,159.0,0.1179245283018868,424.0,0.9678040347605611,
pamap2_102_gapped,2,pmc_pair,impute,1,102,gapped,gapped,marginalise,0.13363705391040243,5268,0.1423670668953688,583.0,0.13255069370330844,4685.0,0.0,159.0,0.1957547169811321,424.0,0.8685650722186062,0.08084329199846252
pamap2_102_gapped,2,pmc_pair,impute,1,102,gapped,gapped,plugin,0.1326879271070615,5268,0.13379073756432247,583.0,0.13255069370330844,4685.0,0.0,159.0,0.18396226415094338,424.0,0.9388126722003137,
pamap2_102_gapped,2,pmc_pair,impute,2,102,gapped,complete,complete,0.09984813971146546,5268,,,,,,,,,,
pamap2_102_gapped,2,pmc_pair,impute,2,102,gapped,gapped,linear,0.09377372817008352,5268,0.00686106346483705,583.0,0.10458911419423693,4685.0,0.0,159.0,0.009433962264150943,424.0,0.9927457557342998,
pamap2_102_gapped,2,pmc_pair,impute,2,102,gapped,gapped,locf,0.09301442672741078,5268,0.0,583.0,0.10458911419423693,4685.0,0.0,159.0,0.0,424.0,0.9930533084116028,
pamap2_102_gapped,2,pmc_pair,impute,2,102,gapped,gapped,marginalise,0.09984813971146546,5268,0.06174957118353345,583.0,0.10458911419423693,4685.0,0.0,159.0,0.08490566037735849,424.0,0.8864053672108935,0.0756230000006326
pamap2_102_gapped,2,pmc_pair,impute,2,102,gapped,gapped,plugin,0.09377372817008352,5268,0.00686106346483705,583.0,0.10458911419423693,4685.0,0.0,159.0,0.009433962264150943,424.0,0.9946217552537003,
pamap2_102_gapped,2,pmc_pair,sem,0,102,gapped,complete,complete,0.131169324221716,5268,,,,,,,,,,
pamap2_102_gapped,2,pmc_pair,sem,0,102,gapped,gapped,linear,0.12946089597570234,5268,0.10634648370497427,583.0,0.13233724653148346,4685.0,0.0,159.0,0.14622641509433962,424.0,0.9495600897092065,
pamap2_102_gapped,2,pmc_pair,sem,0,102,gapped,gapped,locf,0.12718299164768412,5268,0.08576329331046312,583.0,0.13233724653148346,4685.0,0.0,159.0,0.1179245283018868,424.0,0.9780714207903102,
pamap2_102_gapped,2,pmc_pair,sem,0,102,gapped,gapped,marginalise,0.13325740318906606,5268,0.14065180102915953,583.0,0.13233724653148346,4685.0,0.0,159.0,0.19339622641509435,424.0,0.873699153196815,0.08005779200175311
pamap2_102_gapped,2,pmc_pair,sem,0,102,gapped,gapped,plugin,0.1326879271070615,5268,0.13550600343053174,583.0,0.13233724653148346,4685.0,0.0,159.0,0.18632075471698112,424.0,0.9528350141580977,
pamap2_102_gapped,2,pmc_pair,sem,1,102,gapped,complete,complete,0.1304100227790433,5268,,,,,,,,,,
pamap2_102_gapped,2,pmc_pair,sem,1,102,gapped,gapped,linear,0.1288914198936978,5268,0.10634648370497427,583.0,0.13169690501600853,4685.0,0.0,159.0,0.14622641509433962,424.0,0.9504819555449435,
pamap2_102_gapped,2,pmc_pair,sem,1,102,gapped,gapped,locf,0.12661351556567957,5268,0.08576329331046312,583.0,0.13169690501600853,4685.0,0.0,159.0,0.1179245283018868,424.0,0.9744255007674102,
pamap2_102_gapped,2,pmc_pair,sem,1,102,gapped,gapped,marginalise,0.13249810174639332,5268,0.13893653516295026,583.0,0.13169690501600853,4685.0,0.0,159.0,0.19103773584905662,424.0,0.8717790522264763,0.08162245800122037
pamap2_102_gapped,2,pmc_pair,sem,1,102,gapped,gapped,plugin,0.13211845102505695,5268,0.13550600343053174,583.0,0.13169690501600853,4685.0,0.0,159.0,0.18632075471698112,424.0,0.9510666655833876,
pamap2_102_gapped,2,pmc_pair,sem,2,102,gapped,complete,complete,0.12015945330296128,5268,,,,,,,,,,
pamap2_102_gapped,2,pmc_pair,sem,2,102,gapped,gapped,linear,0.11996962794229309,5268,0.029159519725557463,583.0,0.13127001067235858,4685.0,0.0,159.0,0.04009433962264151,424.0,0.9721689298927729,
pamap2_102_gapped,2,pmc_pair,sem,2,102,gapped,gapped,locf,0.11940015186028853,5268,0.030874785591766724,583.0,0.1304162219850587,4685.0,0.0,159.0,0.04245283018867924,424.0,0.9764295281610718,
pamap2_102_gapped,2,pmc_pair,sem,2,102,gapped,gapped,marginalise,0.1250949126803341,5268,0.032590051457975985,583.0,0.13660618996798293,4685.0,0.0,159.0,0.04481132075471698,424.0,0.9486470882923222,0.0793620420008665
pamap2_102_gapped,2,pmc_pair,sem,2,102,gapped,gapped,plugin,0.12015945330296128,5268,0.03773584905660377,583.0,0.1304162219850587,4685.0,0.0,159.0,0.05188679245283019,424.0,0.9721139918353539,
pamap2_102_gapped,2,pmc_state,available,0,102,gapped,complete,complete,0.15299924069855733,5268,,,,,,,,,,
pamap2_102_gapped,2,pmc_state,available,0,102,gapped,gapped,linear,0.14882308276385725,5268,0.14408233276157806,583.0,0.14941302027748132,4685.0,0.0,159.0,0.19811320754716982,424.0,0.9999523216683793,
pamap2_102_gapped,2,pmc_state,available,0,102,gapped,gapped,locf,0.13895216400911162,5268,0.0548885077186964,583.0,0.14941302027748132,4685.0,0.0,159.0,0.07547169811320754,424.0,0.9641807165712604,
pamap2_102_gapped,2,pmc_state,available,0,102,gapped,gapped,marginalise,0.15129081245254367,5268,0.1646655231560892,583.0,0.1496264674493063,4685.0,0.0,159.0,0.22641509433962265,424.0,0.937749955488472,0.07940925000002608
pamap2_102_gapped,2,pmc_state,available,0,102,gapped,gapped,plugin,0.15299924069855733,5268,0.1783876500857633,583.0,0.14983991462113128,4685.0,0.0,159.0,0.24528301886792453,424.0,0.9996877456490973,
pamap2_102_gapped,2,pmc_state,available,1,102,gapped,complete,complete,0.09396355353075171,5268,,,,,,,,,,
pamap2_102_gapped,2,pmc_state,available,1,102,gapped,gapped,linear,0.0863705391040243,5268,0.03945111492281304,583.0,0.09220917822838848,4685.0,0.0,159.0,0.054245283018867926,424.0,0.9942933231105325,
pamap2_102_gapped,2,pmc_state,available,1,102,gapped,gapped,locf,0.08181473044798786,5268,0.0,583.0,0.0919957310565635,4685.0,0.0,159.0,0.0,424.0,0.9999231221064331,
pamap2_102_gapped,2,pmc_state,available,1,102,gapped,gapped,marginalise,0.08257403189066059,5268,0.00686106346483705,583.0,0.0919957310565635,4685.0,0.0,159.0,0.009433962264150943,424.0,0.9098522284915321,0.0755668340025295
pamap2_102_gapped,2,pmc_state,available,1,102,gapped,gapped,plugin,0.08257403189066059,5268,0.00686106346483705,583.0,0.0919957310565635,4685.0,0.0,159.0,0.009433962264150943,424.0,0.9999874412738613,
pamap2_102_gapped,2,pmc_state,available,2,102,gapped,complete,complete,0.06643887623386484,5268,,,,,,,,,,
pamap2_102_gapped,2,pmc_state,available,2,102,gapped,gapped,linear,0.060744115413819286,5268,0.00686106346483705,583.0,0.06744930629669157,4685.0,0.0,159.0,0.009433962264150943,424.0,0.9999916204386283,
pamap2_102_gapped,2,pmc_state,available,2,102,gapped,gapped,locf,0.060744115413819286,5268,0.00686106346483705,583.0,0.06744930629669157,4685.0,0.0,159.0,0.009433962264150943,424.0,0.9980178823676911,
pamap2_102_gapped,2,pmc_state,available,2,102,gapped,gapped,marginalise,0.060744115413819286,5268,0.00686106346483705,583.0,0.06744930629669157,4685.0,0.0,159.0,0.009433962264150943,424.0,0.9474931306021533,0.07878554199851351
pamap2_102_gapped,2,pmc_state,available,2,102,gapped,gapped,plugin,0.060744115413819286,5268,0.00686106346483705,583.0,0.06744930629669157,4685.0,0.0,159.0,0.009433962264150943,424.0,0.9999947322902412,
pamap2_102_gapped,2,pmc_state,impute,0,102,gapped,complete,complete,0.15318906605922553,5268,,,,,,,,,,
pamap2_102_gapped,2,pmc_state,impute,0,102,gapped,gapped,linear,0.14901290812452544,5268,0.14408233276157806,583.0,0.1496264674493063,4685.0,0.0,159.0,0.19811320754716982,424.0,0.9999477075198084,
pamap2_102_gapped,2,pmc_state,impute,0,102,gapped,gapped,locf,0.1368640850417616,5268,0.036020583190394515,583.0,0.14941302027748132,4685.0,0.0,159.0,0.049528301886792456,424.0,0.985581604996992,
pamap2_102_gapped,2,pmc_state,impute,0,102,gapped,gapped,marginalise,0.15091116173120728,5268,0.1595197255574614,583.0,0.14983991462113128,4685.0,0.0,159.0,0.21933962264150944,424.0,0.9369993175121081,0.07698850000087987
pamap2_102_gapped,2,pmc_state,impute,0,102,gapped,gapped,plugin,0.15318906605922553,5268,0.1783876500857633,583.0,0.15005336179295625,4685.0,0.0,159.0,0.24528301886792453,424.0,0.9996175395208663,
pamap2_102_gapped,2,pmc_state,impute,1,102,gapped,complete,complete,0.09776006074411542,5268,,,,,,,,,,
pamap2_102_gapped,2,pmc_state,impute,1,102,gapped,gapped,linear,0.08978739559605163,5268,0.04288164665523156,583.0,0.09562433297758804,4685.0,0.0,159.0,0.0589622641509434,424.0,0.99437435703807,
pamap2_102_gapped,2,pmc_state,impute,1,102,gapped,gapped,locf,0.08485193621867881,5268,0.0,583.0,0.09541088580576307,4685.0,0.0,159.0,0.0,424.0,0.9999343859077165,
pamap2_102_gapped,2,pmc_state,impute,1,102,gapped,gapped,marginalise,0.08561123766135155,5268,0.00686106346483705,583.0,0.09541088580576307,4685.0,0.0,159.0,0.009433962264150943,424.0,0.9101725947373505,0.07195045799744548
pamap2_102_gapped,2,pmc_state,impute,1,102,gapped,gapped,plugin,0.08561123766135155,5268,0.00686106346483705,583.0,0.09541088580576307,4685.0,0.0,159.0,0.009433962264150943,424.0,0.9999818275899817,
pamap2_102_gapped,2,pmc_state,impute,2,102,gapped,complete,complete,0.0656795747911921,5268,,,,,,,,,,
pamap2_102_gapped,2,pmc_state,impute,2,102,gapped,gapped,linear,0.05922551252847381,5268,0.00686106346483705,583.0,0.06574172892209178,4685.0,0.0,159.0,0.009433962264150943,424.0,0.9999927159712821,
pamap2_102_gapped,2,pmc_state,impute,2,102,gapped,gapped,locf,0.05922551252847381,5268,0.00686106346483705,583.0,0.06574172892209178,4685.0,0.0,159.0,0.009433962264150943,424.0,0.9978013412505472,
pamap2_102_gapped,2,pmc_state,impute,2,102,gapped,gapped,marginalise,0.05922551252847381,5268,0.00686106346483705,583.0,0.06574172892209178,4685.0,0.0,159.0,0.009433962264150943,424.0,0.953445443665375,0.07887100000152714
pamap2_102_gapped,2,pmc_state,impute,2,102,gapped,gapped,plugin,0.05922551252847381,5268,0.00686106346483705,583.0,0.06574172892209178,4685.0,0.0,159.0,0.009433962264150943,424.0,0.9999948102586665,
pamap2_102_gapped,2,pmc_state,sem,0,102,gapped,complete,complete,0.16305998481397116,5268,,,,,,,,,,
pamap2_102_gapped,2,pmc_state,sem,0,102,gapped,gapped,linear,0.16381928625664388,5268,0.1783876500857633,583.0,0.16200640341515474,4685.0,0.0,159.0,0.24528301886792453,424.0,0.9994350049110823,
pamap2_102_gapped,2,pmc_state,sem,0,102,gapped,gapped,locf,0.16305998481397116,5268,0.17152658662092624,583.0,0.16200640341515474,4685.0,0.0,159.0,0.2358490566037736,424.0,0.9999653550011061,
pamap2_102_gapped,2,pmc_state,sem,0,102,gapped,gapped,marginalise,0.16381928625664388,5268,0.1783876500857633,583.0,0.16200640341515474,4685.0,0.0,159.0,0.24528301886792453,424.0,0.9631766797568986,0.07619233399964287
pamap2_102_gapped,2,pmc_state,sem,0,102,gapped,gapped,plugin,0.16362946089597571,5268,0.17667238421955403,583.0,0.16200640341515474,4685.0,0.0,159.0,0.2429245283018868,424.0,0.9989600707052724,
pamap2_102_gapped,2,pmc_state,sem,1,102,gapped,complete,complete,0.16381928625664388,5268,,,,,,,,,,
pamap2_102_gapped,2,pmc_state,sem,1,102,gapped,gapped,linear,0.16457858769931663,5268,0.1783876500857633,583.0,0.16286019210245464,4685.0,0.0,159.0,0.24528301886792453,424.0,0.999355032569806,
pamap2_102_gapped,2,pmc_state,sem,1,102,gapped,gapped,locf,0.16381928625664388,5268,0.17152658662092624,583.0,0.16286019210245464,4685.0,0.0,159.0,0.2358490566037736,424.0,0.9999812179629953,
pamap2_102_gapped,2,pmc_state,sem,1,102,gapped,gapped,marginalise,0.16457858769931663,5268,0.1783876500857633,583.0,0.16286019210245464,4685.0,0.0,159.0,0.24528301886792453,424.0,0.9672739578640438,0.07857862499804469
pamap2_102_gapped,2,pmc_state,sem,1,102,gapped,gapped,plugin,0.16438876233864844,5268,0.17667238421955403,583.0,0.16286019210245464,4685.0,0.0,159.0,0.2429245283018868,424.0,0.9989548935349628,
pamap2_102_gapped,2,pmc_state,sem,2,102,gapped,complete,complete,0.15641609719058466,5268,,,,,,,,,,
pamap2_102_gapped,2,pmc_state,sem,2,102,gapped,gapped,linear,0.15223993925588458,5268,0.14408233276157806,583.0,0.15325506937033084,4685.0,0.0,159.0,0.19811320754716982,424.0,0.9999426620418592,
pamap2_102_gapped,2,pmc_state,sem,2,102,gapped,gapped,locf,0.15148063781321183,5268,0.137221269296741,583.0,0.15325506937033084,4685.0,0.0,159.0,0.18867924528301888,424.0,0.9999124927360912,
pamap2_102_gapped,2,pmc_state,sem,2,102,gapped,gapped,marginalise,0.15641609719058466,5268,0.1783876500857633,583.0,0.1536819637139808,4685.0,0.0,159.0,0.24528301886792453,424.0,0.9484415900410555,0.07477333299902966
pamap2_102_gapped,2,pmc_state,sem,2,102,gapped,gapped,plugin,0.15641609719058466,5268,0.1783876500857633,583.0,0.1536819637139808,4685.0,0.0,159.0,0.24528301886792453,424.0,0.9996452601538548,
pamap2_102_gapped,3,hmc_in,available,0,102,gapped,complete,complete,0.3851556567957479,5268,,,,,,,,,,
pamap2_102_gapped,3,hmc_in,available,0,102,gapped,gapped,linear,0.3851556567957479,5268,0.5437392795883362,583.0,0.36542155816435434,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9986760218328642,
pamap2_102_gapped,3,hmc_in,available,0,102,gapped,gapped,locf,0.3851556567957479,5268,0.5437392795883362,583.0,0.36542155816435434,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9991155089046164,
pamap2_102_gapped,3,hmc_in,available,0,102,gapped,gapped,marginalise,0.3851556567957479,5268,0.5437392795883362,583.0,0.36542155816435434,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.8483889563474394,0.039892875000077765
pamap2_102_gapped,3,hmc_in,available,0,102,gapped,gapped,plugin,0.3851556567957479,5268,0.5437392795883362,583.0,0.36542155816435434,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9994896547799357,
pamap2_102_gapped,3,hmc_in,available,1,102,gapped,complete,complete,0.3853454821564161,5268,,,,,,,,,,
pamap2_102_gapped,3,hmc_in,available,1,102,gapped,gapped,linear,0.3853454821564161,5268,0.5437392795883362,583.0,0.3656350053361793,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9986674086108035,
pamap2_102_gapped,3,hmc_in,available,1,102,gapped,gapped,locf,0.3853454821564161,5268,0.5437392795883362,583.0,0.3656350053361793,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9991210648183267,
pamap2_102_gapped,3,hmc_in,available,1,102,gapped,gapped,marginalise,0.3853454821564161,5268,0.5437392795883362,583.0,0.3656350053361793,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.8485819179221427,0.03973037499963539
pamap2_102_gapped,3,hmc_in,available,1,102,gapped,gapped,plugin,0.3853454821564161,5268,0.5437392795883362,583.0,0.3656350053361793,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9994922527087902,
pamap2_102_gapped,3,hmc_in,available,2,102,gapped,complete,complete,0.3851556567957479,5268,,,,,,,,,,
pamap2_102_gapped,3,hmc_in,available,2,102,gapped,gapped,linear,0.3851556567957479,5268,0.5437392795883362,583.0,0.36542155816435434,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9986804282522241,
pamap2_102_gapped,3,hmc_in,available,2,102,gapped,gapped,locf,0.3851556567957479,5268,0.5437392795883362,583.0,0.36542155816435434,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9991176748364916,
pamap2_102_gapped,3,hmc_in,available,2,102,gapped,gapped,marginalise,0.3851556567957479,5268,0.5437392795883362,583.0,0.36542155816435434,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.8482788746884641,0.040608457999042
pamap2_102_gapped,3,hmc_in,available,2,102,gapped,gapped,plugin,0.3851556567957479,5268,0.5437392795883362,583.0,0.36542155816435434,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9994879763885275,
pamap2_102_gapped,3,hmc_in,impute,0,102,gapped,complete,complete,0.38572513287775245,5268,,,,,,,,,,
pamap2_102_gapped,3,hmc_in,impute,0,102,gapped,gapped,linear,0.38572513287775245,5268,0.5437392795883362,583.0,0.3660618996798292,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9986840342049124,
pamap2_102_gapped,3,hmc_in,impute,0,102,gapped,gapped,locf,0.38572513287775245,5268,0.5437392795883362,583.0,0.3660618996798292,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9990295359923146,
pamap2_102_gapped,3,hmc_in,impute,0,102,gapped,gapped,marginalise,0.38572513287775245,5268,0.5437392795883362,583.0,0.3660618996798292,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.8483729622385546,0.039748665996739874
pamap2_102_gapped,3,hmc_in,impute,0,102,gapped,gapped,plugin,0.38572513287775245,5268,0.5437392795883362,583.0,0.3660618996798292,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9994854491991318,
pamap2_102_gapped,3,hmc_in,impute,1,102,gapped,complete,complete,0.3853454821564161,5268,,,,,,,,,,
pamap2_102_gapped,3,hmc_in,impute,1,102,gapped,gapped,linear,0.3853454821564161,5268,0.5437392795883362,583.0,0.3656350053361793,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9986701887968015,
pamap2_102_gapped,3,hmc_in,impute,1,102,gapped,gapped,locf,0.3853454821564161,5268,0.5437392795883362,583.0,0.3656350053361793,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9990705832512167,
pamap2_102_gapped,3,hmc_in,impute,1,102,gapped,gapped,marginalise,0.3853454821564161,5268,0.5437392795883362,583.0,0.3656350053361793,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.8486459121694766,0.04276666700025089
pamap2_102_gapped,3,hmc_in,impute,1,102,gapped,gapped,plugin,0.3853454821564161,5268,0.5437392795883362,583.0,0.3656350053361793,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9994894841637517,
pamap2_102_gapped,3,hmc_in,impute,2,102,gapped,complete,complete,0.38572513287775245,5268,,,,,,,,,,
pamap2_102_gapped,3,hmc_in,impute,2,102,gapped,gapped,linear,0.38572513287775245,5268,0.5437392795883362,583.0,0.3660618996798292,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9986811857852776,
pamap2_102_gapped,3,hmc_in,impute,2,102,gapped,gapped,locf,0.38572513287775245,5268,0.5437392795883362,583.0,0.3660618996798292,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9990672775418978,
pamap2_102_gapped,3,hmc_in,impute,2,102,gapped,gapped,marginalise,0.38572513287775245,5268,0.5437392795883362,583.0,0.3660618996798292,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.8485589534392193,0.04142162499920232
pamap2_102_gapped,3,hmc_in,impute,2,102,gapped,gapped,plugin,0.38572513287775245,5268,0.5437392795883362,583.0,0.3660618996798292,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9995017341880706,
pamap2_102_gapped,3,hmc_in,sem,0,102,gapped,complete,complete,0.3819286256643888,5268,,,,,,,,,,
pamap2_102_gapped,3,hmc_in,sem,0,102,gapped,gapped,linear,0.3819286256643888,5268,0.5437392795883362,583.0,0.3617929562433298,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9986962999522938,
pamap2_102_gapped,3,hmc_in,sem,0,102,gapped,gapped,locf,0.3819286256643888,5268,0.5437392795883362,583.0,0.3617929562433298,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9994072975247699,
pamap2_102_gapped,3,hmc_in,sem,0,102,gapped,gapped,marginalise,0.3819286256643888,5268,0.5437392795883362,583.0,0.3617929562433298,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.8477229252636717,0.04086549999919953
pamap2_102_gapped,3,hmc_in,sem,0,102,gapped,gapped,plugin,0.3819286256643888,5268,0.5437392795883362,583.0,0.3617929562433298,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9994286004060109,
pamap2_102_gapped,3,hmc_in,sem,1,102,gapped,complete,complete,0.3819286256643888,5268,,,,,,,,,,
pamap2_102_gapped,3,hmc_in,sem,1,102,gapped,gapped,linear,0.3819286256643888,5268,0.5437392795883362,583.0,0.3617929562433298,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9987222976533112,
pamap2_102_gapped,3,hmc_in,sem,1,102,gapped,gapped,locf,0.3819286256643888,5268,0.5437392795883362,583.0,0.3617929562433298,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9993820753590593,
pamap2_102_gapped,3,hmc_in,sem,1,102,gapped,gapped,marginalise,0.3819286256643888,5268,0.5437392795883362,583.0,0.3617929562433298,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.8470191685850378,0.03857429100025911
pamap2_102_gapped,3,hmc_in,sem,1,102,gapped,gapped,plugin,0.3819286256643888,5268,0.5437392795883362,583.0,0.3617929562433298,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9994382616140107,
pamap2_102_gapped,3,hmc_in,sem,2,102,gapped,complete,complete,0.3813591495823842,5268,,,,,,,,,,
pamap2_102_gapped,3,hmc_in,sem,2,102,gapped,gapped,linear,0.3813591495823842,5268,0.5437392795883362,583.0,0.36115261472785487,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9985989782817127,
pamap2_102_gapped,3,hmc_in,sem,2,102,gapped,gapped,locf,0.3813591495823842,5268,0.5437392795883362,583.0,0.36115261472785487,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.999478609056603,
pamap2_102_gapped,3,hmc_in,sem,2,102,gapped,gapped,marginalise,0.3813591495823842,5268,0.5437392795883362,583.0,0.36115261472785487,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.8478256027210967,0.04287458300314029
pamap2_102_gapped,3,hmc_in,sem,2,102,gapped,gapped,plugin,0.3813591495823842,5268,0.5437392795883362,583.0,0.36115261472785487,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9994011140902098,
pamap2_102_gapped,3,pmc_pair,available,0,102,gapped,complete,complete,0.39882308276385725,5268,,,,,,,,,,
pamap2_102_gapped,3,pmc_pair,available,0,102,gapped,gapped,linear,0.4033788914198937,5268,0.5797598627787307,583.0,0.3814300960512273,4685.0,0.710691823899371,159.0,0.5306603773584906,424.0,0.9059695015830816,
pamap2_102_gapped,3,pmc_pair,available,0,102,gapped,gapped,locf,0.4058466211085801,5268,0.6037735849056604,583.0,0.3812166488794024,4685.0,0.710691823899371,159.0,0.5636792452830188,424.0,0.8631547340329615,
