series,subject,K,model,strategy,start,fit_on,applied_to,method,err_all,n_all,ll_complete,copulas,mean_sorted,n_warnings,err_missing,n_missing,err_observed,n_observed,err_real,n_real,err_mcar,n_mcar,conf_missing,time_s
pamap2_105_oracle,105,2,pmc_state,supervised,0,labels,gapped,plugin,0.022577092511013214,5448,,00:Clayton(0.686);01:Gauss(0.300);10:Gauss(0.300);11:GH(0.659),-1.1722|1.1678,0,0.016516516516516516,666.0,0.02342116269343371,4782.0,0.0,97.0,0.019332161687170474,569.0,0.9923033585873802,
pamap2_105_oracle,105,3,hmc_in,supervised,0,labels,complete,complete,0.09434654919236417,5448,-8991.403216552571,,-1.1722|0.7111|2.0103,0,,,,,,,,,,
pamap2_105_oracle,105,3,hmc_in,supervised,0,labels,gapped,linear,0.09893538913362702,5448,,,-1.1722|0.7111|2.0103,0,0.17867867867867868,666.0,0.08782936010037641,4782.0,0.020618556701030927,97.0,0.2056239015817223,569.0,0.9920126399592258,
pamap2_105_oracle,105,3,hmc_in,supervised,0,labels,gapped,locf,0.10425844346549193,5448,,,-1.1722|0.7111|2.0103,0,0.21171171171171171,666.0,0.08929318276871602,4782.0,0.020618556701030927,97.0,0.24428822495606328,569.0,0.9862056863028213,
pamap2_105_oracle,105,3,hmc_in,supervised,0,labels,gapped,marginalise,0.09232745961820851,5448,,,-1.1722|0.7111|2.0103,0,0.14114114114114115,666.0,0.08552906733584274,4782.0,0.0,97.0,0.16520210896309315,569.0,0.9535906430540826,0.03397916599715245
pamap2_105_oracle,105,3,hmc_in,supervised,0,labels,gapped,plugin,0.09232745961820851,5448,,,-1.1722|0.7111|2.0103,0,0.14264264264264265,666.0,0.08531994981179424,4782.0,0.0,97.0,0.16695957820738136,569.0,0.988314505372972,
pamap2_105_oracle,105,3,pmc_pair,supervised,0,labels,complete,complete,0.13968428781204112,5448,-5006.930345062436,00:Clayton(0.686);01:Gauss(0.300);02:Gauss(0.300);10:Gauss(0.300);11:GH(0.623);12:Gauss(0.300);20:Gauss(0.300);21:Gauss(0.300);22:Clayton(0.258),-1.1718|0.7183|2.0177,0,,,,,,,,,,
pamap2_105_oracle,105,3,pmc_pair,supervised,0,labels,gapped,linear,0.21769456681350954,5448,,00:Clayton(0.686);01:Gauss(0.300);02:Gauss(0.300);10:Gauss(0.300);11:GH(0.623);12:Gauss(0.300);20:Gauss(0.300);21:Gauss(0.300);22:Clayton(0.258),-1.1718|0.7183|2.0177,0,0.34534534534534533,666.0,0.1999163529903806,4782.0,0.05154639175257732,97.0,0.3954305799648506,569.0,0.9728154086473745,
pamap2_105_oracle,105,3,pmc_pair,supervised,0,labels,gapped,locf,0.21916299559471367,5448,,00:Clayton(0.686);01:Gauss(0.300);02:Gauss(0.300);10:Gauss(0.300);11:GH(0.623);12:Gauss(0.300);20:Gauss(0.300);21:Gauss(0.300);22:Clayton(0.258),-1.1718|0.7183|2.0177,0,0.3963963963963964,666.0,0.1944792973651192,4782.0,0.05154639175257732,97.0,0.45518453427065025,569.0,0.9726206243677487,
pamap2_105_oracle,105,3,pmc_pair,supervised,0,labels,gapped,marginalise,0.1420704845814978,5448,,00:Clayton(0.686);01:Gauss(0.300);02:Gauss(0.300);10:Gauss(0.300);11:GH(0.623);12:Gauss(0.300);20:Gauss(0.300);21:Gauss(0.300);22:Clayton(0.258),-1.1718|0.7183|2.0177,0,0.13213213213213212,666.0,0.14345462149728147,4782.0,0.030927835051546393,97.0,0.14938488576449913,569.0,0.9646607060951833,0.09470025000337046
