run,seed,i,j,true_name,selected,hit,tau_hat
0,3000,0,0,Gauss,Clayton,0,0.6028
0,3000,0,1,GH,GH,1,0.2868
0,3000,1,0,GH,Clayton,0,0.3023
0,3000,1,1,Clayton,Clayton,1,0.5290
1,3001,0,0,Gauss,Gauss,1,0.7103
1,3001,0,1,GH,Gauss,0,0.4380
1,3001,1,0,GH,GH,1,0.3419
1,3001,1,1,Clayton,Clayton,1,0.6984
2,3002,0,0,Gauss,Gauss,1,0.7087
2,3002,0,1,GH,Gauss,0,0.3748
2,3002,1,0,GH,Gauss,0,0.4754
2,3002,1,1,Clayton,Clayton,1,0.7000
3,3003,0,0,Gauss,GH,0,0.7086
3,3003,0,1,GH,Clayton,0,0.3718
3,3003,1,0,GH,Clayton,0,0.3396
3,3003,1,1,Clayton,GH,0,0.5994
4,3004,0,0,Gauss,Gauss,1,0.6931
4,3004,0,1,GH,Gauss,0,0.3683
4,3004,1,0,GH,GH,1,0.4333
4,3004,1,1,Clayton,Clayton,1,0.6994
5,3005,0,0,Gauss,Clayton,0,0.5867
5,3005,0,1,GH,Clayton,0,0.2832
5,3005,1,0,GH,Clayton,0,0.2524
5,3005,1,1,Clayton,GH,0,0.5983
6,3006,0,0,Gauss,Gauss,1,0.6960
6,3006,0,1,GH,GH,1,0.3972
6,3006,1,0,GH,Gauss,0,0.2803
6,3006,1,1,Clayton,Clayton,1,0.6923
7,3007,0,0,Gauss,GH,0,0.7076
7,3007,0,1,GH,GH,1,0.3895
7,3007,1,0,GH,GH,1,0.4185
7,3007,1,1,Clayton,Clayton,1,0.6862
8,3008,0,0,Gauss,Clayton,0,0.6146
8,3008,0,1,GH,Clayton,0,0.3408
8,3008,1,0,GH,Clayton,0,0.3796
8,3008,1,1,Clayton,Clayton,1,0.4783
9,3009,0,0,Gauss,GH,0,0.7013
9,3009,0,1,GH,GH,1,0.3709
9,3009,1,0,GH,GH,1,0.4064
9,3009,1,1,Clayton,Clayton,1,0.6680
10,3010,0,0,Gauss,Gauss,1,0.7039
10,3010,0,1,GH,GH,1,0.4431
10,3010,1,0,GH,GH,1,0.4238
10,3010,1,1,Clayton,Clayton,1,0.7069
11,3011,0,0,Gauss,Gauss,1,0.7091
11,3011,0,1,GH,Gauss,0,0.4260
11,3011,1,0,GH,Gauss,0,0.3665
11,3011,1,1,Clayton,Clayton,1,0.6989
12,3012,0,0,Gauss,GH,0,0.7138
12,3012,0,1,GH,Clayton,0,0.3114
12,3012,1,0,GH,Clayton,0,0.3336
12,3012,1,1,Clayton,Gauss,0,0.6354
13,3013,0,0,Gauss,GH,0,0.6820
13,3013,0,1,GH,GH,1,0.5333
13,3013,1,0,GH,GH,1,0.4780
13,3013,1,1,Clayton,Clayton,1,0.6766
14,3014,0,0,Gauss,GH,0,0.6925
14,3014,0,1,GH,GH,1,0.4490
14,3014,1,0,GH,GH,1,0.2691
14,3014,1,1,Clayton,Clayton,1,0.6643
15,3015,0,0,Gauss,Gauss,1,0.6818
15,3015,0,1,GH,Gauss,0,0.4151
15,3015,1,0,GH,Gauss,0,0.4646
15,3015,1,1,Clayton,Clayton,1,0.6337
16,3016,0,0,Gauss,GH,0,0.6924
16,3016,0,1,GH,GH,1,0.3141
16,3016,1,0,GH,GH,1,0.3656
16,3016,1,1,Clayton,Clayton,1,0.6593
17,3017,0,0,Gauss,Gauss,1,0.7092
17,3017,0,1,GH,Gauss,0,0.3965
17,3017,1,0,GH,GH,1,0.4833
17,3017,1,1,Clayton,Clayton,1,0.7038
18,3018,0,0,Gauss,GH,0,0.7340
18,3018,0,1,GH,GH,1,0.3337
18,3018,1,0,GH,GH,1,0.3265
18,3018,1,1,Clayton,Gauss,0,0.6055
19,3019,0,0,Gauss,GH,0,0.7278
19,3019,0,1,GH,GH,1,0.5154
19,3019,1,0,GH,GH,1,0.5297
19,3019,1,1,Clayton,Clayton,1,0.6484
20,3020,0,0,Gauss,GH,0,0.6760
20,3020,0,1,GH,GH,1,0.4691
20,3020,1,0,GH,GH,1,0.4207
20,3020,1,1,Clayton,Clayton,1,0.6883
21,3021,0,0,Gauss,Clayton,0,0.5936
21,3021,0,1,GH,GH,1,0.2951
21,3021,1,0,GH,Clayton,0,0.3593
21,3021,1,1,Clayton,GH,0,0.5894
22,3022,0,0,Gauss,GH,0,0.7327
22,3022,0,1,GH,GH,1,0.3101
22,3022,1,0,GH,Clayton,0,0.3035
22,3022,1,1,Clayton,Gauss,0,0.6082
23,3023,0,0,Gauss,Gauss,1,0.6795
23,3023,0,1,GH,Gauss,0,0.3837
23,3023,1,0,GH,Clayton,0,0.4826
23,3023,1,1,Clayton,Gauss,0,0.6526
24,3024,0,0,Gauss,GH,0,0.7023
24,3024,0,1,GH,GH,1,0.3329
24,3024,1,0,GH,GH,1,0.5016
24,3024,1,1,Clayton,Clayton,1,0.6723
25,3025,0,0,Gauss,Gauss,1,0.6964
25,3025,0,1,GH,GH,1,0.2688
25,3025,1,0,GH,Gauss,0,0.4116
25,3025,1,1,Clayton,Clayton,1,0.6845
26,3026,0,0,Gauss,GH,0,0.7171
26,3026,0,1,GH,GH,1,0.3888
26,3026,1,0,GH,Gauss,0,0.4595
26,3026,1,1,Clayton,Clayton,1,0.6886
27,3027,0,0,Gauss,Gauss,1,0.6914
27,3027,0,1,GH,Gauss,0,0.3807
27,3027,1,0,GH,Gauss,0,0.3887
27,3027,1,1,Clayton,Clayton,1,0.6939
28,3028,0,0,Gauss,Gauss,1,0.6822
28,3028,0,1,GH,Gauss,0,0.4858
28,3028,1,0,GH,GH,1,0.3883
28,3028,1,1,Clayton,Gauss,0,0.6479
29,3029,0,0,Gauss,Gauss,1,0.6999
29,3029,0,1,GH,Gauss,0,0.4316
29,3029,1,0,GH,Gauss,0,0.3844
29,3029,1,1,Clayton,Clayton,1,0.6880
30,3030,0,0,Gauss,GH,0,0.7261
30,3030,0,1,GH,GH,1,0.4109
30,3030,1,0,GH,GH,1,0.2628
30,3030,1,1,Clayton,Clayton,1,0.5890
31,3031,0,0,Gauss,Clayton,0,0.6191
31,3031,0,1,GH,Gauss,0,0.5575
31,3031,1,0,GH,Gauss,0,0.4496
31,3031,1,1,Clayton,Clayton,1,0.6187
32,3032,0,0,Gauss,GH,0,0.7058
32,3032,0,1,GH,Gauss,0,0.3177
32,3032,1,0,GH,GH,1,0.3709
32,3032,1,1,Clayton,Clayton,1,0.6617
33,3033,0,0,Gauss,Gauss,1,0.6786
33,3033,0,1,GH,Gauss,0,0.5517
33,3033,1,0,GH,Gauss,0,0.4320
33,3033,1,1,Clayton,Gauss,0,0.6328
34,3034,0,0,Gauss,Clayton,0,0.5774
34,3034,0,1,GH,GH,1,0.3533
34,3034,1,0,GH,GH,1,0.3550
34,3034,1,1,Clayton,Clayton,1,0.6757
35,3035,0,0,Gauss,Gauss,1,0.7033
35,3035,0,1,GH,Gauss,0,0.4090
35,3035,1,0,GH,Gauss,0,0.3830
35,3035,1,1,Clayton,Clayton,1,0.6915
36,3036,0,0,Gauss,Gauss,1,0.7093
36,3036,0,1,GH,Gauss,0,0.4677
36,3036,1,0,GH,Gauss,0,0.3306
36,3036,1,1,Clayton,Clayton,1,0.7141
37,3037,0,0,Gauss,GH,0,0.7338
37,3037,0,1,GH,Clayton,0,0.2303
37,3037,1,0,GH,GH,1,0.2917
37,3037,1,1,Clayton,Gauss,0,0.6078
38,3038,0,0,Gauss,Gauss,1,0.6992
38,3038,0,1,GH,GH,1,0.4570
38,3038,1,0,GH,GH,1,0.4078
38,3038,1,1,Clayton,Clayton,1,0.7029
39,3039,0,0,Gauss,GH,0,0.6931
39,3039,0,1,GH,GH,1,0.3765
39,3039,1,0,GH,GH,1,0.4111
39,3039,1,1,Clayton,Clayton,1,0.6659
40,3040,0,0,Gauss,GH,0,0.7493
40,3040,0,1,GH,Gauss,0,0.3318
40,3040,1,0,GH,Gauss,0,0.2523
40,3040,1,1,Clayton,Gauss,0,0.6169
41,3041,0,0,Gauss,Clayton,0,0.5653
41,3041,0,1,GH,Clayton,0,0.3297
41,3041,1,0,GH,Clayton,0,0.3411
41,3041,1,1,Clayton,GH,0,0.5825
42,3042,0,0,Gauss,Clayton,0,0.6026
42,3042,0,1,GH,Clayton,0,0.3531
42,3042,1,0,GH,Clayton,0,0.2827
42,3042,1,1,Clayton,GH,0,0.5550
43,3043,0,0,Gauss,GH,0,0.6313
43,3043,0,1,GH,Gauss,0,0.3805
43,3043,1,0,GH,Gauss,0,0.3842
43,3043,1,1,Clayton,Clayton,1,0.6507
44,3044,0,0,Gauss,GH,0,0.6774
44,3044,0,1,GH,Gauss,0,0.4473
44,3044,1,0,GH,GH,1,0.4076
44,3044,1,1,Clayton,Clayton,1,0.6639
45,3045,0,0,Gauss,Gauss,1,0.7132
45,3045,0,1,GH,GH,1,0.3030
45,3045,1,0,GH,GH,1,0.3750
45,3045,1,1,Clayton,Clayton,1,0.7038
46,3046,0,0,Gauss,GH,0,0.6840
46,3046,0,1,GH,GH,1,0.4373
46,3046,1,0,GH,Clayton,0,0.1952
46,3046,1,1,Clayton,Clayton,1,0.6605
47,3047,0,0,Gauss,Clayton,0,0.6196
47,3047,0,1,GH,Clayton,0,0.3247
47,3047,1,0,GH,GH,1,0.3278
47,3047,1,1,Clayton,GH,0,0.5623
48,3048,0,0,Gauss,Gauss,1,0.6973
48,3048,0,1,GH,GH,1,0.3734
48,3048,1,0,GH,GH,1,0.4157
48,3048,1,1,Clayton,Clayton,1,0.6956
49,3049,0,0,Gauss,GH,0,0.6768
49,3049,0,1,GH,GH,1,0.3154
49,3049,1,0,GH,GH,1,0.4933
49,3049,1,1,Clayton,Clayton,1,0.6554
50,3050,0,0,Gauss,GH,0,0.7152
50,3050,0,1,GH,Clayton,0,0.1300
50,3050,1,0,GH,Clayton,0,0.1602
50,3050,1,1,Clayton,GH,0,0.5380
51,3051,0,0,Gauss,GH,0,0.7609
51,3051,0,1,GH,GH,1,0.3983
51,3051,1,0,GH,GH,1,0.3876
51,3051,1,1,Clayton,Gauss,0,0.6361
52,3052,0,0,Gauss,GH,0,0.7305
52,3052,0,1,GH,GH,1,0.3305
52,3052,1,0,GH,GH,1,0.4579
52,3052,1,1,Clayton,Gauss,0,0.5935
53,3053,0,0,Gauss,Gauss,1,0.6952
53,3053,0,1,GH,Clayton,0,0.2301
53,3053,1,0,GH,Clayton,0,0.3013
53,3053,1,1,Clayton,Gauss,0,0.6310
54,3054,0,0,Gauss,GH,0,0.7245
54,3054,0,1,GH,Gauss,0,0.3833
54,3054,1,0,GH,GH,1,0.3774
54,3054,1,1,Clayton,Clayton,1,0.6685
55,3055,0,0,Gauss,Gauss,1,0.7114
55,3055,0,1,GH,Gauss,0,0.4502
55,3055,1,0,GH,GH,1,0.4189
55,3055,1,1,Clayton,Clayton,1,0.6924
56,3056,0,0,Gauss,GH,0,0.7048
56,3056,0,1,GH,Clayton,0,0.2838
56,3056,1,0,GH,Clayton,0,0.3066
56,3056,1,1,Clayton,Gauss,0,0.6418
57,3057,0,0,Gauss,GH,0,0.7122
57,3057,0,1,GH,GH,1,0.4414
57,3057,1,0,GH,GH,1,0.4509
57,3057,1,1,Clayton,Clayton,1,0.6801
58,3058,0,0,Gauss,GH,0,0.7052
58,3058,0,1,GH,Gauss,0,0.3497
58,3058,1,0,GH,GH,1,0.4046
58,3058,1,1,Clayton,Clayton,1,0.6760
