run,seed,i,j,true_name,selected,hit,tau_hat
32,3032,1,0,CubSec,CubSec,1,0.1632
32,3032,1,1,Clayton,Clayton,1,0.2023
33,3033,0,0,Student,Student,1,0.2477
33,3033,0,1,CubSec,GH,0,0.0848
33,3033,1,0,CubSec,CubSec,1,0.1316
33,3033,1,1,Clayton,Clayton,1,0.1370
34,3034,0,0,Student,Student,1,0.2347
34,3034,0,1,CubSec,Clayton,0,0.1372
34,3034,1,0,CubSec,CubSec,1,0.0999
34,3034,1,1,Clayton,Clayton,1,0.1660
35,3035,0,0,Student,Student,1,0.2353
35,3035,0,1,CubSec,CubSec,1,0.1366
35,3035,1,0,CubSec,CubSec,1,0.0962
35,3035,1,1,Clayton,Clayton,1,0.1743
36,3036,0,0,Student,Student,1,0.2814
36,3036,0,1,CubSec,GH,0,0.1764
36,3036,1,0,CubSec,GH,0,0.0538
36,3036,1,1,Clayton,Clayton,1,0.1929
37,3037,0,0,Student,Student,1,0.2655
37,3037,0,1,CubSec,Clayton,0,0.1000
37,3037,1,0,CubSec,GH,0,0.0825
37,3037,1,1,Clayton,Clayton,1,0.2041
38,3038,0,0,Student,Student,1,0.2325
38,3038,0,1,CubSec,CubSec,1,0.1305
38,3038,1,0,CubSec,GH,0,0.1128
38,3038,1,1,Clayton,Clayton,1,0.1858
39,3039,0,0,Student,Student,1,0.3055
39,3039,0,1,CubSec,CubSec,1,0.0562
39,3039,1,0,CubSec,Clayton,0,0.0464
39,3039,1,1,Clayton,Clayton,1,0.2184
40,3040,0,0,Student,Student,1,0.2203
40,3040,0,1,CubSec,GH,0,0.0694
40,3040,1,0,CubSec,CubSec,1,0.1267
40,3040,1,1,Clayton,Clayton,1,0.1887
41,3041,0,0,Student,Student,1,0.2438
41,3041,0,1,CubSec,GH,0,0.1281
41,3041,1,0,CubSec,GH,0,0.1027
41,3041,1,1,Clayton,Student,0,0.1656
42,3042,0,0,Student,Student,1,0.2064
42,3042,0,1,CubSec,CubSec,1,0.0782
42,3042,1,0,CubSec,CubSec,1,0.0927
42,3042,1,1,Clayton,Clayton,1,0.1827
43,3043,0,0,Student,Student,1,0.2003
43,3043,0,1,CubSec,Clayton,0,0.0097
43,3043,1,0,CubSec,CubSec,1,0.0824
43,3043,1,1,Clayton,Clayton,1,0.1786
44,3044,0,0,Student,Student,1,0.1962
44,3044,0,1,CubSec,GH,0,0.0919
44,3044,1,0,CubSec,GH,0,0.0543
44,3044,1,1,Clayton,Clayton,1,0.2106
45,3045,0,0,Student,Student,1,0.2614
45,3045,0,1,CubSec,GH,0,0.0651
45,3045,1,0,CubSec,GH,0,0.0426
45,3045,1,1,Clayton,Clayton,1,0.2101
