run,seed,i,j,true_name,selected,hit,tau_hat
32,3032,1,0,CubSec,CubSec,1,0.1650
32,3032,1,1,Clayton,Clayton,1,0.2101
33,3033,0,0,Student,Student,1,0.2551
33,3033,0,1,CubSec,Student,0,0.1655
33,3033,1,0,CubSec,Student,0,0.1450
33,3033,1,1,Clayton,Clayton,1,0.1778
34,3034,0,0,Student,Student,1,0.2523
34,3034,0,1,CubSec,Clayton,0,0.0936
34,3034,1,0,CubSec,Clayton,0,0.0319
34,3034,1,1,Clayton,Clayton,1,0.1973
35,3035,0,0,Student,Student,1,0.2569
35,3035,0,1,CubSec,CubSec,1,0.1096
35,3035,1,0,CubSec,Student,0,0.0403
35,3035,1,1,Clayton,Clayton,1,0.1907
36,3036,0,0,Student,Student,1,0.2759
36,3036,0,1,CubSec,GH,0,0.1229
36,3036,1,0,CubSec,Student,0,0.0950
36,3036,1,1,Clayton,Clayton,1,0.1960
37,3037,0,0,Student,Student,1,0.2832
37,3037,0,1,CubSec,GH,0,0.1423
37,3037,1,0,CubSec,GH,0,0.0309
37,3037,1,1,Clayton,Clayton,1,0.2172
38,3038,0,0,Student,Student,1,0.2623
38,3038,0,1,CubSec,GH,0,0.0069
38,3038,1,0,CubSec,GH,0,0.1978
38,3038,1,1,Clayton,Clayton,1,0.1884
39,3039,0,0,Student,Student,1,0.2572
39,3039,0,1,CubSec,Clayton,0,0.0099
39,3039,1,0,CubSec,Clayton,0,0.0246
39,3039,1,1,Clayton,Clayton,1,0.2085
40,3040,0,0,Student,Student,1,0.2610
40,3040,0,1,CubSec,GH,0,0.1094
40,3040,1,0,CubSec,Clayton,0,0.0024
40,3040,1,1,Clayton,Clayton,1,0.1779
41,3041,0,0,Student,Student,1,0.2582
41,3041,0,1,CubSec,Student,0,0.1320
41,3041,1,0,CubSec,GH,0,0.1634
41,3041,1,1,Clayton,Clayton,1,0.2429
42,3042,0,0,Student,Student,1,0.2417
42,3042,0,1,CubSec,Student,0,-0.0442
42,3042,1,0,CubSec,CubSec,1,0.1397
42,3042,1,1,Clayton,Clayton,1,0.2107
43,3043,0,0,Student,Student,1,0.2011
43,3043,0,1,CubSec,Student,0,0.0945
43,3043,1,0,CubSec,Clayton,0,0.0001
43,3043,1,1,Clayton,Clayton,1,0.2095
44,3044,0,0,Student,Student,1,0.2260
44,3044,0,1,CubSec,Student,0,0.1952
44,3044,1,0,CubSec,Student,0,-0.1055
44,3044,1,1,Clayton,Clayton,1,0.2085
45,3045,0,0,Student,Student,1,0.2181
45,3045,0,1,CubSec,GH,0,0.1529
45,3045,1,0,CubSec,GH,0,0.0316
45,3045,1,1,Clayton,Clayton,1,0.2080
46,3046,0,0,Student,Student,1,0.2572
46,3046,0,1,CubSec,Clayton,0,0.1186
46,3046,1,0,CubSec,Student,0,0.1683
46,3046,1,1,Clayton,Clayton,1,0.1811
47,3047,0,0,Student,Student,1,0.2599
47,3047,0,1,CubSec,CubSec,1,0.0000
47,3047,1,0,CubSec,GH,0,0.0934
47,3047,1,1,Clayton,Clayton,1,0.1971
48,3048,0,0,Student,Student,1,0.2553
48,3048,0,1,CubSec,Student,0,0.2105
48,3048,1,0,CubSec,GH,0,0.1479
48,3048,1,1,Clayton,Clayton,1,0.1749
49,3049,0,0,Student,Student,1,0.2349
