run,seed,i,j,true_name,selected,hit,tau_hat
32,3032,1,0,CubSec,CubSec,1,0.1650
32,3032,1,1,Clayton,Clayton,1,0.2099
33,3033,0,0,Student,Student,1,0.2558
33,3033,0,1,CubSec,GH,0,0.2056
33,3033,1,0,CubSec,Clayton,0,0.1097
33,3033,1,1,Clayton,Clayton,1,0.1794
34,3034,0,0,Student,Student,1,0.2513
34,3034,0,1,CubSec,Clayton,0,0.1010
34,3034,1,0,CubSec,CubSec,1,0.0629
34,3034,1,1,Clayton,Clayton,1,0.1953
35,3035,0,0,Student,Student,1,0.2573
35,3035,0,1,CubSec,CubSec,1,0.1075
35,3035,1,0,CubSec,GH,0,0.0716
35,3035,1,1,Clayton,Clayton,1,0.1922
36,3036,0,0,Student,Student,1,0.2770
36,3036,0,1,CubSec,GH,0,0.1205
36,3036,1,0,CubSec,GH,0,0.0608
36,3036,1,1,Clayton,Clayton,1,0.1957
37,3037,0,0,Student,Student,1,0.2833
37,3037,0,1,CubSec,GH,0,0.1400
37,3037,1,0,CubSec,GH,0,0.0312
37,3037,1,1,Clayton,Clayton,1,0.2172
38,3038,0,0,Student,Student,1,0.2629
38,3038,0,1,CubSec,GH,0,0.0058
38,3038,1,0,CubSec,GH,0,0.1868
38,3038,1,1,Clayton,Clayton,1,0.1908
39,3039,0,0,Student,Student,1,0.2569
39,3039,0,1,CubSec,CubSec,1,0.0381
39,3039,1,0,CubSec,Clayton,0,0.0259
39,3039,1,1,Clayton,Clayton,1,0.2089
40,3040,0,0,Student,Student,1,0.2600
40,3040,0,1,CubSec,GH,0,0.1212
40,3040,1,0,CubSec,CubSec,1,0.0210
40,3040,1,1,Clayton,Clayton,1,0.1760
41,3041,0,0,Student,Student,1,0.2584
41,3041,0,1,CubSec,GH,0,0.1077
41,3041,1,0,CubSec,GH,0,0.1590
41,3041,1,1,Clayton,Clayton,1,0.2397
42,3042,0,0,Student,Student,1,0.2426
42,3042,0,1,CubSec,CubSec,1,0.0000
42,3042,1,0,CubSec,GH,0,0.0980
42,3042,1,1,Clayton,Clayton,1,0.2112
43,3043,0,0,Student,Student,1,0.2006
43,3043,0,1,CubSec,GH,0,0.0989
43,3043,1,0,CubSec,GH,0,0.0209
43,3043,1,1,Clayton,Clayton,1,0.2067
44,3044,0,0,Student,Student,1,0.2260
44,3044,0,1,CubSec,Student,0,0.1952
44,3044,1,0,CubSec,Student,0,-0.1055
44,3044,1,1,Clayton,Clayton,1,0.2085
45,3045,0,0,Student,Student,1,0.2154
45,3045,0,1,CubSec,GH,0,0.1510
45,3045,1,0,CubSec,GH,0,0.0642
45,3045,1,1,Clayton,Clayton,1,0.2060
46,3046,0,0,Student,Student,1,0.2570
46,3046,0,1,CubSec,Clayton,0,0.1148
46,3046,1,0,CubSec,Clayton,0,0.1586
46,3046,1,1,Clayton,Clayton,1,0.1840
47,3047,0,0,Student,Student,1,0.2587
47,3047,0,1,CubSec,GH,0,0.0048
47,3047,1,0,CubSec,GH,0,0.0977
47,3047,1,1,Clayton,Clayton,1,0.1936
48,3048,0,0,Student,Student,1,0.2556
48,3048,0,1,CubSec,Clayton,0,0.2483
48,3048,1,0,CubSec,GH,0,0.1393
48,3048,1,1,Clayton,Clayton,1,0.1791
49,3049,0,0,Student,Student,1,0.2324
49,3049,0,1,CubSec,GH,0,0.1465
49,3049,1,0,CubSec,GH,0,0.2369
49,3049,1,1,Clayton,Clayton,1,0.1917
50,3050,0,0,Student,Student,1,0.2273
50,3050,0,1,CubSec,GH,0,0.1167
50,3050,1,0,CubSec,Clayton,0,0.1559
50,3050,1,1,Clayton,Clayton,1,0.1793
51,3051,0,0,Student,Student,1,0.2314
51,3051,0,1,CubSec,GH,0,0.2057
51,3051,1,0,CubSec,GH,0,0.1462
51,3051,1,1,Clayton,Clayton,1,0.2266
52,3052,0,0,Student,Student,1,0.2396
52,3052,0,1,CubSec,GH,0,0.1836
52,3052,1,0,CubSec,GH,0,0.1493
52,3052,1,1,Clayton,Clayton,1,0.1959
53,3053,0,0,Student,Student,1,0.2451
53,3053,0,1,CubSec,CubSec,1,0.0373
53,3053,1,0,CubSec,CubSec,1,0.0934
53,3053,1,1,Clayton,Clayton,1,0.2190
54,3054,0,0,Student,Student,1,0.2355
54,3054,0,1,CubSec,Clayton,0,0.0782
54,3054,1,0,CubSec,GH,0,0.1003
54,3054,1,1,Clayton,Clayton,1,0.2116
55,3055,0,0,Student,Student,1,0.2225
55,3055,0,1,CubSec,Clayton,0,0.0975
55,3055,1,0,CubSec,GH,0,0.1267
55,3055,1,1,Clayton,Clayton,1,0.1505
56,3056,0,0,Student,Student,1,0.2434
56,3056,0,1,CubSec,GH,0,0.2017
56,3056,1,0,CubSec,GH,0,0.1919
56,3056,1,1,Clayton,Clayton,1,0.1936
57,3057,0,0,Student,Student,1,0.2712
57,3057,0,1,CubSec,GH,0,0.2508
57,3057,1,0,CubSec,GH,0,0.2217
57,3057,1,1,Clayton,Clayton,1,0.1575
58,3058,0,0,Student,Student,1,0.2496
58,3058,0,1,CubSec,GH,0,0.2422
58,3058,1,0,CubSec,Student,0,0.1680
58,3058,1,1,Clayton,Clayton,1,0.2001
59,3059,0,0,Student,Student,1,0.2232
59,3059,0,1,CubSec,GH,0,0.1240
59,3059,1,0,CubSec,GH,0,0.1298
59,3059,1,1,Clayton,Clayton,1,0.1879
60,3060,0,0,Student,Student,1,0.2266
60,3060,0,1,CubSec,CubSec,1,0.0221
60,3060,1,0,CubSec,GH,0,0.2579
60,3060,1,1,Clayton,Clayton,1,0.1990
61,3061,0,0,Student,Student,1,0.2301
61,3061,0,1,CubSec,GH,0,0.2194
61,3061,1,0,CubSec,CubSec,1,0.0820
61,3061,1,1,Clayton,Clayton,1,0.1956
62,3062,0,0,Student,Student,1,0.2160
62,3062,0,1,CubSec,Clayton,0,0.1280
62,3062,1,0,CubSec,CubSec,1,0.1650
62,3062,1,1,Clayton,Clayton,1,0.2262
63,3063,0,0,Student,Student,1,0.2336
63,3063,0,1,CubSec,GH,0,0.1995
63,3063,1,0,CubSec,GH,0,0.1284
63,3063,1,1,Clayton,Clayton,1,0.2198
64,3064,0,0,Student,Student,1,0.2017
64,3064,0,1,CubSec,GH,0,0.0814
64,3064,1,0,CubSec,GH,0,0.1479
64,3064,1,1,Clayton,Clayton,1,0.2119
65,3065,0,0,Student,Student,1,0.2240
65,3065,0,1,CubSec,GH,0,0.1949
65,3065,1,0,CubSec,GH,0,0.0328
65,3065,1,1,Clayton,Clayton,1,0.1491
66,3066,0,0,Student,Student,1,0.2801
66,3066,0,1,CubSec,GH,0,0.1135
66,3066,1,0,CubSec,GH,0,0.2145
66,3066,1,1,Clayton,Clayton,1,0.2054
67,3067,0,0,Student,Student,1,0.2577
67,3067,0,1,CubSec,GH,0,0.1873
67,3067,1,0,CubSec,GH,0,0.1876
67,3067,1,1,Clayton,Clayton,1,0.1947
68,3068,0,0,Student,Student,1,0.2685
68,3068,0,1,CubSec,GH,0,0.0141
68,3068,1,0,CubSec,GH,0,0.0858
68,3068,1,1,Clayton,Clayton,1,0.1910
69,3069,0,0,Student,Student,1,0.2236
69,3069,0,1,CubSec,CubSec,1,0.0598
69,3069,1,0,CubSec,CubSec,1,0.0000
69,3069,1,1,Clayton,Clayton,1,0.1949
70,3070,0,0,Student,Student,1,0.2082
70,3070,0,1,CubSec,GH,0,0.0336
70,3070,1,0,CubSec,CubSec,1,0.0000
70,3070,1,1,Clayton,Clayton,1,0.2031
71,3071,0,0,Student,Student,1,0.2363
71,3071,0,1,CubSec,GH,0,0.0863
71,3071,1,0,CubSec,CubSec,1,0.1154
71,3071,1,1,Clayton,Clayton,1,0.2314
72,3072,0,0,Student,Student,1,0.2020
72,3072,0,1,CubSec,GH,0,0.0904
72,3072,1,0,CubSec,CubSec,1,0.1650
72,3072,1,1,Clayton,Clayton,1,0.1944
73,3073,0,0,Student,Student,1,0.2343
73,3073,0,1,CubSec,GH,0,0.1033
73,3073,1,0,CubSec,GH,0,0.1284
73,3073,1,1,Clayton,Clayton,1,0.1890
74,3074,0,0,Student,Student,1,0.2662
74,3074,0,1,CubSec,GH,0,0.1376
74,3074,1,0,CubSec,CubSec,1,0.0030
74,3074,1,1,Clayton,Clayton,1,0.1603
75,3075,0,0,Student,Student,1,0.2878
75,3075,0,1,CubSec,GH,0,0.1055
75,3075,1,0,CubSec,GH,0,0.1182
75,3075,1,1,Clayton,Clayton,1,0.1799
76,3076,0,0,Student,Student,1,0.2307
76,3076,0,1,CubSec,GH,0,0.1908
76,3076,1,0,CubSec,CubSec,1,0.1343
76,3076,1,1,Clayton,Clayton,1,0.1926
77,3077,0,0,Student,Student,1,0.2672
77,3077,0,1,CubSec,Student,0,-0.0692
77,3077,1,0,CubSec,GH,0,0.1065
77,3077,1,1,Clayton,Clayton,1,0.1983
78,3078,0,0,Student,Student,1,0.2897
78,3078,0,1,CubSec,CubSec,1,0.0361
78,3078,1,0,CubSec,CubSec,1,0.0000
78,3078,1,1,Clayton,Clayton,1,0.2406
79,3079,0,0,Student,Student,1,0.2625
79,3079,0,1,CubSec,CubSec,1,0.0333
79,3079,1,0,CubSec,GH,0,0.2420
79,3079,1,1,Clayton,Clayton,1,0.1654
80,3080,0,0,Student,Student,1,0.2640
80,3080,0,1,CubSec,GH,0,0.1141
80,3080,1,0,CubSec,GH,0,0.0783
80,3080,1,1,Clayton,Clayton,1,0.1763
81,3081,0,0,Student,Student,1,0.2304
81,3081,0,1,CubSec,GH,0,0.1511
81,3081,1,0,CubSec,Clayton,0,0.0191
81,3081,1,1,Clayton,Clayton,1,0.2265
82,3082,0,0,Student,Student,1,0.2629
82,3082,0,1,CubSec,Clayton,0,0.0627
82,3082,1,0,CubSec,CubSec,1,0.1296
82,3082,1,1,Clayton,Clayton,1,0.1943
83,3083,0,0,Student,Student,1,0.2386
83,3083,0,1,CubSec,GH,0,0.2343
83,3083,1,0,CubSec,GH,0,0.1291
83,3083,1,1,Clayton,Clayton,1,0.1840
84,3084,0,0,Student,Student,1,0.2096
84,3084,0,1,CubSec,Clayton,0,0.1481
84,3084,1,0,CubSec,GH,0,0.0356
84,3084,1,1,Clayton,Clayton,1,0.2083
85,3085,0,0,Student,Student,1,0.2297
85,3085,0,1,CubSec,Clayton,0,0.0785
85,3085,1,0,CubSec,CubSec,1,0.0000
85,3085,1,1,Clayton,Clayton,1,0.2015
86,3086,0,0,Student,Student,1,0.2380
86,3086,0,1,CubSec,Clayton,0,0.0574
86,3086,1,0,CubSec,CubSec,1,0.0097
86,3086,1,1,Clayton,Clayton,1,0.1974
87,3087,0,0,Student,Student,1,0.2782
87,3087,0,1,CubSec,Clayton,0,0.1833
87,3087,1,0,CubSec,GH,0,0.2203
87,3087,1,1,Clayton,Clayton,1,0.1865
88,3088,0,0,Student,Student,1,0.2407
88,3088,0,1,CubSec,GH,0,0.1484
88,3088,1,0,CubSec,GH,0,0.0977
88,3088,1,1,Clayton,Clayton,1,0.2176
89,3089,0,0,Student,Student,1,0.2344
89,3089,0,1,CubSec,GH,0,0.0312
89,3089,1,0,CubSec,GH,0,0.1809
89,3089,1,1,Clayton,Clayton,1,0.1753
90,3090,0,0,Student,Student,1,0.2364
90,3090,0,1,CubSec,GH,0,0.2376
90,3090,1,0,CubSec,GH,0,0.2297
90,3090,1,1,Clayton,Clayton,1,0.1847
91,3091,0,0,Student,Student,1,0.2439
91,3091,0,1,CubSec,CubSec,1,0.1151
91,3091,1,0,CubSec,CubSec,1,0.1505
91,3091,1,1,Clayton,Clayton,1,0.2196
92,3092,0,0,Student,Student,1,0.2776
92,3092,0,1,CubSec,CubSec,1,0.1087
92,3092,1,0,CubSec,GH,0,0.1554
92,3092,1,1,Clayton,Clayton,1,0.1927
93,3093,0,0,Student,Student,1,0.1860
93,3093,0,1,CubSec,CubSec,1,0.1229
93,3093,1,0,CubSec,GH,0,0.1361
93,3093,1,1,Clayton,Clayton,1,0.1805
94,3094,0,0,Student,Student,1,0.2821
94,3094,0,1,CubSec,CubSec,1,0.0763
94,3094,1,0,CubSec,GH,0,0.1788
94,3094,1,1,Clayton,Clayton,1,0.1987
95,3095,0,0,Student,Student,1,0.2089
95,3095,0,1,CubSec,GH,0,0.2161
95,3095,1,0,CubSec,GH,0,0.1728
95,3095,1,1,Clayton,Clayton,1,0.1933
96,3096,0,0,Student,Student,1,0.2408
96,3096,0,1,CubSec,GH,0,0.2008
96,3096,1,0,CubSec,GH,0,0.1272
96,3096,1,1,Clayton,Clayton,1,0.1786
97,3097,0,0,Student,Student,1,0.2585
97,3097,0,1,CubSec,GH,0,0.0847
97,3097,1,0,CubSec,Clayton,0,0.0620
97,3097,1,1,Clayton,Clayton,1,0.2269
98,3098,0,0,Student,Student,1,0.2355
98,3098,0,1,CubSec,Clayton,0,0.0317
98,3098,1,0,CubSec,GH,0,0.1207
98,3098,1,1,Clayton,Clayton,1,0.2071
99,3099,0,0,Student,Student,1,0.2330
99,3099,0,1,CubSec,GH,0,0.2624
99,3099,1,0,CubSec,Student,0,0.1148
99,3099,1,1,Clayton,Clayton,1,0.1954
