run,seed,i,j,true_name,selected,hit,tau_hat
32,3032,0,1,CubSec,Clayton,0,0.0078
32,3032,1,0,CubSec,CubSec,1,0.1164
32,3032,1,1,Clayton,Clayton,1,0.2139
33,3033,0,0,Student,GH,0,0.2686
33,3033,0,1,CubSec,GH,0,0.0921
33,3033,1,0,CubSec,CubSec,1,0.0109
33,3033,1,1,Clayton,GH,0,0.1295
34,3034,0,0,Student,GH,0,0.2615
34,3034,0,1,CubSec,CubSec,1,0.0000
34,3034,1,0,CubSec,CubSec,1,0.0000
34,3034,1,1,Clayton,Clayton,1,0.1950
35,3035,0,0,Student,GH,0,0.2819
35,3035,0,1,CubSec,CubSec,1,0.0000
35,3035,1,0,CubSec,GH,0,0.0001
35,3035,1,1,Clayton,GH,0,0.1350
36,3036,0,0,Student,Clayton,0,0.2357
36,3036,0,1,CubSec,GH,0,0.0711
36,3036,1,0,CubSec,CubSec,1,0.0000
36,3036,1,1,Clayton,CubSec,0,0.1265
37,3037,0,0,Student,GH,0,0.3182
37,3037,0,1,CubSec,CubSec,1,0.0345
37,3037,1,0,CubSec,CubSec,1,0.0000
37,3037,1,1,Clayton,Clayton,1,0.1665
38,3038,0,0,Student,GH,0,0.2839
38,3038,0,1,CubSec,CubSec,1,0.0000
38,3038,1,0,CubSec,Clayton,0,0.0501
38,3038,1,1,Clayton,Clayton,1,0.1770
39,3039,0,0,Student,GH,0,0.2893
39,3039,0,1,CubSec,CubSec,1,0.0000
39,3039,1,0,CubSec,Clayton,0,0.0001
39,3039,1,1,Clayton,GH,0,0.1298
40,3040,0,0,Student,CubSec,0,0.1650
40,3040,0,1,CubSec,CubSec,1,0.0000
40,3040,1,0,CubSec,CubSec,1,0.0000
40,3040,1,1,Clayton,CubSec,0,0.1339
41,3041,0,0,Student,GH,0,0.2541
41,3041,0,1,CubSec,Clayton,0,0.0268
41,3041,1,0,CubSec,GH,0,0.1371
41,3041,1,1,Clayton,Clayton,1,0.2463
42,3042,0,0,Student,Clayton,0,0.2296
42,3042,0,1,CubSec,GH,0,0.0001
42,3042,1,0,CubSec,GH,0,0.0660
42,3042,1,1,Clayton,Clayton,1,0.2242
43,3043,0,0,Student,CubSec,0,0.1418
43,3043,0,1,CubSec,GH,0,0.0938
43,3043,1,0,CubSec,GH,0,0.0129
43,3043,1,1,Clayton,Clayton,1,0.2179
44,3044,0,0,Student,GH,0,0.2208
44,3044,0,1,CubSec,GH,0,0.1434
44,3044,1,0,CubSec,GH,0,0.0001
44,3044,1,1,Clayton,Clayton,1,0.2224
45,3045,0,0,Student,GH,0,0.2516
45,3045,0,1,CubSec,GH,0,0.0592
45,3045,1,0,CubSec,CubSec,1,0.0000
45,3045,1,1,Clayton,GH,0,0.1367
46,3046,0,0,Student,GH,0,0.2738
46,3046,0,1,CubSec,GH,0,0.0695
46,3046,1,0,CubSec,GH,0,0.0535
46,3046,1,1,Clayton,GH,0,0.0908
47,3047,0,0,Student,GH,0,0.2808
47,3047,0,1,CubSec,CubSec,1,0.0000
47,3047,1,0,CubSec,GH,0,0.0001
47,3047,1,1,Clayton,GH,0,0.1106
48,3048,0,0,Student,GH,0,0.2768
48,3048,0,1,CubSec,CubSec,1,0.0000
48,3048,1,0,CubSec,GH,0,0.0556
48,3048,1,1,Clayton,Clayton,1,0.1789
49,3049,0,0,Student,GH,0,0.2570
49,3049,0,1,CubSec,GH,0,0.0001
49,3049,1,0,CubSec,GH,0,0.1384
49,3049,1,1,Clayton,GH,0,0.1456
50,3050,0,0,Student,GH,0,0.2582
50,3050,0,1,CubSec,CubSec,1,0.0000
50,3050,1,0,CubSec,GH,0,0.0001
50,3050,1,1,Clayton,CubSec,0,0.1650
51,3051,0,0,Student,Clayton,0,0.1830
51,3051,0,1,CubSec,GH,0,0.1718
51,3051,1,0,CubSec,GH,0,0.1372
51,3051,1,1,Clayton,Clayton,1,0.2138
52,3052,0,0,Student,GH,0,0.2668
52,3052,0,1,CubSec,CubSec,1,0.0012
52,3052,1,0,CubSec,GH,0,0.0156
52,3052,1,1,Clayton,GH,0,0.1367
53,3053,0,0,Student,GH,0,0.2482
53,3053,0,1,CubSec,CubSec,1,0.0142
53,3053,1,0,CubSec,CubSec,1,0.0066
53,3053,1,1,Clayton,Clayton,1,0.2264
54,3054,0,0,Student,GH,0,0.2413
54,3054,0,1,CubSec,CubSec,1,0.0000
54,3054,1,0,CubSec,GH,0,0.0490
54,3054,1,1,Clayton,Clayton,1,0.2073
55,3055,0,0,Student,GH,0,0.2557
55,3055,0,1,CubSec,GH,0,0.0001
55,3055,1,0,CubSec,GH,0,0.0001
55,3055,1,1,Clayton,GH,0,0.1011
56,3056,0,0,Student,GH,0,0.2861
56,3056,0,1,CubSec,GH,0,0.0827
56,3056,1,0,CubSec,GH,0,0.0849
56,3056,1,1,Clayton,GH,0,0.1167
57,3057,0,0,Student,GH,0,0.2930
57,3057,0,1,CubSec,GH,0,0.1440
57,3057,1,0,CubSec,Clayton,0,0.0561
57,3057,1,1,Clayton,Clayton,1,0.1606
58,3058,0,0,Student,GH,0,0.2874
58,3058,0,1,CubSec,Clayton,0,0.1118
58,3058,1,0,CubSec,CubSec,1,0.0000
58,3058,1,1,Clayton,GH,0,0.0930
59,3059,0,0,Student,GH,0,0.1962
59,3059,0,1,CubSec,GH,0,0.1335
59,3059,1,0,CubSec,Clayton,0,0.0284
59,3059,1,1,Clayton,Clayton,1,0.2038
60,3060,0,0,Student,GH,0,0.2063
60,3060,0,1,CubSec,CubSec,1,0.0102
60,3060,1,0,CubSec,GH,0,0.2848
60,3060,1,1,Clayton,Clayton,1,0.2115
