run,seed,i,j,true_name,selected,hit,tau_hat
33,3033,0,0,Gauss,GH,0,0.7044
33,3033,0,1,GH,Gauss,0,0.4719
33,3033,1,0,GH,GH,1,0.3964
33,3033,1,1,Clayton,Clayton,1,0.6615
34,3034,0,0,Gauss,GH,0,0.6931
34,3034,0,1,GH,Gauss,0,0.3791
34,3034,1,0,GH,GH,1,0.3389
34,3034,1,1,Clayton,Clayton,1,0.6611
35,3035,0,0,Gauss,GH,0,0.7048
35,3035,0,1,GH,Gauss,0,0.4219
35,3035,1,0,GH,GH,1,0.4098
35,3035,1,1,Clayton,Clayton,1,0.6625
36,3036,0,0,Gauss,GH,0,0.7209
36,3036,0,1,GH,Gauss,0,0.5053
36,3036,1,0,GH,GH,1,0.3791
36,3036,1,1,Clayton,Clayton,1,0.6866
37,3037,0,0,Gauss,GH,0,0.7027
37,3037,0,1,GH,GH,1,0.3913
37,3037,1,0,GH,Gauss,0,0.4721
37,3037,1,1,Clayton,Clayton,1,0.6594
38,3038,0,0,Gauss,GH,0,0.7123
38,3038,0,1,GH,Gauss,0,0.4307
38,3038,1,0,GH,Gauss,0,0.4401
38,3038,1,1,Clayton,Clayton,1,0.6706
39,3039,0,0,Gauss,Gauss,1,0.6923
39,3039,0,1,GH,GH,1,0.3827
39,3039,1,0,GH,GH,1,0.3768
39,3039,1,1,Clayton,Clayton,1,0.6894
40,3040,0,0,Gauss,GH,0,0.7167
40,3040,0,1,GH,GH,1,0.4386
40,3040,1,0,GH,GH,1,0.3409
40,3040,1,1,Clayton,Clayton,1,0.6596
41,3041,0,0,Gauss,GH,0,0.6665
41,3041,0,1,GH,Gauss,0,0.3847
41,3041,1,0,GH,GH,1,0.3279
41,3041,1,1,Clayton,Clayton,1,0.6793
42,3042,0,0,Gauss,GH,0,0.7114
42,3042,0,1,GH,GH,1,0.3747
42,3042,1,0,GH,GH,1,0.4057
42,3042,1,1,Clayton,Clayton,1,0.6556
43,3043,0,0,Gauss,GH,0,0.6844
43,3043,0,1,GH,GH,1,0.2942
43,3043,1,0,GH,GH,1,0.3641
43,3043,1,1,Clayton,Clayton,1,0.6897
44,3044,0,0,Gauss,GH,0,0.6883
44,3044,0,1,GH,Gauss,0,0.4336
44,3044,1,0,GH,GH,1,0.3894
44,3044,1,1,Clayton,Clayton,1,0.6900
45,3045,0,0,Gauss,GH,0,0.7071
45,3045,0,1,GH,GH,1,0.3490
45,3045,1,0,GH,GH,1,0.3827
45,3045,1,1,Clayton,Clayton,1,0.6842
46,3046,0,0,Gauss,GH,0,0.6863
46,3046,0,1,GH,GH,1,0.4335
46,3046,1,0,GH,GH,1,0.3331
46,3046,1,1,Clayton,Clayton,1,0.6600
47,3047,0,0,Gauss,GH,0,0.7061
47,3047,0,1,GH,Gauss,0,0.3859
47,3047,1,0,GH,GH,1,0.3644
47,3047,1,1,Clayton,Clayton,1,0.6636
48,3048,0,0,Gauss,GH,0,0.6918
48,3048,0,1,GH,Gauss,0,0.3388
48,3048,1,0,GH,GH,1,0.4388
48,3048,1,1,Clayton,Clayton,1,0.6796
49,3049,0,0,Gauss,GH,0,0.6775
49,3049,0,1,GH,Gauss,0,0.3962
49,3049,1,0,GH,Gauss,0,0.4989
49,3049,1,1,Clayton,Clayton,1,0.6550
50,3050,0,0,Gauss,GH,0,0.6934
50,3050,0,1,GH,GH,1,0.3015
50,3050,1,0,GH,GH,1,0.2377
50,3050,1,1,Clayton,Clayton,1,0.6477
51,3051,0,0,Gauss,GH,0,0.7620
51,3051,0,1,GH,Gauss,0,0.4309
51,3051,1,0,GH,GH,1,0.3720
51,3051,1,1,Clayton,Gauss,0,0.6423
52,3052,0,0,Gauss,GH,0,0.6957
52,3052,0,1,GH,GH,1,0.4255
52,3052,1,0,GH,GH,1,0.5333
52,3052,1,1,Clayton,Clayton,1,0.6609
53,3053,0,0,Gauss,GH,0,0.6909
53,3053,0,1,GH,GH,1,0.3446
53,3053,1,0,GH,Gauss,0,0.4193
53,3053,1,1,Clayton,Clayton,1,0.6525
54,3054,0,0,Gauss,GH,0,0.7218
54,3054,0,1,GH,GH,1,0.3964
54,3054,1,0,GH,Gauss,0,0.4083
54,3054,1,1,Clayton,Clayton,1,0.6756
55,3055,0,0,Gauss,GH,0,0.7117
55,3055,0,1,GH,Gauss,0,0.4569
55,3055,1,0,GH,GH,1,0.4318
55,3055,1,1,Clayton,Clayton,1,0.6715
56,3056,0,0,Gauss,GH,0,0.6912
56,3056,0,1,GH,Gauss,0,0.4543
56,3056,1,0,GH,Gauss,0,0.4393
56,3056,1,1,Clayton,Clayton,1,0.6770
57,3057,0,0,Gauss,Gauss,1,0.7140
57,3057,0,1,GH,GH,1,0.4310
57,3057,1,0,GH,GH,1,0.4478
57,3057,1,1,Clayton,Clayton,1,0.7015
58,3058,0,0,Gauss,GH,0,0.7057
58,3058,0,1,GH,GH,1,0.3519
58,3058,1,0,GH,GH,1,0.4060
58,3058,1,1,Clayton,Clayton,1,0.6757
59,3059,0,0,Gauss,GH,0,0.6895
59,3059,0,1,GH,Gauss,0,0.4857
59,3059,1,0,GH,GH,1,0.2769
59,3059,1,1,Clayton,Clayton,1,0.6826
60,3060,0,0,Gauss,GH,0,0.7184
60,3060,0,1,GH,GH,1,0.4873
60,3060,1,0,GH,GH,1,0.4064
60,3060,1,1,Clayton,Clayton,1,0.6917
61,3061,0,0,Gauss,GH,0,0.7011
61,3061,0,1,GH,GH,1,0.2607
61,3061,1,0,GH,GH,1,0.4840
61,3061,1,1,Clayton,Clayton,1,0.6743
62,3062,0,0,Gauss,GH,0,0.6895
62,3062,0,1,GH,GH,1,0.3111
62,3062,1,0,GH,GH,1,0.4467
62,3062,1,1,Clayton,Clayton,1,0.6741
63,3063,0,0,Gauss,GH,0,0.6895
63,3063,0,1,GH,GH,1,0.3786
63,3063,1,0,GH,GH,1,0.3213
63,3063,1,1,Clayton,Clayton,1,0.6813
64,3064,0,0,Gauss,GH,0,0.6761
64,3064,0,1,GH,Gauss,0,0.3871
64,3064,1,0,GH,GH,1,0.4277
64,3064,1,1,Clayton,Clayton,1,0.6741
65,3065,0,0,Gauss,GH,0,0.7450
65,3065,0,1,GH,Gauss,0,0.3666
65,3065,1,0,GH,GH,1,0.3371
65,3065,1,1,Clayton,Gauss,0,0.6121
66,3066,0,0,Gauss,GH,0,0.6933
66,3066,0,1,GH,GH,1,0.3341
66,3066,1,0,GH,GH,1,0.3308
66,3066,1,1,Clayton,Clayton,1,0.7040
67,3067,0,0,Gauss,GH,0,0.6936
67,3067,0,1,GH,GH,1,0.3721
67,3067,1,0,GH,GH,1,0.3304
67,3067,1,1,Clayton,Clayton,1,0.6550
68,3068,0,0,Gauss,GH,0,0.6927
68,3068,0,1,GH,Gauss,0,0.3725
68,3068,1,0,GH,GH,1,0.3884
68,3068,1,1,Clayton,Clayton,1,0.6971
69,3069,0,0,Gauss,GH,0,0.7710
69,3069,0,1,GH,Gauss,0,0.3544
69,3069,1,0,GH,Gauss,0,0.3755
69,3069,1,1,Clayton,Gauss,0,0.6389
70,3070,0,0,Gauss,GH,0,0.6859
70,3070,0,1,GH,GH,1,0.4217
70,3070,1,0,GH,Gauss,0,0.4457
70,3070,1,1,Clayton,Clayton,1,0.7020
71,3071,0,0,Gauss,Gauss,1,0.7036
71,3071,0,1,GH,Gauss,0,0.3087
71,3071,1,0,GH,GH,1,0.4327
71,3071,1,1,Clayton,Clayton,1,0.6989
72,3072,0,0,Gauss,GH,0,0.6976
72,3072,0,1,GH,Gauss,0,0.5502
72,3072,1,0,GH,Gauss,0,0.3558
72,3072,1,1,Clayton,Clayton,1,0.6560
73,3073,0,0,Gauss,GH,0,0.6876
73,3073,0,1,GH,Gauss,0,0.3567
73,3073,1,0,GH,GH,1,0.2404
73,3073,1,1,Clayton,Clayton,1,0.6900
74,3074,0,0,Gauss,GH,0,0.6900
74,3074,0,1,GH,GH,1,0.1789
74,3074,1,0,GH,GH,1,0.1591
74,3074,1,1,Clayton,Clayton,1,0.6704
75,3075,0,0,Gauss,GH,0,0.7009
75,3075,0,1,GH,GH,1,0.4412
75,3075,1,0,GH,GH,1,0.3441
75,3075,1,1,Clayton,Clayton,1,0.6741
