run,seed,i,j,true_name,selected,hit,tau_hat
0,3000,0,0,Gauss,GH,0,0.6285
0,3000,0,1,GH,Clayton,0,0.2235
0,3000,1,0,GH,Clayton,0,0.2547
0,3000,1,1,Clayton,Gauss,0,0.6150
1,3001,0,0,Gauss,Gauss,1,0.7251
1,3001,0,1,GH,Gauss,0,0.4076
1,3001,1,0,GH,Gauss,0,0.3773
1,3001,1,1,Clayton,Gauss,0,0.6856
2,3002,0,0,Gauss,Gauss,1,0.7018
2,3002,0,1,GH,GH,1,0.3203
2,3002,1,0,GH,Gauss,0,0.3948
2,3002,1,1,Clayton,Clayton,1,0.6919
3,3003,0,0,Gauss,GH,0,0.6405
3,3003,0,1,GH,GH,1,0.1881
3,3003,1,0,GH,GH,1,0.3105
3,3003,1,1,Clayton,Gauss,0,0.6359
4,3004,0,0,Gauss,Gauss,1,0.6191
4,3004,0,1,GH,Clayton,0,0.2976
4,3004,1,0,GH,Clayton,0,0.3191
4,3004,1,1,Clayton,GH,0,0.5830
5,3005,0,0,Gauss,GH,0,0.6935
5,3005,0,1,GH,GH,1,0.3453
5,3005,1,0,GH,GH,1,0.2512
5,3005,1,1,Clayton,Gauss,0,0.6510
6,3006,0,0,Gauss,Gauss,1,0.6770
6,3006,0,1,GH,GH,1,0.3255
6,3006,1,0,GH,Gauss,0,0.3559
6,3006,1,1,Clayton,Clayton,1,0.6749
7,3007,0,0,Gauss,GH,0,0.7090
7,3007,0,1,GH,GH,1,0.4790
7,3007,1,0,GH,GH,1,0.4154
7,3007,1,1,Clayton,Clayton,1,0.7063
8,3008,0,0,Gauss,Gauss,1,0.7128
8,3008,0,1,GH,Gauss,0,0.3728
8,3008,1,0,GH,Gauss,0,0.4095
8,3008,1,1,Clayton,Clayton,1,0.6908
9,3009,0,0,Gauss,Gauss,1,0.6861
9,3009,0,1,GH,Gauss,0,0.3897
9,3009,1,0,GH,Gauss,0,0.3692
9,3009,1,1,Clayton,Clayton,1,0.6998
10,3010,0,0,Gauss,Gauss,1,0.7097
10,3010,0,1,GH,GH,1,0.4480
10,3010,1,0,GH,GH,1,0.3725
10,3010,1,1,Clayton,Clayton,1,0.6818
11,3011,0,0,Gauss,Gauss,1,0.6949
11,3011,0,1,GH,Gauss,0,0.4142
11,3011,1,0,GH,Gauss,0,0.4125
11,3011,1,1,Clayton,Clayton,1,0.6991
12,3012,0,0,Gauss,GH,0,0.6057
12,3012,0,1,GH,GH,1,0.2302
12,3012,1,0,GH,GH,1,0.2924
12,3012,1,1,Clayton,Gauss,0,0.6395
13,3013,0,0,Gauss,Gauss,1,0.7033
13,3013,0,1,GH,GH,1,0.4094
13,3013,1,0,GH,GH,1,0.4320
13,3013,1,1,Clayton,Clayton,1,0.6894
14,3014,0,0,Gauss,GH,0,0.6781
14,3014,0,1,GH,Gauss,0,0.3672
14,3014,1,0,GH,GH,1,0.1842
14,3014,1,1,Clayton,Clayton,1,0.6601
15,3015,0,0,Gauss,Gauss,1,0.6959
15,3015,0,1,GH,GH,1,0.3003
15,3015,1,0,GH,GH,1,0.3638
15,3015,1,1,Clayton,Clayton,1,0.6851
16,3016,0,0,Gauss,GH,0,0.6848
16,3016,0,1,GH,GH,1,0.3432
16,3016,1,0,GH,Gauss,0,0.3842
16,3016,1,1,Clayton,Clayton,1,0.6717
17,3017,0,0,Gauss,Gauss,1,0.7036
17,3017,0,1,GH,Gauss,0,0.4023
17,3017,1,0,GH,Gauss,0,0.4861
17,3017,1,1,Clayton,Clayton,1,0.6843
18,3018,0,0,Gauss,Gauss,1,0.6710
18,3018,0,1,GH,GH,1,0.3630
18,3018,1,0,GH,Gauss,0,0.3313
18,3018,1,1,Clayton,Clayton,1,0.6893
19,3019,0,0,Gauss,Gauss,1,0.7048
19,3019,0,1,GH,GH,1,0.3886
19,3019,1,0,GH,Gauss,0,0.3831
19,3019,1,1,Clayton,Clayton,1,0.7121
20,3020,0,0,Gauss,Gauss,1,0.6872
20,3020,0,1,GH,Gauss,0,0.3606
20,3020,1,0,GH,Gauss,0,0.3903
20,3020,1,1,Clayton,Clayton,1,0.6881
21,3021,0,0,Gauss,Gauss,1,0.6940
21,3021,0,1,GH,Gauss,0,0.4109
21,3021,1,0,GH,GH,1,0.3090
21,3021,1,1,Clayton,Clayton,1,0.6962
22,3022,0,0,Gauss,Gauss,1,0.7107
22,3022,0,1,GH,Clayton,0,0.2992
22,3022,1,0,GH,Gauss,0,0.3149
22,3022,1,1,Clayton,GH,0,0.5620
23,3023,0,0,Gauss,Gauss,1,0.7018
23,3023,0,1,GH,GH,1,0.2655
23,3023,1,0,GH,GH,1,0.3919
23,3023,1,1,Clayton,Clayton,1,0.6919
24,3024,0,0,Gauss,Gauss,1,0.7098
24,3024,0,1,GH,Gauss,0,0.4322
24,3024,1,0,GH,Gauss,0,0.4423
24,3024,1,1,Clayton,Clayton,1,0.6950
25,3025,0,0,Gauss,Gauss,1,0.6818
25,3025,0,1,GH,GH,1,0.3148
25,3025,1,0,GH,Gauss,0,0.4579
25,3025,1,1,Clayton,Clayton,1,0.6571
26,3026,0,0,Gauss,Gauss,1,0.7064
26,3026,0,1,GH,Gauss,0,0.3686
26,3026,1,0,GH,Gauss,0,0.4319
26,3026,1,1,Clayton,Clayton,1,0.7078
27,3027,0,0,Gauss,Gauss,1,0.6628
27,3027,0,1,GH,Gauss,0,0.3682
27,3027,1,0,GH,GH,1,0.3133
27,3027,1,1,Clayton,Clayton,1,0.6846
28,3028,0,0,Gauss,Gauss,1,0.6991
28,3028,0,1,GH,GH,1,0.3552
28,3028,1,0,GH,GH,1,0.2929
28,3028,1,1,Clayton,Clayton,1,0.6818
29,3029,0,0,Gauss,Gauss,1,0.6231
29,3029,0,1,GH,Gauss,0,0.3967
29,3029,1,0,GH,Gauss,0,0.3499
29,3029,1,1,Clayton,GH,0,0.6293
30,3030,0,0,Gauss,GH,0,0.6342
30,3030,0,1,GH,GH,1,0.2074
30,3030,1,0,GH,Gauss,0,0.2831
30,3030,1,1,Clayton,GH,0,0.5237
31,3031,0,0,Gauss,Gauss,1,0.6860
31,3031,0,1,GH,GH,1,0.4350
31,3031,1,0,GH,Gauss,0,0.3926
31,3031,1,1,Clayton,Clayton,1,0.7022
32,3032,0,0,Gauss,Gauss,1,0.6950
32,3032,0,1,GH,Clayton,0,0.3045
