run,seed,i,j,true_name,selected,hit,tau_hat,start
13,3013,1,0,CubSec,Clayton,0,0.0213,sweep:Student/Clayton
13,3013,1,1,Clayton,Clayton,1,0.1835,sweep:Student/Clayton
14,3014,0,0,Student,GH,0,0.3456,sweep:Clayton/Clayton
14,3014,0,1,CubSec,GH,0,0.0412,sweep:Clayton/Clayton
14,3014,1,0,CubSec,CubSec,1,0.0643,sweep:Clayton/Clayton
14,3014,1,1,Clayton,CubSec,0,0.1094,sweep:Clayton/Clayton
15,3015,0,0,Student,GH,0,0.3448,sweep:Clayton/Student
15,3015,0,1,CubSec,CubSec,1,0.0797,sweep:Clayton/Student
15,3015,1,0,CubSec,GH,0,0.0702,sweep:Clayton/Student
15,3015,1,1,Clayton,Clayton,1,0.1477,sweep:Clayton/Student
16,3016,0,0,Student,GH,0,0.3396,sweep:GH/GH
16,3016,0,1,CubSec,CubSec,1,0.0000,sweep:GH/GH
16,3016,1,0,CubSec,CubSec,1,0.1350,sweep:GH/GH
16,3016,1,1,Clayton,CubSec,0,0.1644,sweep:GH/GH
17,3017,0,0,Student,GH,0,0.2772,indep
17,3017,0,1,CubSec,GH,0,0.0268,indep
17,3017,1,0,CubSec,CubSec,1,0.0000,indep
17,3017,1,1,Clayton,Clayton,1,0.1740,indep
18,3018,0,0,Student,Clayton,0,0.2151,sweep:CubSec/Student
18,3018,0,1,CubSec,CubSec,1,0.1438,sweep:CubSec/Student
18,3018,1,0,CubSec,CubSec,1,0.0767,sweep:CubSec/Student
18,3018,1,1,Clayton,Clayton,1,0.2046,sweep:CubSec/Student
19,3019,0,0,Student,GH,0,0.3623,sweep:Clayton/GH
19,3019,0,1,CubSec,CubSec,1,0.0866,sweep:Clayton/GH
19,3019,1,0,CubSec,GH,0,0.0181,sweep:Clayton/GH
19,3019,1,1,Clayton,Clayton,1,0.1698,sweep:Clayton/GH
20,3020,0,0,Student,Clayton,0,0.2302,sweep:CubSec/Student
20,3020,0,1,CubSec,CubSec,1,0.0660,sweep:CubSec/Student
20,3020,1,0,CubSec,GH,0,0.1530,sweep:CubSec/Student
20,3020,1,1,Clayton,Clayton,1,0.1294,sweep:CubSec/Student
21,3021,0,0,Student,GH,0,0.2729,sweep:Student/Student
21,3021,0,1,CubSec,CubSec,1,0.0345,sweep:Student/Student
21,3021,1,0,CubSec,GH,0,0.0469,sweep:Student/Student
21,3021,1,1,Clayton,Clayton,1,0.1807,sweep:Student/Student
22,3022,0,0,Student,Clayton,0,0.2036,sweep:CubSec/GH
22,3022,0,1,CubSec,CubSec,1,0.1608,sweep:CubSec/GH
22,3022,1,0,CubSec,CubSec,1,0.1650,sweep:CubSec/GH
22,3022,1,1,Clayton,Clayton,1,0.1990,sweep:CubSec/GH
23,3023,0,0,Student,Clayton,0,0.2293,sweep:Clayton/Clayton
23,3023,0,1,CubSec,CubSec,1,0.1486,sweep:Clayton/Clayton
23,3023,1,0,CubSec,CubSec,1,0.1416,sweep:Clayton/Clayton
23,3023,1,1,Clayton,Clayton,1,0.2391,sweep:Clayton/Clayton
24,3024,0,0,Student,GH,0,0.3236,sweep:GH/Student
24,3024,0,1,CubSec,CubSec,1,0.0618,sweep:GH/Student
24,3024,1,0,CubSec,CubSec,1,0.1253,sweep:GH/Student
24,3024,1,1,Clayton,Clayton,1,0.1688,sweep:GH/Student
25,3025,0,0,Student,GH,0,0.3157,sweep:Clayton/CubSec
25,3025,0,1,CubSec,CubSec,1,0.0914,sweep:Clayton/CubSec
25,3025,1,0,CubSec,CubSec,1,0.0688,sweep:Clayton/CubSec
25,3025,1,1,Clayton,Clayton,1,0.1871,sweep:Clayton/CubSec
26,3026,0,0,Student,Clayton,0,0.1859,sweep:CubSec/Clayton
26,3026,0,1,CubSec,CubSec,1,0.1650,sweep:CubSec/Clayton
26,3026,1,0,CubSec,CubSec,1,0.1650,sweep:CubSec/Clayton
26,3026,1,1,Clayton,Clayton,1,0.2152,sweep:CubSec/Clayton
27,3027,0,0,Student,Clayton,0,0.1561,sweep:CubSec/CubSec
27,3027,0,1,CubSec,CubSec,1,0.0419,sweep:CubSec/CubSec
27,3027,1,0,CubSec,CubSec,1,0.1506,sweep:CubSec/CubSec
27,3027,1,1,Clayton,Clayton,1,0.1955,sweep:CubSec/CubSec
28,3028,0,0,Student,GH,0,0.3669,sweep:Clayton/CubSec
28,3028,0,1,CubSec,CubSec,1,0.0378,sweep:Clayton/CubSec
28,3028,1,0,CubSec,CubSec,1,0.1049,sweep:Clayton/CubSec
28,3028,1,1,Clayton,Clayton,1,0.1939,sweep:Clayton/CubSec
29,3029,0,0,Student,GH,0,0.4073,sweep:GH/CubSec
29,3029,0,1,CubSec,GH,0,0.0462,sweep:GH/CubSec
29,3029,1,0,CubSec,CubSec,1,0.0932,sweep:GH/CubSec
29,3029,1,1,Clayton,Clayton,1,0.1714,sweep:GH/CubSec
