run,seed,i,j,true_name,selected,hit,tau_hat
32,3032,1,1,Clayton,Clayton,1,0.1769
33,3033,0,0,Student,Student,1,0.2538
33,3033,0,1,CubSec,GH,0,0.0589
33,3033,1,0,CubSec,Student,0,0.1917
33,3033,1,1,Clayton,Clayton,1,0.1501
34,3034,0,0,Student,Student,1,0.1929
34,3034,0,1,CubSec,Student,0,0.1693
34,3034,1,0,CubSec,GH,0,0.1003
34,3034,1,1,Clayton,Clayton,1,0.1863
35,3035,0,0,Student,Student,1,0.2197
35,3035,0,1,CubSec,GH,0,0.1727
35,3035,1,0,CubSec,GH,0,0.1604
35,3035,1,1,Clayton,Clayton,1,0.1597
36,3036,0,0,Student,Student,1,0.2229
36,3036,0,1,CubSec,CubSec,1,0.1650
36,3036,1,0,CubSec,GH,0,0.0636
36,3036,1,1,Clayton,Clayton,1,0.1661
37,3037,0,0,Student,Student,1,0.2293
37,3037,0,1,CubSec,Student,0,0.1539
37,3037,1,0,CubSec,GH,0,0.1328
37,3037,1,1,Clayton,Clayton,1,0.1695
38,3038,0,0,Student,Student,1,0.2675
38,3038,0,1,CubSec,CubSec,1,0.1650
38,3038,1,0,CubSec,Student,0,0.2119
38,3038,1,1,Clayton,Clayton,1,0.1856
39,3039,0,0,Student,Student,1,0.2924
39,3039,0,1,CubSec,Student,0,0.1894
39,3039,1,0,CubSec,GH,0,0.1297
39,3039,1,1,Clayton,Clayton,1,0.1637
40,3040,0,0,Student,Student,1,0.1533
40,3040,0,1,CubSec,GH,0,0.1957
40,3040,1,0,CubSec,GH,0,0.1920
40,3040,1,1,Clayton,Clayton,1,0.1771
41,3041,0,0,Student,Student,1,0.2292
41,3041,0,1,CubSec,Student,0,0.1999
41,3041,1,0,CubSec,Student,0,0.1372
41,3041,1,1,Clayton,Clayton,1,0.1611
42,3042,0,0,Student,Student,1,0.2060
42,3042,0,1,CubSec,Student,0,0.1396
42,3042,1,0,CubSec,Student,0,0.1174
42,3042,1,1,Clayton,Clayton,1,0.1574
43,3043,0,0,Student,Student,1,0.2091
43,3043,0,1,CubSec,CubSec,1,0.1117
43,3043,1,0,CubSec,GH,0,0.0931
43,3043,1,1,Clayton,Clayton,1,0.1680
44,3044,0,0,Student,Student,1,0.2227
44,3044,0,1,CubSec,GH,0,0.1313
44,3044,1,0,CubSec,Student,0,0.2052
44,3044,1,1,Clayton,Clayton,1,0.1632
45,3045,0,0,Student,Student,1,0.2345
45,3045,0,1,CubSec,Student,0,0.1350
45,3045,1,0,CubSec,CubSec,1,0.1629
45,3045,1,1,Clayton,Clayton,1,0.1877
46,3046,0,0,Student,Student,1,0.2649
46,3046,0,1,CubSec,Student,0,0.1010
46,3046,1,0,CubSec,Student,0,0.0997
46,3046,1,1,Clayton,Clayton,1,0.1561
47,3047,0,0,Student,Student,1,0.2119
47,3047,0,1,CubSec,GH,0,0.1334
47,3047,1,0,CubSec,Student,0,0.1799
47,3047,1,1,Clayton,Clayton,1,0.2201
48,3048,0,0,Student,Student,1,0.2009
48,3048,0,1,CubSec,Student,0,0.1945
48,3048,1,0,CubSec,CubSec,1,0.1362
48,3048,1,1,Clayton,Clayton,1,0.1608
49,3049,0,0,Student,Student,1,0.2034
49,3049,0,1,CubSec,GH,0,0.1406
49,3049,1,0,CubSec,CubSec,1,0.1515
49,3049,1,1,Clayton,Clayton,1,0.1596
50,3050,0,0,Student,Student,1,0.2085
50,3050,0,1,CubSec,Student,0,0.2496
50,3050,1,0,CubSec,Student,0,0.0230
50,3050,1,1,Clayton,Clayton,1,0.1722
51,3051,0,0,Student,Student,1,0.2077
51,3051,0,1,CubSec,CubSec,1,0.1422
51,3051,1,0,CubSec,GH,0,0.0423
51,3051,1,1,Clayton,Clayton,1,0.1757
52,3052,0,0,Student,Student,1,0.2585
52,3052,0,1,CubSec,Student,0,0.1871
52,3052,1,0,CubSec,Student,0,0.2016
52,3052,1,1,Clayton,Student,0,0.0581
53,3053,0,0,Student,Student,1,0.1966
53,3053,0,1,CubSec,CubSec,1,0.1398
53,3053,1,0,CubSec,Student,0,0.1961
53,3053,1,1,Clayton,Clayton,1,0.1606
54,3054,0,0,Student,Student,1,0.2558
54,3054,0,1,CubSec,Student,0,0.1599
54,3054,1,0,CubSec,Student,0,0.1626
54,3054,1,1,Clayton,Clayton,1,0.1378
55,3055,0,0,Student,Student,1,0.2551
