run,seed,i,j,true_name,selected,hit,tau_hat
32,3032,0,0,Gauss,Clayton,0,0.4801
32,3032,0,1,GH,Gauss,0,0.3493
32,3032,1,0,GH,Clayton,0,0.1832
32,3032,1,1,Clayton,Clayton,1,0.6863
33,3033,0,0,Gauss,Clayton,0,0.4514
33,3033,0,1,GH,Gauss,0,0.3456
33,3033,1,0,GH,Gauss,0,0.2575
33,3033,1,1,Clayton,Clayton,1,0.6836
34,3034,0,0,Gauss,Clayton,0,0.4923
34,3034,0,1,GH,Clayton,0,0.3243
34,3034,1,0,GH,Gauss,0,0.2338
34,3034,1,1,Clayton,Clayton,1,0.6646
35,3035,0,0,Gauss,Clayton,0,0.5158
35,3035,0,1,GH,Gauss,0,0.2772
35,3035,1,0,GH,Gauss,0,0.3027
35,3035,1,1,Clayton,Clayton,1,0.6870
36,3036,0,0,Gauss,GH,0,0.7200
36,3036,0,1,GH,GH,1,0.3837
36,3036,1,0,GH,Gauss,0,0.3491
36,3036,1,1,Clayton,Clayton,1,0.6499
37,3037,0,0,Gauss,Clayton,0,0.4721
37,3037,0,1,GH,Gauss,0,0.3574
37,3037,1,0,GH,GH,1,0.3384
37,3037,1,1,Clayton,Clayton,1,0.6875
38,3038,0,0,Gauss,GH,0,0.6885
38,3038,0,1,GH,Clayton,0,0.2163
38,3038,1,0,GH,Clayton,0,0.2333
38,3038,1,1,Clayton,Clayton,1,0.6097
39,3039,0,0,Gauss,Clayton,0,0.4492
39,3039,0,1,GH,Clayton,0,0.1801
39,3039,1,0,GH,Clayton,0,0.2015
39,3039,1,1,Clayton,Clayton,1,0.6668
40,3040,0,0,Gauss,GH,0,0.6754
40,3040,0,1,GH,GH,1,0.3695
40,3040,1,0,GH,GH,1,0.3599
40,3040,1,1,Clayton,Clayton,1,0.6543
41,3041,0,0,Gauss,Clayton,0,0.4935
41,3041,0,1,GH,Gauss,0,0.3611
41,3041,1,0,GH,GH,1,0.2711
41,3041,1,1,Clayton,Clayton,1,0.6570
42,3042,0,0,Gauss,Clayton,0,0.5144
42,3042,0,1,GH,Gauss,0,0.4132
42,3042,1,0,GH,Gauss,0,0.3451
42,3042,1,1,Clayton,Clayton,1,0.6625
43,3043,0,0,Gauss,Clayton,0,0.5036
43,3043,0,1,GH,Gauss,0,0.2582
43,3043,1,0,GH,Gauss,0,0.3756
43,3043,1,1,Clayton,Clayton,1,0.6396
44,3044,0,0,Gauss,Clayton,0,0.5118
44,3044,0,1,GH,Gauss,0,0.3861
44,3044,1,0,GH,Clayton,0,0.2640
44,3044,1,1,Clayton,Clayton,1,0.6947
45,3045,0,0,Gauss,Clayton,0,0.4754
45,3045,0,1,GH,Clayton,0,0.2294
45,3045,1,0,GH,Clayton,0,0.2229
45,3045,1,1,Clayton,Clayton,1,0.6795
46,3046,0,0,Gauss,Clayton,0,0.4900
46,3046,0,1,GH,Gauss,0,0.2915
46,3046,1,0,GH,Gauss,0,0.2988
46,3046,1,1,Clayton,Clayton,1,0.6846
47,3047,0,0,Gauss,GH,0,0.6963
47,3047,0,1,GH,GH,1,0.2950
47,3047,1,0,GH,GH,1,0.3406
47,3047,1,1,Clayton,Clayton,1,0.6932
48,3048,0,0,Gauss,Clayton,0,0.4696
48,3048,0,1,GH,Clayton,0,0.3170
48,3048,1,0,GH,Clayton,0,0.1872
48,3048,1,1,Clayton,Clayton,1,0.6677
49,3049,0,0,Gauss,Clayton,0,0.5196
49,3049,0,1,GH,Gauss,0,0.2919
49,3049,1,0,GH,Gauss,0,0.2937
49,3049,1,1,Clayton,Clayton,1,0.6725
50,3050,0,0,Gauss,Clayton,0,0.4766
50,3050,0,1,GH,Clayton,0,0.2920
50,3050,1,0,GH,Clayton,0,0.1891
50,3050,1,1,Clayton,Clayton,1,0.6524
51,3051,0,0,Gauss,GH,0,0.7276
51,3051,0,1,GH,GH,1,0.3909
51,3051,1,0,GH,GH,1,0.3644
51,3051,1,1,Clayton,Clayton,1,0.6531
52,3052,0,0,Gauss,Clayton,0,0.4682
52,3052,0,1,GH,Gauss,0,0.3189
52,3052,1,0,GH,Clayton,0,0.1298
52,3052,1,1,Clayton,Clayton,1,0.6727
53,3053,0,0,Gauss,Clayton,0,0.4615
53,3053,0,1,GH,Gauss,0,0.2911
53,3053,1,0,GH,Gauss,0,0.2522
53,3053,1,1,Clayton,Clayton,1,0.6802
54,3054,0,0,Gauss,Clayton,0,0.4867
54,3054,0,1,GH,Clayton,0,0.2353
54,3054,1,0,GH,Gauss,0,0.3269
54,3054,1,1,Clayton,Clayton,1,0.6805
55,3055,0,0,Gauss,Clayton,0,0.4264
55,3055,0,1,GH,Clayton,0,0.2647
55,3055,1,0,GH,Clayton,0,0.2566
55,3055,1,1,Clayton,Clayton,1,0.6751
56,3056,0,0,Gauss,Clayton,0,0.4861
56,3056,0,1,GH,GH,1,0.3452
56,3056,1,0,GH,GH,1,0.2484
56,3056,1,1,Clayton,Clayton,1,0.6580
57,3057,0,0,Gauss,Clayton,0,0.4984
57,3057,0,1,GH,Gauss,0,0.3329
57,3057,1,0,GH,Clayton,0,0.2639
57,3057,1,1,Clayton,Clayton,1,0.6747
58,3058,0,0,Gauss,GH,0,0.6994
58,3058,0,1,GH,GH,1,0.3457
58,3058,1,0,GH,Clayton,0,0.2949
58,3058,1,1,Clayton,Clayton,1,0.6517
59,3059,0,0,Gauss,Clayton,0,0.4444
59,3059,0,1,GH,Gauss,0,0.3024
59,3059,1,0,GH,GH,1,0.3090
59,3059,1,1,Clayton,Clayton,1,0.6905
60,3060,0,0,Gauss,Clayton,0,0.4776
60,3060,0,1,GH,Gauss,0,0.2481
60,3060,1,0,GH,Gauss,0,0.3443
60,3060,1,1,Clayton,Clayton,1,0.6660
61,3061,0,0,Gauss,Clayton,0,0.4681
61,3061,0,1,GH,Clayton,0,0.2276
61,3061,1,0,GH,Gauss,0,0.3035
61,3061,1,1,Clayton,Clayton,1,0.6718
62,3062,0,0,Gauss,Clayton,0,0.5116
62,3062,0,1,GH,Clayton,0,0.1909
62,3062,1,0,GH,Gauss,0,0.3113
62,3062,1,1,Clayton,Clayton,1,0.6834
63,3063,0,0,Gauss,Clayton,0,0.4668
63,3063,0,1,GH,GH,1,0.2898
63,3063,1,0,GH,Gauss,0,0.3278
63,3063,1,1,Clayton,Clayton,1,0.6751
64,3064,0,0,Gauss,Clayton,0,0.4858
64,3064,0,1,GH,Gauss,0,0.2921
64,3064,1,0,GH,Clayton,0,0.1913
64,3064,1,1,Clayton,Clayton,1,0.6514
65,3065,0,0,Gauss,Clayton,0,0.4658
65,3065,0,1,GH,Gauss,0,0.3081
65,3065,1,0,GH,Gauss,0,0.2807
65,3065,1,1,Clayton,Clayton,1,0.6884
66,3066,0,0,Gauss,Clayton,0,0.5213
66,3066,0,1,GH,GH,1,0.3455
66,3066,1,0,GH,Gauss,0,0.3201
66,3066,1,1,Clayton,Clayton,1,0.6864
67,3067,0,0,Gauss,Clayton,0,0.4696
67,3067,0,1,GH,Gauss,0,0.2313
67,3067,1,0,GH,Gauss,0,0.2218
67,3067,1,1,Clayton,Clayton,1,0.6906
68,3068,0,0,Gauss,Clayton,0,0.4670
68,3068,0,1,GH,Gauss,0,0.3597
68,3068,1,0,GH,Gauss,0,0.2993
68,3068,1,1,Clayton,Clayton,1,0.6634
69,3069,0,0,Gauss,Clayton,0,0.4567
69,3069,0,1,GH,Clayton,0,0.2104
69,3069,1,0,GH,Gauss,0,0.2609
69,3069,1,1,Clayton,Clayton,1,0.6507
70,3070,0,0,Gauss,Clayton,0,0.4627
70,3070,0,1,GH,Gauss,0,0.2384
70,3070,1,0,GH,Gauss,0,0.3560
70,3070,1,1,Clayton,Clayton,1,0.6684
71,3071,0,0,Gauss,GH,0,0.6978
71,3071,0,1,GH,GH,1,0.3658
71,3071,1,0,GH,Clayton,0,0.2503
71,3071,1,1,Clayton,Clayton,1,0.6456
72,3072,0,0,Gauss,Clayton,0,0.4936
72,3072,0,1,GH,GH,1,0.4009
72,3072,1,0,GH,Gauss,0,0.3277
72,3072,1,1,Clayton,Clayton,1,0.6836
73,3073,0,0,Gauss,Clayton,0,0.4165
73,3073,0,1,GH,Gauss,0,0.3257
73,3073,1,0,GH,Clayton,0,0.2396
73,3073,1,1,Clayton,Clayton,1,0.6785
74,3074,0,0,Gauss,Clayton,0,0.4910
74,3074,0,1,GH,Clayton,0,0.1857
74,3074,1,0,GH,GH,1,0.3332
74,3074,1,1,Clayton,Clayton,1,0.6602
75,3075,0,0,Gauss,GH,0,0.7119
75,3075,0,1,GH,GH,1,0.3164
75,3075,1,0,GH,Clayton,0,0.2406
75,3075,1,1,Clayton,Clayton,1,0.6603
76,3076,0,0,Gauss,Clayton,0,0.5398
76,3076,0,1,GH,Gauss,0,0.3939
76,3076,1,0,GH,GH,1,0.3582
76,3076,1,1,Clayton,Clayton,1,0.6783
77,3077,0,0,Gauss,Clayton,0,0.4619
77,3077,0,1,GH,Clayton,0,0.2151
77,3077,1,0,GH,Clayton,0,0.1442
77,3077,1,1,Clayton,Clayton,1,0.6512
78,3078,0,0,Gauss,Clayton,0,0.4962
78,3078,0,1,GH,Gauss,0,0.2274
78,3078,1,0,GH,Clayton,0,0.1779
78,3078,1,1,Clayton,Clayton,1,0.6688
79,3079,0,0,Gauss,Clayton,0,0.4888
79,3079,0,1,GH,Gauss,0,0.2397
79,3079,1,0,GH,Gauss,0,0.3766
79,3079,1,1,Clayton,Clayton,1,0.6803
80,3080,0,0,Gauss,Clayton,0,0.5004
80,3080,0,1,GH,Gauss,0,0.3570
80,3080,1,0,GH,Gauss,0,0.3375
80,3080,1,1,Clayton,Clayton,1,0.6704
81,3081,0,0,Gauss,Clayton,0,0.4964
81,3081,0,1,GH,Gauss,0,0.2347
81,3081,1,0,GH,Clayton,0,0.2305
81,3081,1,1,Clayton,Clayton,1,0.6590
82,3082,0,0,Gauss,Clayton,0,0.4381
82,3082,0,1,GH,Gauss,0,0.3255
82,3082,1,0,GH,Clayton,0,0.2294
82,3082,1,1,Clayton,Clayton,1,0.7018
83,3083,0,0,Gauss,GH,0,0.6375
83,3083,0,1,GH,Clayton,0,0.2217
83,3083,1,0,GH,GH,1,0.2753
83,3083,1,1,Clayton,Clayton,1,0.6407
84,3084,0,0,Gauss,Clayton,0,0.4971
84,3084,0,1,GH,Gauss,0,0.3692
84,3084,1,0,GH,Clayton,0,0.2226
84,3084,1,1,Clayton,Clayton,1,0.6798
85,3085,0,0,Gauss,Clayton,0,0.5483
85,3085,0,1,GH,Gauss,0,0.3301
85,3085,1,0,GH,Gauss,0,0.3196
85,3085,1,1,Clayton,Clayton,1,0.6872
86,3086,0,0,Gauss,Clayton,0,0.4309
86,3086,0,1,GH,Gauss,0,0.2969
86,3086,1,0,GH,Gauss,0,0.3695
86,3086,1,1,Clayton,Clayton,1,0.6681
87,3087,0,0,Gauss,Clayton,0,0.4790
87,3087,0,1,GH,Gauss,0,0.3261
87,3087,1,0,GH,Gauss,0,0.2698
87,3087,1,1,Clayton,Clayton,1,0.6695
88,3088,0,0,Gauss,Clayton,0,0.4508
88,3088,0,1,GH,Gauss,0,0.3787
88,3088,1,0,GH,Gauss,0,0.2835
88,3088,1,1,Clayton,Clayton,1,0.6646
89,3089,0,0,Gauss,Clayton,0,0.4488
89,3089,0,1,GH,Gauss,0,0.3166
89,3089,1,0,GH,Gauss,0,0.3732
89,3089,1,1,Clayton,Clayton,1,0.6725
90,3090,0,0,Gauss,Clayton,0,0.4684
90,3090,0,1,GH,Clayton,0,0.2154
90,3090,1,0,GH,Gauss,0,0.2931
90,3090,1,1,Clayton,Clayton,1,0.6849
91,3091,0,0,Gauss,Clayton,0,0.4522
91,3091,0,1,GH,Gauss,0,0.3154
91,3091,1,0,GH,Gauss,0,0.3378
91,3091,1,1,Clayton,Clayton,1,0.6851
92,3092,0,0,Gauss,Clayton,0,0.5008
92,3092,0,1,GH,Gauss,0,0.2580
92,3092,1,0,GH,Clayton,0,0.2317
92,3092,1,1,Clayton,Clayton,1,0.6643
93,3093,0,0,Gauss,Clayton,0,0.4821
93,3093,0,1,GH,Gauss,0,0.2381
93,3093,1,0,GH,Clayton,0,0.1628
