run,seed,i,j,true_name,selected,hit,tau_hat
0,3000,0,0,Student,GH,0,0.3704
0,3000,0,1,CubSec,Clayton,0,0.0001
0,3000,1,0,CubSec,CubSec,1,0.0000
0,3000,1,1,Clayton,GH,0,0.0374
1,3001,0,0,Student,GH,0,0.2510
1,3001,0,1,CubSec,CubSec,1,0.0794
1,3001,1,0,CubSec,CubSec,1,0.0000
1,3001,1,1,Clayton,Clayton,1,0.2156
2,3002,0,0,Student,GH,0,0.3267
2,3002,0,1,CubSec,GH,0,0.0944
2,3002,1,0,CubSec,CubSec,1,0.0000
2,3002,1,1,Clayton,CubSec,0,0.0975
3,3003,0,0,Student,GH,0,0.2995
3,3003,0,1,CubSec,GH,0,0.0957
3,3003,1,0,CubSec,GH,0,0.1014
3,3003,1,1,Clayton,CubSec,0,0.1213
4,3004,0,0,Student,GH,0,0.3373
4,3004,0,1,CubSec,CubSec,1,0.0832
4,3004,1,0,CubSec,CubSec,1,0.0535
4,3004,1,1,Clayton,Clayton,1,0.0982
5,3005,0,0,Student,GH,0,0.3816
5,3005,0,1,CubSec,GH,0,0.0326
5,3005,1,0,CubSec,GH,0,0.1183
5,3005,1,1,Clayton,GH,0,0.0824
6,3006,0,0,Student,GH,0,0.3103
6,3006,0,1,CubSec,GH,0,0.0641
6,3006,1,0,CubSec,CubSec,1,0.1019
6,3006,1,1,Clayton,Clayton,1,0.2223
7,3007,0,0,Student,Clayton,0,0.1316
7,3007,0,1,CubSec,GH,0,0.1003
7,3007,1,0,CubSec,GH,0,0.0509
7,3007,1,1,Clayton,Clayton,1,0.2186
8,3008,0,0,Student,GH,0,0.2551
8,3008,0,1,CubSec,CubSec,1,0.0975
8,3008,1,0,CubSec,Clayton,0,0.0001
8,3008,1,1,Clayton,Clayton,1,0.1843
9,3009,0,0,Student,GH,0,0.2687
9,3009,0,1,CubSec,CubSec,1,0.0921
9,3009,1,0,CubSec,CubSec,1,0.0413
9,3009,1,1,Clayton,Clayton,1,0.1478
10,3010,0,0,Student,GH,0,0.3549
10,3010,0,1,CubSec,GH,0,0.0609
10,3010,1,0,CubSec,GH,0,0.0776
10,3010,1,1,Clayton,CubSec,0,0.1239
11,3011,0,0,Student,GH,0,0.3635
11,3011,0,1,CubSec,CubSec,1,0.0326
11,3011,1,0,CubSec,GH,0,0.0001
11,3011,1,1,Clayton,CubSec,0,0.1120
12,3012,0,0,Student,GH,0,0.3455
12,3012,0,1,CubSec,GH,0,0.1015
12,3012,1,0,CubSec,GH,0,0.0001
12,3012,1,1,Clayton,CubSec,0,0.1314
13,3013,0,0,Student,GH,0,0.3425
13,3013,0,1,CubSec,CubSec,1,0.0953
13,3013,1,0,CubSec,GH,0,0.1290
13,3013,1,1,Clayton,GH,0,0.0496
14,3014,0,0,Student,GH,0,0.3268
14,3014,0,1,CubSec,Clayton,0,0.0035
14,3014,1,0,CubSec,GH,0,0.0715
14,3014,1,1,Clayton,CubSec,0,0.1324
15,3015,0,0,Student,GH,0,0.2821
15,3015,0,1,CubSec,Clayton,0,0.0317
15,3015,1,0,CubSec,GH,0,0.0566
15,3015,1,1,Clayton,Clayton,1,0.1895
16,3016,0,0,Student,Clayton,0,0.2134
16,3016,0,1,CubSec,CubSec,1,0.1103
16,3016,1,0,CubSec,CubSec,1,0.1129
16,3016,1,1,Clayton,GH,0,0.1358
17,3017,0,0,Student,GH,0,0.3184
17,3017,0,1,CubSec,CubSec,1,0.1558
17,3017,1,0,CubSec,CubSec,1,0.0490
17,3017,1,1,Clayton,Clayton,1,0.1356
18,3018,0,0,Student,GH,0,0.3256
18,3018,0,1,CubSec,CubSec,1,0.1282
18,3018,1,0,CubSec,CubSec,1,0.0551
18,3018,1,1,Clayton,Clayton,1,0.1581
19,3019,0,0,Student,GH,0,0.3909
19,3019,0,1,CubSec,GH,0,0.0001
19,3019,1,0,CubSec,GH,0,0.1295
19,3019,1,1,Clayton,Clayton,1,0.1357
20,3020,0,0,Student,GH,0,0.3536
20,3020,0,1,CubSec,GH,0,0.0549
20,3020,1,0,CubSec,CubSec,1,0.1145
20,3020,1,1,Clayton,CubSec,0,0.1576
21,3021,0,0,Student,GH,0,0.3867
21,3021,0,1,CubSec,GH,0,0.0468
21,3021,1,0,CubSec,GH,0,0.0001
21,3021,1,1,Clayton,CubSec,0,0.1650
22,3022,0,0,Student,GH,0,0.2312
22,3022,0,1,CubSec,CubSec,1,0.1016
22,3022,1,0,CubSec,CubSec,1,0.1475
22,3022,1,1,Clayton,Clayton,1,0.1874
23,3023,0,0,Student,GH,0,0.3846
23,3023,0,1,CubSec,GH,0,0.0423
23,3023,1,0,CubSec,GH,0,0.0519
23,3023,1,1,Clayton,CubSec,0,0.1323
24,3024,0,0,Student,Clayton,0,0.1654
24,3024,0,1,CubSec,GH,0,0.1475
24,3024,1,0,CubSec,CubSec,1,0.1260
24,3024,1,1,Clayton,GH,0,0.1303
25,3025,0,0,Student,GH,0,0.3496
25,3025,0,1,CubSec,CubSec,1,0.0176
25,3025,1,0,CubSec,GH,0,0.0001
25,3025,1,1,Clayton,Clayton,1,0.1846
26,3026,0,0,Student,GH,0,0.3125
26,3026,0,1,CubSec,GH,0,0.0941
26,3026,1,0,CubSec,GH,0,0.0739
26,3026,1,1,Clayton,CubSec,0,0.1157
27,3027,0,0,Student,GH,0,0.2452
27,3027,0,1,CubSec,CubSec,1,0.0390
27,3027,1,0,CubSec,CubSec,1,0.0916
27,3027,1,1,Clayton,Clayton,1,0.1923
28,3028,0,0,Student,GH,0,0.3469
28,3028,0,1,CubSec,GH,0,0.1702
28,3028,1,0,CubSec,CubSec,1,0.0000
28,3028,1,1,Clayton,Clayton,1,0.1582
29,3029,0,0,Student,GH,0,0.3292
29,3029,0,1,CubSec,Clayton,0,0.0669
29,3029,1,0,CubSec,Clayton,0,0.0125
29,3029,1,1,Clayton,GH,0,0.0619
30,3030,0,0,Student,GH,0,0.3364
30,3030,0,1,CubSec,GH,0,0.0843
30,3030,1,0,CubSec,Clayton,0,0.0001
30,3030,1,1,Clayton,GH,0,0.0428
31,3031,0,0,Student,GH,0,0.3196
31,3031,0,1,CubSec,GH,0,0.0262
31,3031,1,0,CubSec,CubSec,1,0.1573
31,3031,1,1,Clayton,CubSec,0,0.0980
32,3032,0,0,Student,GH,0,0.3988
32,3032,0,1,CubSec,GH,0,0.0001
32,3032,1,0,CubSec,Clayton,0,0.0590
32,3032,1,1,Clayton,Clayton,1,0.1583
33,3033,0,0,Student,GH,0,0.3647
33,3033,0,1,CubSec,CubSec,1,0.0000
33,3033,1,0,CubSec,GH,0,0.1484
33,3033,1,1,Clayton,CubSec,0,0.1127
34,3034,0,0,Student,GH,0,0.2801
34,3034,0,1,CubSec,GH,0,0.0343
34,3034,1,0,CubSec,GH,0,0.0001
34,3034,1,1,Clayton,Clayton,1,0.1993
35,3035,0,0,Student,GH,0,0.2829
35,3035,0,1,CubSec,GH,0,0.1367
35,3035,1,0,CubSec,GH,0,0.1477
35,3035,1,1,Clayton,CubSec,0,0.0968
36,3036,0,0,Student,GH,0,0.3270
36,3036,0,1,CubSec,GH,0,0.1355
36,3036,1,0,CubSec,GH,0,0.0471
36,3036,1,1,Clayton,CubSec,0,0.0802
37,3037,0,0,Student,GH,0,0.3453
37,3037,0,1,CubSec,GH,0,0.0813
37,3037,1,0,CubSec,GH,0,0.0923
37,3037,1,1,Clayton,CubSec,0,0.1148
38,3038,0,0,Student,GH,0,0.3487
38,3038,0,1,CubSec,CubSec,1,0.0917
38,3038,1,0,CubSec,CubSec,1,0.1098
38,3038,1,1,Clayton,Clayton,1,0.1753
39,3039,0,0,Student,GH,0,0.4188
39,3039,0,1,CubSec,Clayton,0,0.0094
39,3039,1,0,CubSec,Clayton,0,0.0001
39,3039,1,1,Clayton,CubSec,0,0.1437
40,3040,0,0,Student,GH,0,0.2509
40,3040,0,1,CubSec,GH,0,0.1157
40,3040,1,0,CubSec,GH,0,0.1175
40,3040,1,1,Clayton,CubSec,0,0.1650
41,3041,0,0,Student,GH,0,0.2916
41,3041,0,1,CubSec,CubSec,1,0.0662
41,3041,1,0,CubSec,CubSec,1,0.0000
41,3041,1,1,Clayton,Clayton,1,0.1811
42,3042,0,0,Student,GH,0,0.2966
42,3042,0,1,CubSec,CubSec,1,0.0064
42,3042,1,0,CubSec,CubSec,1,0.0273
42,3042,1,1,Clayton,Clayton,1,0.1567
43,3043,0,0,Student,GH,0,0.3066
43,3043,0,1,CubSec,Clayton,0,0.0724
43,3043,1,0,CubSec,CubSec,1,0.0808
43,3043,1,1,Clayton,GH,0,0.0029
44,3044,0,0,Student,GH,0,0.2841
44,3044,0,1,CubSec,CubSec,1,0.0000
44,3044,1,0,CubSec,GH,0,0.0727
44,3044,1,1,Clayton,Clayton,1,0.1836
45,3045,0,0,Student,GH,0,0.3521
45,3045,0,1,CubSec,GH,0,0.0052
45,3045,1,0,CubSec,Clayton,0,0.0481
45,3045,1,1,Clayton,GH,0,0.1300
46,3046,0,0,Student,GH,0,0.4182
46,3046,0,1,CubSec,GH,0,0.0131
46,3046,1,0,CubSec,CubSec,1,0.0267
46,3046,1,1,Clayton,GH,0,0.0717
47,3047,0,0,Student,GH,0,0.2542
47,3047,0,1,CubSec,CubSec,1,0.0368
47,3047,1,0,CubSec,Clayton,0,0.0870
47,3047,1,1,Clayton,Clayton,1,0.2234
48,3048,0,0,Student,GH,0,0.2813
48,3048,0,1,CubSec,CubSec,1,0.1185
48,3048,1,0,CubSec,CubSec,1,0.0712
48,3048,1,1,Clayton,Clayton,1,0.1481
49,3049,0,0,Student,GH,0,0.2752
49,3049,0,1,CubSec,GH,0,0.1217
49,3049,1,0,CubSec,GH,0,0.1266
49,3049,1,1,Clayton,GH,0,0.0517
50,3050,0,0,Student,GH,0,0.3280
50,3050,0,1,CubSec,GH,0,0.1553
50,3050,1,0,CubSec,CubSec,1,0.0000
50,3050,1,1,Clayton,CubSec,0,0.1283
51,3051,0,0,Student,GH,0,0.3351
51,3051,0,1,CubSec,GH,0,0.0669
51,3051,1,0,CubSec,CubSec,1,0.0024
51,3051,1,1,Clayton,CubSec,0,0.1111
52,3052,0,0,Student,GH,0,0.3383
52,3052,0,1,CubSec,GH,0,0.0855
52,3052,1,0,CubSec,GH,0,0.0782
52,3052,1,1,Clayton,CubSec,0,0.0581
53,3053,0,0,Student,GH,0,0.3174
53,3053,0,1,CubSec,CubSec,1,0.0819
53,3053,1,0,CubSec,CubSec,1,0.0831
53,3053,1,1,Clayton,CubSec,0,0.1106
54,3054,0,0,Student,GH,0,0.3416
54,3054,0,1,CubSec,GH,0,0.1124
54,3054,1,0,CubSec,GH,0,0.1014
54,3054,1,1,Clayton,CubSec,0,0.0688
55,3055,0,0,Student,GH,0,0.3601
55,3055,0,1,CubSec,GH,0,0.1501
55,3055,1,0,CubSec,CubSec,1,0.0091
55,3055,1,1,Clayton,Clayton,1,0.1381
56,3056,0,0,Student,GH,0,0.3465
56,3056,0,1,CubSec,CubSec,1,0.1005
56,3056,1,0,CubSec,CubSec,1,0.0657
56,3056,1,1,Clayton,CubSec,0,0.1092
57,3057,0,0,Student,GH,0,0.3711
57,3057,0,1,CubSec,CubSec,1,0.0504
57,3057,1,0,CubSec,GH,0,0.0001
57,3057,1,1,Clayton,Clayton,1,0.1279
58,3058,0,0,Student,GH,0,0.3581
58,3058,0,1,CubSec,GH,0,0.2690
58,3058,1,0,CubSec,GH,0,0.0739
58,3058,1,1,Clayton,GH,0,0.0056
59,3059,0,0,Student,GH,0,0.3538
59,3059,0,1,CubSec,CubSec,1,0.0442
59,3059,1,0,CubSec,GH,0,0.1127
59,3059,1,1,Clayton,GH,0,0.0348
60,3060,0,0,Student,GH,0,0.3901
60,3060,0,1,CubSec,GH,0,0.0480
60,3060,1,0,CubSec,GH,0,0.0785
60,3060,1,1,Clayton,CubSec,0,0.0725
61,3061,0,0,Student,GH,0,0.3586
61,3061,0,1,CubSec,Clayton,0,0.0292
61,3061,1,0,CubSec,GH,0,0.0001
61,3061,1,1,Clayton,GH,0,0.1117
62,3062,0,0,Student,GH,0,0.3439
62,3062,0,1,CubSec,CubSec,1,0.0465
62,3062,1,0,CubSec,CubSec,1,0.0741
62,3062,1,1,Clayton,CubSec,0,0.1514
63,3063,0,0,Student,Clayton,0,0.2324
63,3063,0,1,CubSec,CubSec,1,0.1193
63,3063,1,0,CubSec,GH,0,0.1726
63,3063,1,1,Clayton,GH,0,0.1691
64,3064,0,0,Student,GH,0,0.3046
64,3064,0,1,CubSec,CubSec,1,0.1648
64,3064,1,0,CubSec,CubSec,1,0.0340
64,3064,1,1,Clayton,Clayton,1,0.1221
