run,seed,i,j,true_name,selected,hit,tau_hat
0,3000,0,0,Student,GH,0,0.2918
0,3000,0,1,CubSec,GH,0,0.0780
0,3000,1,0,CubSec,CubSec,1,0.0000
0,3000,1,1,Clayton,CubSec,0,0.1048
1,3001,0,0,Student,GH,0,0.2756
1,3001,0,1,CubSec,GH,0,0.2397
1,3001,1,0,CubSec,CubSec,1,0.1010
1,3001,1,1,Clayton,GH,0,0.0590
2,3002,0,0,Student,GH,0,0.3259
2,3002,0,1,CubSec,CubSec,1,0.1358
2,3002,1,0,CubSec,GH,0,0.0001
2,3002,1,1,Clayton,CubSec,0,0.1181
3,3003,0,0,Student,GH,0,0.2955
3,3003,0,1,CubSec,GH,0,0.1676
3,3003,1,0,CubSec,GH,0,0.1811
3,3003,1,1,Clayton,CubSec,0,0.1316
4,3004,0,0,Student,GH,0,0.3852
4,3004,0,1,CubSec,GH,0,0.0029
4,3004,1,0,CubSec,CubSec,1,0.0553
4,3004,1,1,Clayton,CubSec,0,0.1211
5,3005,0,0,Student,GH,0,0.3364
5,3005,0,1,CubSec,CubSec,1,0.0000
5,3005,1,0,CubSec,CubSec,1,0.0000
5,3005,1,1,Clayton,CubSec,0,0.1489
6,3006,0,0,Student,GH,0,0.3632
6,3006,0,1,CubSec,GH,0,0.0507
6,3006,1,0,CubSec,GH,0,0.0452
6,3006,1,1,Clayton,CubSec,0,0.1650
7,3007,0,0,Student,GH,0,0.2780
7,3007,0,1,CubSec,GH,0,0.1352
7,3007,1,0,CubSec,GH,0,0.1705
7,3007,1,1,Clayton,GH,0,0.1167
8,3008,0,0,Student,GH,0,0.3324
8,3008,0,1,CubSec,CubSec,1,0.0820
8,3008,1,0,CubSec,CubSec,1,0.0000
8,3008,1,1,Clayton,CubSec,0,0.1650
9,3009,0,0,Student,GH,0,0.2346
9,3009,0,1,CubSec,CubSec,1,0.0468
9,3009,1,0,CubSec,GH,0,0.0001
9,3009,1,1,Clayton,Clayton,1,0.2043
10,3010,0,0,Student,GH,0,0.3444
10,3010,0,1,CubSec,GH,0,0.2143
10,3010,1,0,CubSec,GH,0,0.1268
10,3010,1,1,Clayton,GH,0,0.0771
11,3011,0,0,Student,GH,0,0.3243
11,3011,0,1,CubSec,CubSec,1,0.0000
11,3011,1,0,CubSec,CubSec,1,0.0000
11,3011,1,1,Clayton,GH,0,0.1100
12,3012,0,0,Student,GH,0,0.2536
12,3012,0,1,CubSec,GH,0,0.0730
12,3012,1,0,CubSec,GH,0,0.0001
12,3012,1,1,Clayton,GH,0,0.1515
13,3013,0,0,Student,GH,0,0.2786
13,3013,0,1,CubSec,GH,0,0.1146
13,3013,1,0,CubSec,CubSec,1,0.0635
13,3013,1,1,Clayton,CubSec,0,0.1429
14,3014,0,0,Student,GH,0,0.3483
14,3014,0,1,CubSec,GH,0,0.0001
14,3014,1,0,CubSec,GH,0,0.0078
14,3014,1,1,Clayton,CubSec,0,0.1650
15,3015,0,0,Student,GH,0,0.3056
15,3015,0,1,CubSec,CubSec,1,0.0000
15,3015,1,0,CubSec,GH,0,0.1260
15,3015,1,1,Clayton,CubSec,0,0.1623
16,3016,0,0,Student,GH,0,0.3927
16,3016,0,1,CubSec,GH,0,0.0917
16,3016,1,0,CubSec,CubSec,1,0.0748
16,3016,1,1,Clayton,GH,0,0.0946
17,3017,0,0,Student,GH,0,0.3372
17,3017,0,1,CubSec,CubSec,1,0.1056
17,3017,1,0,CubSec,CubSec,1,0.0000
17,3017,1,1,Clayton,Clayton,1,0.1595
18,3018,0,0,Student,GH,0,0.2806
